Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
88,0.0002148151397705078,3.528594970703125e-05,2.0265579223632812e-05,32
89,3.9577484130859375e-05,3.075599670410156e-05,0.0001537799835205078,32
90,5.364418029785156e-05,2.2411346435546875e-05,2.09808349609375e-05,32
91,8.606910705566406e-05,3.743171691894531e-05,2.6702880859375e-05,32
92,5.316734313964844e-05,3.0517578125e-05,2.4080276489257812e-05,32
93,0.00015854835510253906,3.743171691894531e-05,4.220008850097656e-05,32
94,5.7697296142578125e-05,3.361701965332031e-05,2.6702880859375e-05,32
95,2.8848648071289062e-05,1.71661376953125e-05,1.6927719116210938e-05,32
96,2.5033950805664062e-05,1.71661376953125e-05,2.3603439331054688e-05,32
97,6.365776062011719e-05,0.00015854835510253906,8.249282836914062e-05,32
98,0.00044155120849609375,6.198883056640625e-05,2.4557113647460938e-05,32
99,7.700920104980469e-05,2.288818359375e-05,3.457069396972656e-05,32
100,3.0994415283203125e-05,1.8358230590820312e-05,1.7404556274414062e-05,32
101,6.747245788574219e-05,4.267692565917969e-05,0.00019240379333496094,32
102,3.814697265625e-05,1.8358230590820312e-05,1.5735626220703125e-05,32
103,4.5299530029296875e-05,1.811981201171875e-05,1.6927719116210938e-05,32
104,0.0004558563232421875,3.7670135498046875e-05,1.3828277587890625e-05,32
105,0.00017309188842773438,9.012222290039062e-05,9.822845458984375e-05,32
106,0.003863096237182617,6.651878356933594e-05,1.5735626220703125e-05,32
107,5.8650970458984375e-05,2.1696090698242188e-05,1.811981201171875e-05,32
108,2.7418136596679688e-05,1.811981201171875e-05,1.71661376953125e-05,32
109,5.2928924560546875e-05,2.0503997802734375e-05,1.9550323486328125e-05,32
110,4.315376281738281e-05,2.0503997802734375e-05,1.7404556274414062e-05,32
111,6.079673767089844e-05,3.075599670410156e-05,2.8133392333984375e-05,32
112,5.1021575927734375e-05,2.0742416381835938e-05,2.1457672119140625e-05,32
113,6.29425048828125e-05,2.1457672119140625e-05,1.9073486328125e-05,32
114,3.123283386230469e-05,2.0503997802734375e-05,1.9550323486328125e-05,32
115,4.935264587402344e-05,2.8371810913085938e-05,3.62396240234375e-05,32
116,4.673004150390625e-05,4.1961669921875e-05,3.552436828613281e-05,32
117,0.00021123886108398438,4.696846008300781e-05,1.7881393432617188e-05,32
118,0.0004413127899169922,2.956390380859375e-05,1.9550323486328125e-05,32
119,3.0040740966796875e-05,1.6689300537109375e-05,1.621246337890625e-05,32
120,0.00014662742614746094,5.316734313964844e-05,4.1961669921875e-05,32
121,0.0005204677581787109,5.5789947509765625e-05,2.7894973754882812e-05,32
122,3.337860107421875e-05,1.239776611328125e-05,1.0728836059570312e-05,32
123,1.3589859008789062e-05,3.075599670410156e-05,1.049041748046875e-05,32
124,2.2172927856445312e-05,6.4849853515625e-05,1.3589859008789062e-05,32
125,1.5735626220703125e-05,1.0967254638671875e-05,1.1444091796875e-05,32
126,1.5020370483398438e-05,1.0728836059570312e-05,1.0251998901367188e-05,32
127,1.3828277587890625e-05,1.0728836059570312e-05,1.0251998901367188e-05,32
