Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
67,6.508827209472656e-05,2.09808349609375e-05,1.6450881958007812e-05,32
68,0.00012421607971191406,3.62396240234375e-05,1.7404556274414062e-05,32
69,2.3603439331054688e-05,1.5974044799804688e-05,1.430511474609375e-05,32
70,4.124641418457031e-05,1.5974044799804688e-05,1.3828277587890625e-05,32
71,2.0265579223632812e-05,1.430511474609375e-05,1.2874603271484375e-05,32
72,1.7642974853515625e-05,1.3828277587890625e-05,1.3113021850585938e-05,32
73,1.811981201171875e-05,1.3589859008789062e-05,1.2636184692382812e-05,32
74,6.461143493652344e-05,1.9073486328125e-05,1.430511474609375e-05,32
75,3.0279159545898438e-05,1.5974044799804688e-05,1.4066696166992188e-05,32
76,4.220008850097656e-05,1.6689300537109375e-05,1.430511474609375e-05,32
77,1.8835067749023438e-05,1.3589859008789062e-05,1.2636184692382812e-05,32
78,6.365776062011719e-05,3.1948089599609375e-05,2.8133392333984375e-05,32
79,1.9788742065429688e-05,1.3828277587890625e-05,1.3828277587890625e-05,32
80,1.9073486328125e-05,1.4543533325195312e-05,5.0067901611328125e-05,32
81,3.123283386230469e-05,1.5974044799804688e-05,1.3828277587890625e-05,32
82,2.0742416381835938e-05,1.3828277587890625e-05,1.3589859008789062e-05,32
83,1.8358230590820312e-05,1.33514404296875e-05,1.3113021850585938e-05,32
84,5.2928924560546875e-05,1.6450881958007812e-05,1.430511474609375e-05,32
85,1.9073486328125e-05,1.3589859008789062e-05,1.3828277587890625e-05,32
86,1.7881393432617188e-05,1.3589859008789062e-05,1.3113021850585938e-05,32
87,1.811981201171875e-05,1.4543533325195312e-05,1.2874603271484375e-05,32
88,2.2172927856445312e-05,1.52587890625e-05,1.4543533325195312e-05,32
89,6.985664367675781e-05,4.57763671875e-05,2.288818359375e-05,32
90,5.459785461425781e-05,2.2411346435546875e-05,2.9802322387695312e-05,32
91,4.267692565917969e-05,2.7894973754882812e-05,1.8596649169921875e-05,32
92,2.574920654296875e-05,1.6450881958007812e-05,1.6450881958007812e-05,32
93,8.702278137207031e-05,3.337860107421875e-05,1.7881393432617188e-05,32
94,2.09808349609375e-05,1.430511474609375e-05,1.3589859008789062e-05,32
95,2.002716064453125e-05,1.4066696166992188e-05,1.33514404296875e-05,32
96,1.8835067749023438e-05,1.3828277587890625e-05,1.33514404296875e-05,32
97,3.3855438232421875e-05,1.5974044799804688e-05,1.52587890625e-05,32
98,1.9550323486328125e-05,1.4066696166992188e-05,1.3589859008789062e-05,32
99,1.8358230590820312e-05,1.4066696166992188e-05,1.2874603271484375e-05,32
100,1.8596649169921875e-05,1.4066696166992188e-05,1.239776611328125e-05,32
101,1.8835067749023438e-05,1.3113021850585938e-05,1.4066696166992188e-05,32
102,2.1457672119140625e-05,1.430511474609375e-05,1.33514404296875e-05,32
103,4.887580871582031e-05,1.5974044799804688e-05,1.4066696166992188e-05,32
104,2.1219253540039062e-05,1.430511474609375e-05,1.3589859008789062e-05,32
105,1.9550323486328125e-05,1.4543533325195312e-05,1.5735626220703125e-05,32
