Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
39,1.5020370483398438e-05,1.0251998901367188e-05,1.0251998901367188e-05,1.1682510375976562e-05,1.0013580322265625e-05,1.0251998901367188e-05,565738
40,1.2159347534179688e-05,1.0251998901367188e-05,9.5367431640625e-06,1.1682510375976562e-05,1.0013580322265625e-05,1.049041748046875e-05,565738
41,2.2411346435546875e-05,1.1682510375976562e-05,1.049041748046875e-05,1.3589859008789062e-05,1.0728836059570312e-05,1.0013580322265625e-05,565738
42,1.2636184692382812e-05,1.0728836059570312e-05,1.049041748046875e-05,1.239776611328125e-05,1.049041748046875e-05,1.0728836059570312e-05,565738
43,1.4066696166992188e-05,1.0251998901367188e-05,9.775161743164062e-06,1.2636184692382812e-05,1.049041748046875e-05,9.5367431640625e-06,565738
44,5.7220458984375e-05,2.5987625122070312e-05,1.1444091796875e-05,1.33514404296875e-05,1.049041748046875e-05,9.775161743164062e-06,565738
45,2.288818359375e-05,1.1682510375976562e-05,1.0251998901367188e-05,1.1920928955078125e-05,1.1920928955078125e-05,1.1682510375976562e-05,565738
46,1.33514404296875e-05,1.0013580322265625e-05,9.775161743164062e-06,1.1682510375976562e-05,1.0251998901367188e-05,2.765655517578125e-05,565738
47,1.4066696166992188e-05,1.0967254638671875e-05,1.0728836059570312e-05,1.3589859008789062e-05,1.1205673217773438e-05,1.0967254638671875e-05,565738
48,1.4781951904296875e-05,1.0728836059570312e-05,1.049041748046875e-05,1.2636184692382812e-05,1.049041748046875e-05,1.049041748046875e-05,565738
49,1.52587890625e-05,1.0967254638671875e-05,1.049041748046875e-05,2.7418136596679688e-05,5.7220458984375e-05,2.2649765014648438e-05,565738
50,1.7881393432617188e-05,1.2874603271484375e-05,1.049041748046875e-05,2.002716064453125e-05,2.2649765014648438e-05,1.71661376953125e-05,565738
51,6.127357482910156e-05,1.4781951904296875e-05,0.00015974044799804688,7.82012939453125e-05,2.5510787963867188e-05,2.3126602172851562e-05,565738
52,3.0040740966796875e-05,2.0265579223632812e-05,2.0265579223632812e-05,3.266334533691406e-05,2.7894973754882812e-05,2.4080276489257812e-05,565738
53,5.364418029785156e-05,3.075599670410156e-05,2.002716064453125e-05,3.6716461181640625e-05,0.0001087188720703125,3.2901763916015625e-05,565738
54,0.00013971328735351562,0.00010895729064941406,6.651878356933594e-05,6.246566772460938e-05,1.4066696166992188e-05,1.2159347534179688e-05,565738
55,2.0742416381835938e-05,1.3828277587890625e-05,1.2159347534179688e-05,0.00013327598571777344,3.361701965332031e-05,1.621246337890625e-05,565738
56,3.1948089599609375e-05,1.430511474609375e-05,1.3589859008789062e-05,1.5735626220703125e-05,1.2874603271484375e-05,1.2636184692382812e-05,565738
57,7.867813110351562e-05,1.9550323486328125e-05,1.33514404296875e-05,1.8596649169921875e-05,1.3828277587890625e-05,1.33514404296875e-05,565738
58,1.7642974853515625e-05,1.3589859008789062e-05,1.33514404296875e-05,1.621246337890625e-05,1.3589859008789062e-05,2.956390380859375e-05,565738
59,3.0040740966796875e-05,1.5735626220703125e-05,1.2874603271484375e-05,1.6450881958007812e-05,1.3828277587890625e-05,1.2874603271484375e-05,565738
60,1.8596649169921875e-05,3.123283386230469e-05,1.4066696166992188e-05,1.8358230590820312e-05,1.3589859008789062e-05,1.3589859008789062e-05,565738
61,3.147125244140625e-05,1.5497207641601562e-05,1.3589859008789062e-05,3.075599670410156e-05,1.5735626220703125e-05,1.3589859008789062e-05,565738
62,2.0742416381835938e-05,1.4543533325195312e-05,1.3113021850585938e-05,1.7881393432617188e-05,1.4066696166992188e-05,1.33514404296875e-05,565738
63,1.9073486328125e-05,1.3589859008789062e-05,1.3113021850585938e-05,1.6450881958007812e-05,1.4066696166992188e-05,1.33514404296875e-05,565738
64,1.7642974853515625e-05,3.0279159545898438e-05,1.3828277587890625e-05,1.6689300537109375e-05,1.430511474609375e-05,1.3828277587890625e-05,565738
65,2.193450927734375e-05,1.5020370483398438e-05,1.430511474609375e-05,0.0003490447998046875,3.337860107421875e-05,1.6927719116210938e-05,565738
66,3.337860107421875e-05,2.2411346435546875e-05,2.193450927734375e-05,8.606910705566406e-05,8.440017700195312e-05,8.392333984375e-05,565738
67,9.512901306152344e-05,2.3603439331054688e-05,1.71661376953125e-05,2.288818359375e-05,1.6689300537109375e-05,6.818771362304688e-05,565738
68,3.814697265625e-05,1.811981201171875e-05,1.621246337890625e-05,2.0265579223632812e-05,1.6450881958007812e-05,1.52587890625e-05,565738
69,3.600120544433594e-05,1.8835067749023438e-05,1.5974044799804688e-05,2.0503997802734375e-05,1.5974044799804688e-05,1.5497207641601562e-05,565738
70,2.2411346435546875e-05,1.6689300537109375e-05,1.5020370483398438e-05,1.9073486328125e-05,1.5497207641601562e-05,1.4781951904296875e-05,565738
71,3.5762786865234375e-05,1.6689300537109375e-05,1.5020370483398438e-05,1.9788742065429688e-05,1.5497207641601562e-05,1.4543533325195312e-05,565738
72,2.002716064453125e-05,1.52587890625e-05,1.52587890625e-05,1.8358230590820312e-05,1.5497207641601562e-05,1.7404556274414062e-05,565738
73,2.3603439331054688e-05,1.5735626220703125e-05,1.5735626220703125e-05,2.1219253540039062e-05,1.6450881958007812e-05,1.5735626220703125e-05,565738
74,8.869171142578125e-05,2.0265579223632812e-05,1.8835067749023438e-05,2.288818359375e-05,1.621246337890625e-05,1.5497207641601562e-05,565738
75,2.384185791015625e-05,1.7404556274414062e-05,1.5735626220703125e-05,3.838539123535156e-05,1.7404556274414062e-05,1.6450881958007812e-05,565738
76,2.4080276489257812e-05,1.6689300537109375e-05,1.621246337890625e-05,2.1696090698242188e-05,1.6450881958007812e-05,1.5974044799804688e-05,565738
77,2.47955322265625e-05,1.6689300537109375e-05,1.621246337890625e-05,2.4318695068359375e-05,1.6450881958007812e-05,1.5497207641601562e-05,565738
78,4.9591064453125e-05,2.9087066650390625e-05,2.2172927856445312e-05,6.890296936035156e-05,2.288818359375e-05,1.8358230590820312e-05,565738
79,2.6226043701171875e-05,8.463859558105469e-05,2.0265579223632812e-05,2.2649765014648438e-05,1.7404556274414062e-05,1.6450881958007812e-05,565738
80,9.679794311523438e-05,3.886222839355469e-05,3.933906555175781e-05,5.7220458984375e-05,2.956390380859375e-05,7.104873657226562e-05,565738
81,0.00010704994201660156,5.14984130859375e-05,0.000705718994140625,4.3392181396484375e-05,1.9788742065429688e-05,1.71661376953125e-05,565738
82,2.5272369384765625e-05,1.6450881958007812e-05,1.5974044799804688e-05,2.3603439331054688e-05,1.6927719116210938e-05,1.5497207641601562e-05,565738
83,3.457069396972656e-05,1.8835067749023438e-05,1.5974044799804688e-05,2.288818359375e-05,1.621246337890625e-05,1.5974044799804688e-05,565738
84,2.384185791015625e-05,1.6689300537109375e-05,7.104873657226562e-05,3.7670135498046875e-05,1.9073486328125e-05,1.5974044799804688e-05,565738
85,2.6941299438476562e-05,1.6927719116210938e-05,1.5735626220703125e-05,2.0265579223632812e-05,1.5974044799804688e-05,7.009506225585938e-05,565738
86,3.170967102050781e-05,1.7881393432617188e-05,1.6450881958007812e-05,2.1457672119140625e-05,1.6450881958007812e-05,1.5735626220703125e-05,565738
87,2.2172927856445312e-05,1.5974044799804688e-05,1.5974044799804688e-05,2.2411346435546875e-05,1.7404556274414062e-05,1.5974044799804688e-05,565738
88,2.7179718017578125e-05,1.6450881958007812e-05,1.5974044799804688e-05,2.1457672119140625e-05,1.6927719116210938e-05,7.224082946777344e-05,565738
89,4.1961669921875e-05,1.8358230590820312e-05,1.7404556274414062e-05,4.673004150390625e-05,2.86102294921875e-05,2.0503997802734375e-05,565738
90,0.0001697540283203125,5.602836608886719e-05,5.030632019042969e-05,0.00013399124145507812,3.695487976074219e-05,2.8848648071289062e-05,565738
91,2.574920654296875e-05,1.6927719116210938e-05,1.52587890625e-05,5.507469177246094e-05,1.8358230590820312e-05,1.71661376953125e-05,565738
92,2.574920654296875e-05,1.7642974853515625e-05,1.7404556274414062e-05,3.981590270996094e-05,1.9788742065429688e-05,1.6927719116210938e-05,565738
93,2.4318695068359375e-05,3.4809112548828125e-05,1.71661376953125e-05,4.3392181396484375e-05,2.7418136596679688e-05,2.0265579223632812e-05,565738
94,4.9591064453125e-05,3.314018249511719e-05,2.2649765014648438e-05,0.0001952648162841797,0.0002796649932861328,2.6941299438476562e-05,565738
95,4.6253204345703125e-05,2.5987625122070312e-05,1.9788742065429688e-05,0.0004665851593017578,2.86102294921875e-05,2.384185791015625e-05,565738
96,6.318092346191406e-05,1.9311904907226562e-05,1.7642974853515625e-05,4.4345855712890625e-05,3.0279159545898438e-05,2.5987625122070312e-05,565738
97,3.62396240234375e-05,1.811981201171875e-05,1.6450881958007812e-05,3.600120544433594e-05,1.8835067749023438e-05,1.621246337890625e-05,565738
98,0.00027751922607421875,0.0003154277801513672,0.0005221366882324219,0.00012159347534179688,2.4318695068359375e-05,0.0001533031463623047,565738
99,4.9114227294921875e-05,2.0503997802734375e-05,1.7404556274414062e-05,2.1457672119140625e-05,7.009506225585938e-05,4.9591064453125e-05,565738
100,4.5299530029296875e-05,1.8596649169921875e-05,1.6689300537109375e-05,2.5272369384765625e-05,2.2649765014648438e-05,1.5735626220703125e-05,565738
101,3.218650817871094e-05,1.7642974853515625e-05,3.62396240234375e-05,3.7670135498046875e-05,2.0503997802734375e-05,1.811981201171875e-05,565738
102,4.0531158447265625e-05,2.2649765014648438e-05,1.5735626220703125e-05,0.00011372566223144531,3.457069396972656e-05,2.288818359375e-05,565738
103,3.6716461181640625e-05,2.2172927856445312e-05,2.9802322387695312e-05,3.7670135498046875e-05,2.3365020751953125e-05,2.4080276489257812e-05,565738
104,3.9577484130859375e-05,7.05718994140625e-05,2.4080276489257812e-05,9.870529174804688e-05,3.147125244140625e-05,2.9802322387695312e-05,565738
105,0.0007936954498291016,6.842613220214844e-05,3.361701965332031e-05,4.6253204345703125e-05,3.552436828613281e-05,3.457069396972656e-05,565738
106,4.1961669921875e-05,3.743171691894531e-05,3.504753112792969e-05,3.647804260253906e-05,0.00012922286987304688,2.9325485229492188e-05,565738
107,4.3392181396484375e-05,1.9550323486328125e-05,1.6689300537109375e-05,3.528594970703125e-05,2.2172927856445312e-05,2.09808349609375e-05,565738
108,4.7206878662109375e-05,3.314018249511719e-05,3.719329833984375e-05,4.458427429199219e-05,3.504753112792969e-05,2.4318695068359375e-05,565738
109,4.935264587402344e-05,3.647804260253906e-05,2.7418136596679688e-05,3.743171691894531e-05,2.384185791015625e-05,3.123283386230469e-05,565738
110,5.054473876953125e-05,1.8358230590820312e-05,1.5974044799804688e-05,0.0003428459167480469,3.8623809814453125e-05,2.0265579223632812e-05,565738
111,8.273124694824219e-05,4.4345855712890625e-05,7.390975952148438e-05,0.00012230873107910156,2.7894973754882812e-05,2.5510787963867188e-05,565738
112,5.435943603515625e-05,4.2438507080078125e-05,3.123283386230469e-05,5.7697296142578125e-05,4.1484832763671875e-05,4.7206878662109375e-05,565738
113,4.982948303222656e-05,2.7179718017578125e-05,2.47955322265625e-05,8.559226989746094e-05,3.5762786865234375e-05,2.193450927734375e-05,565738
114,7.43865966796875e-05,3.719329833984375e-05,3.6716461181640625e-05,4.363059997558594e-05,3.457069396972656e-05,2.956390380859375e-05,565738
115,2.2411346435546875e-05,1.4781951904296875e-05,7.700920104980469e-05,4.458427429199219e-05,3.361701965332031e-05,2.765655517578125e-05,565738
116,0.00011205673217773438,3.790855407714844e-05,1.4543533325195312e-05,1.9311904907226562e-05,1.1682510375976562e-05,1.0013580322265625e-05,565738
117,1.8596649169921875e-05,1.4543533325195312e-05,1.239776611328125e-05,1.6927719116210938e-05,9.298324584960938e-06,1.049041748046875e-05,565738
118,1.2159347534179688e-05,7.867813110351562e-06,7.152557373046875e-06,1.3828277587890625e-05,1.1444091796875e-05,9.775161743164062e-06,565738
119,1.2159347534179688e-05,7.152557373046875e-06,6.198883056640625e-06,1.0251998901367188e-05,7.3909759521484375e-06,7.152557373046875e-06,565738
120,4.029273986816406e-05,1.0728836059570312e-05,6.67572021484375e-06,3.790855407714844e-05,1.239776611328125e-05,7.152557373046875e-06,565738
121,2.2172927856445312e-05,6.9141387939453125e-06,5.0067901611328125e-06,6.4373016357421875e-06,4.5299530029296875e-06,4.291534423828125e-06,565738
122,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,6.67572021484375e-06,4.5299530029296875e-06,4.291534423828125e-06,565738
123,7.152557373046875e-06,4.5299530029296875e-06,4.0531158447265625e-06,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,565738
124,6.198883056640625e-06,4.291534423828125e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,565738
125,5.7220458984375e-06,4.76837158203125e-06,4.291534423828125e-06,6.67572021484375e-06,4.5299530029296875e-06,7.152557373046875e-06,565738
126,6.9141387939453125e-06,4.5299530029296875e-06,4.0531158447265625e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.0531158447265625e-06,565738
127,6.198883056640625e-06,4.5299530029296875e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,565738
128,7.152557373046875e-06,4.5299530029296875e-06,4.76837158203125e-06,1.9311904907226562e-05,7.62939453125e-06,8.344650268554688e-06,565738
129,2.0503997802734375e-05,9.5367431640625e-06,9.059906005859375e-06,2.1219253540039062e-05,1.6689300537109375e-05,1.6450881958007812e-05,565738
130,3.743171691894531e-05,1.239776611328125e-05,1.2159347534179688e-05,2.0503997802734375e-05,1.4781951904296875e-05,1.0728836059570312e-05,565738
131,2.1219253540039062e-05,1.2874603271484375e-05,1.0251998901367188e-05,0.00015020370483398438,0.00014019012451171875,5.221366882324219e-05,565738
132,6.151199340820312e-05,4.744529724121094e-05,1.52587890625e-05,1.9073486328125e-05,1.0013580322265625e-05,8.106231689453125e-06,565738
133,1.6927719116210938e-05,6.198883056640625e-06,5.245208740234375e-06,1.9311904907226562e-05,1.8835067749023438e-05,1.7404556274414062e-05,565738
134,1.1920928955078125e-05,5.4836273193359375e-06,8.106231689453125e-06,5.435943603515625e-05,9.5367431640625e-06,8.821487426757812e-06,565738
135,1.811981201171875e-05,9.059906005859375e-06,9.059906005859375e-06,1.1205673217773438e-05,9.059906005859375e-06,8.58306884765625e-06,565738
136,1.3589859008789062e-05,9.298324584960938e-06,8.344650268554688e-06,9.608268737792969e-05,1.7881393432617188e-05,3.123283386230469e-05,565738
137,1.7404556274414062e-05,8.344650268554688e-06,7.62939453125e-06,3.075599670410156e-05,2.0265579223632812e-05,1.8596649169921875e-05,565738
138,6.723403930664062e-05,3.910064697265625e-05,3.910064697265625e-05,0.00032973289489746094,0.0003657341003417969,0.0016846656799316406,565738
139,3.719329833984375e-05,1.3113021850585938e-05,1.6689300537109375e-05,0.00031757354736328125,0.00013756752014160156,1.9788742065429688e-05,565738
140,3.886222839355469e-05,1.52587890625e-05,1.0728836059570312e-05,1.5974044799804688e-05,1.049041748046875e-05,1.4066696166992188e-05,565738
141,6.103515625e-05,1.2874603271484375e-05,8.106231689453125e-06,1.0728836059570312e-05,8.106231689453125e-06,6.4373016357421875e-06,565738
142,1.71661376953125e-05,7.867813110351562e-06,6.4373016357421875e-06,2.1219253540039062e-05,1.430511474609375e-05,9.059906005859375e-06,565738
143,1.7404556274414062e-05,8.58306884765625e-06,7.152557373046875e-06,1.5735626220703125e-05,8.58306884765625e-06,7.867813110351562e-06,565738
144,1.8835067749023438e-05,8.344650268554688e-06,6.9141387939453125e-06,1.8835067749023438e-05,8.344650268554688e-06,6.67572021484375e-06,565738
145,1.4066696166992188e-05,7.152557373046875e-06,6.9141387939453125e-06,1.0728836059570312e-05,7.867813110351562e-06,7.62939453125e-06,565738
146,1.6927719116210938e-05,9.059906005859375e-06,8.821487426757812e-06,4.1961669921875e-05,1.7642974853515625e-05,1.4066696166992188e-05,565738
147,2.09808349609375e-05,1.239776611328125e-05,9.5367431640625e-06,2.0265579223632812e-05,1.6927719116210938e-05,1.5020370483398438e-05,565738
148,1.6450881958007812e-05,7.867813110351562e-06,7.152557373046875e-06,1.2874603271484375e-05,8.821487426757812e-06,6.67572021484375e-06,565738
149,1.5020370483398438e-05,8.106231689453125e-06,6.9141387939453125e-06,1.2159347534179688e-05,8.106231689453125e-06,7.152557373046875e-06,565738
150,1.5497207641601562e-05,7.3909759521484375e-06,6.9141387939453125e-06,3.647804260253906e-05,8.344650268554688e-06,7.3909759521484375e-06,565738
151,1.5735626220703125e-05,8.106231689453125e-06,7.152557373046875e-06,1.1682510375976562e-05,7.3909759521484375e-06,6.67572021484375e-06,565738
152,1.0728836059570312e-05,7.62939453125e-06,7.62939453125e-06,1.3828277587890625e-05,7.867813110351562e-06,7.3909759521484375e-06,565738
153,1.3589859008789062e-05,7.62939453125e-06,4.00543212890625e-05,2.8371810913085938e-05,8.58306884765625e-06,7.152557373046875e-06,565738
154,1.2159347534179688e-05,7.3909759521484375e-06,7.3909759521484375e-06,1.0251998901367188e-05,7.152557373046875e-06,6.67572021484375e-06,565738
155,1.5020370483398438e-05,1.5497207641601562e-05,1.1444091796875e-05,1.430511474609375e-05,7.867813110351562e-06,7.867813110351562e-06,565738
156,1.2874603271484375e-05,8.344650268554688e-06,7.867813110351562e-06,1.7642974853515625e-05,8.821487426757812e-06,7.867813110351562e-06,565738
157,1.7404556274414062e-05,9.059906005859375e-06,7.867813110351562e-06,4.9591064453125e-05,3.337860107421875e-05,3.0517578125e-05,565738
158,6.771087646484375e-05,2.0742416381835938e-05,1.8596649169921875e-05,5.507469177246094e-05,3.504753112792969e-05,1.9550323486328125e-05,565738
159,3.8623809814453125e-05,1.8358230590820312e-05,1.6450881958007812e-05,5.245208740234375e-05,2.1219253540039062e-05,1.8596649169921875e-05,565738
160,8.654594421386719e-05,3.409385681152344e-05,7.62939453125e-06,1.33514404296875e-05,8.344650268554688e-06,7.3909759521484375e-06,565738
