Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
44,1.2636184692382812e-05,1.0251998901367188e-05,8.58306884765625e-06,1.0728836059570312e-05,8.821487426757812e-06,8.58306884765625e-06,770866
45,5.698204040527344e-05,0.0002048015594482422,1.049041748046875e-05,1.239776611328125e-05,9.775161743164062e-06,7.62939453125e-06,770866
46,1.2874603271484375e-05,9.5367431640625e-06,8.821487426757812e-06,1.1205673217773438e-05,9.5367431640625e-06,9.059906005859375e-06,770866
47,1.2636184692382812e-05,9.5367431640625e-06,9.059906005859375e-06,1.1444091796875e-05,9.5367431640625e-06,9.059906005859375e-06,770866
48,1.71661376953125e-05,9.775161743164062e-06,9.298324584960938e-06,1.1444091796875e-05,8.344650268554688e-06,7.867813110351562e-06,770866
49,2.2172927856445312e-05,1.049041748046875e-05,8.344650268554688e-06,1.5735626220703125e-05,1.4781951904296875e-05,1.4066696166992188e-05,770866
50,1.4781951904296875e-05,6.9141387939453125e-06,9.059906005859375e-06,0.00035190582275390625,3.504753112792969e-05,1.430511474609375e-05,770866
51,2.09808349609375e-05,1.33514404296875e-05,1.2636184692382812e-05,1.6689300537109375e-05,1.1920928955078125e-05,1.0728836059570312e-05,770866
52,1.7642974853515625e-05,1.2159347534179688e-05,1.2159347534179688e-05,1.9788742065429688e-05,1.1205673217773438e-05,1.1920928955078125e-05,770866
53,1.811981201171875e-05,1.5735626220703125e-05,1.3113021850585938e-05,6.67572021484375e-06,5.4836273193359375e-06,4.76837158203125e-06,770866
54,6.198883056640625e-06,5.0067901611328125e-06,7.867813110351562e-06,1.6450881958007812e-05,8.821487426757812e-06,8.106231689453125e-06,770866
55,1.8596649169921875e-05,1.2159347534179688e-05,1.2874603271484375e-05,2.765655517578125e-05,1.0251998901367188e-05,9.298324584960938e-06,770866
56,1.2874603271484375e-05,7.62939453125e-06,8.58306884765625e-06,2.1219253540039062e-05,8.106231689453125e-06,7.62939453125e-06,770866
57,9.775161743164062e-06,8.344650268554688e-06,9.059906005859375e-06,7.3909759521484375e-06,5.4836273193359375e-06,5.0067901611328125e-06,770866
58,0.000408172607421875,3.4332275390625e-05,2.193450927734375e-05,2.5272369384765625e-05,1.4781951904296875e-05,1.52587890625e-05,770866
59,4.6253204345703125e-05,1.1682510375976562e-05,6.67572021484375e-06,1.7404556274414062e-05,1.6689300537109375e-05,0.0005133152008056641,770866
60,0.00011181831359863281,5.340576171875e-05,8.821487426757812e-06,9.298324584960938e-06,1.3828277587890625e-05,6.9141387939453125e-06,770866
61,1.9550323486328125e-05,6.198883056640625e-06,6.198883056640625e-06,6.9141387939453125e-06,8.821487426757812e-06,1.0728836059570312e-05,770866
62,7.152557373046875e-06,9.5367431640625e-06,9.298324584960938e-06,7.152557373046875e-06,6.4373016357421875e-06,5.9604644775390625e-06,770866
63,1.1682510375976562e-05,1.1444091796875e-05,1.1205673217773438e-05,1.1920928955078125e-05,6.67572021484375e-06,6.198883056640625e-06,770866
64,7.3909759521484375e-06,6.4373016357421875e-06,6.4373016357421875e-06,1.3828277587890625e-05,6.198883056640625e-06,5.9604644775390625e-06,770866
65,1.71661376953125e-05,6.9141387939453125e-06,6.198883056640625e-06,1.5020370483398438e-05,1.0728836059570312e-05,8.106231689453125e-06,770866
66,2.7179718017578125e-05,1.33514404296875e-05,7.3909759521484375e-06,8.344650268554688e-06,9.298324584960938e-06,7.867813110351562e-06,770866
67,8.58306884765625e-06,6.67572021484375e-06,6.198883056640625e-06,0.0005118846893310547,5.3882598876953125e-05,8.821487426757812e-06,770866
68,1.0728836059570312e-05,6.4373016357421875e-06,6.4373016357421875e-06,7.867813110351562e-06,6.4373016357421875e-06,6.198883056640625e-06,770866
69,7.867813110351562e-06,6.67572021484375e-06,6.198883056640625e-06,4.0531158447265625e-05,6.198883056640625e-06,7.3909759521484375e-06,770866
70,1.7404556274414062e-05,6.9141387939453125e-06,6.67572021484375e-06,1.8358230590820312e-05,6.67572021484375e-06,6.9141387939453125e-06,770866
71,3.0040740966796875e-05,1.2874603271484375e-05,1.1444091796875e-05,0.000110626220703125,3.147125244140625e-05,2.09808349609375e-05,770866
72,2.8371810913085938e-05,1.7642974853515625e-05,1.6689300537109375e-05,2.3126602172851562e-05,1.9073486328125e-05,1.6927719116210938e-05,770866
73,7.081031799316406e-05,0.0010688304901123047,0.00010251998901367188,2.4557113647460938e-05,1.6927719116210938e-05,1.2874603271484375e-05,770866
74,1.8596649169921875e-05,1.2874603271484375e-05,1.239776611328125e-05,1.5735626220703125e-05,1.239776611328125e-05,1.2159347534179688e-05,770866
75,3.075599670410156e-05,1.8596649169921875e-05,1.1920928955078125e-05,2.0742416381835938e-05,1.4781951904296875e-05,1.3828277587890625e-05,770866
76,2.1219253540039062e-05,1.430511474609375e-05,1.33514404296875e-05,1.9073486328125e-05,1.4781951904296875e-05,1.4066696166992188e-05,770866
77,4.673004150390625e-05,1.621246337890625e-05,1.430511474609375e-05,3.600120544433594e-05,2.3365020751953125e-05,2.9087066650390625e-05,770866
78,3.7670135498046875e-05,1.8835067749023438e-05,1.9311904907226562e-05,3.933906555175781e-05,1.9550323486328125e-05,1.7881393432617188e-05,770866
79,3.123283386230469e-05,1.811981201171875e-05,1.9073486328125e-05,2.193450927734375e-05,1.5735626220703125e-05,1.5497207641601562e-05,770866
80,1.9550323486328125e-05,1.71661376953125e-05,1.5497207641601562e-05,2.1457672119140625e-05,1.52587890625e-05,1.6450881958007812e-05,770866
81,3.457069396972656e-05,2.5987625122070312e-05,3.933906555175781e-05,0.0013394355773925781,0.0001087188720703125,1.9311904907226562e-05,770866
82,2.4080276489257812e-05,1.621246337890625e-05,1.6927719116210938e-05,3.552436828613281e-05,1.8358230590820312e-05,8.58306884765625e-06,770866
83,2.7894973754882812e-05,1.9788742065429688e-05,1.6689300537109375e-05,3.170967102050781e-05,1.9788742065429688e-05,1.9788742065429688e-05,770866
84,2.7418136596679688e-05,2.09808349609375e-05,1.7881393432617188e-05,8.893013000488281e-05,0.00037932395935058594,3.266334533691406e-05,770866
85,4.00543212890625e-05,1.621246337890625e-05,1.3113021850585938e-05,2.09808349609375e-05,1.52587890625e-05,1.6689300537109375e-05,770866
86,1.9788742065429688e-05,1.33514404296875e-05,1.33514404296875e-05,3.4809112548828125e-05,1.6927719116210938e-05,1.4066696166992188e-05,770866
87,2.1696090698242188e-05,2.5033950805664062e-05,2.2411346435546875e-05,2.002716064453125e-05,9.059906005859375e-06,8.106231689453125e-06,770866
88,1.1920928955078125e-05,8.344650268554688e-06,7.62939453125e-06,0.0004296302795410156,3.9577484130859375e-05,3.3855438232421875e-05,770866
89,2.4080276489257812e-05,1.5497207641601562e-05,1.5974044799804688e-05,2.0742416381835938e-05,1.6689300537109375e-05,1.5974044799804688e-05,770866
90,2.5033950805664062e-05,1.5974044799804688e-05,1.6689300537109375e-05,3.24249267578125e-05,2.5510787963867188e-05,5.91278076171875e-05,770866
91,6.008148193359375e-05,3.361701965332031e-05,3.528594970703125e-05,5.9604644775390625e-05,3.8623809814453125e-05,3.123283386230469e-05,770866
92,0.0001785755157470703,0.0011451244354248047,2.2172927856445312e-05,1.8835067749023438e-05,8.58306884765625e-06,7.62939453125e-06,770866
93,7.2479248046875e-05,1.430511474609375e-05,1.0967254638671875e-05,1.1920928955078125e-05,1.2874603271484375e-05,1.1920928955078125e-05,770866
94,4.482269287109375e-05,2.6226043701171875e-05,1.6927719116210938e-05,3.075599670410156e-05,2.765655517578125e-05,2.1457672119140625e-05,770866
95,6.747245788574219e-05,1.3113021850585938e-05,1.0013580322265625e-05,5.602836608886719e-05,2.86102294921875e-05,3.457069396972656e-05,770866
96,3.62396240234375e-05,2.9325485229492188e-05,3.0994415283203125e-05,2.09808349609375e-05,9.298324584960938e-06,9.298324584960938e-06,770866
97,1.049041748046875e-05,7.867813110351562e-06,7.3909759521484375e-06,9.059906005859375e-06,7.867813110351562e-06,7.3909759521484375e-06,770866
98,8.20159912109375e-05,8.296966552734375e-05,0.0003848075866699219,3.1948089599609375e-05,1.0251998901367188e-05,7.867813110351562e-06,770866
99,1.9788742065429688e-05,7.867813110351562e-06,7.62939453125e-06,1.1682510375976562e-05,7.62939453125e-06,7.867813110351562e-06,770866
100,9.5367431640625e-06,7.62939453125e-06,0.00013875961303710938,5.340576171875e-05,1.4066696166992188e-05,2.0503997802734375e-05,770866
101,4.076957702636719e-05,0.0005004405975341797,3.0994415283203125e-05,1.33514404296875e-05,8.821487426757812e-06,7.3909759521484375e-06,770866
102,1.7642974853515625e-05,2.2649765014648438e-05,2.1457672119140625e-05,2.1219253540039062e-05,1.239776611328125e-05,2.3126602172851562e-05,770866
103,2.6702880859375e-05,1.0251998901367188e-05,8.106231689453125e-06,1.0013580322265625e-05,7.62939453125e-06,7.62939453125e-06,770866
104,1.049041748046875e-05,8.344650268554688e-06,7.62939453125e-06,1.33514404296875e-05,1.3113021850585938e-05,1.2636184692382812e-05,770866
105,1.0728836059570312e-05,8.106231689453125e-06,7.62939453125e-06,1.0013580322265625e-05,8.106231689453125e-06,7.867813110351562e-06,770866
106,5.984306335449219e-05,2.5510787963867188e-05,2.6702880859375e-05,2.1219253540039062e-05,9.298324584960938e-06,7.62939453125e-06,770866
107,1.2159347534179688e-05,8.106231689453125e-06,8.106231689453125e-06,1.1444091796875e-05,7.62939453125e-06,7.867813110351562e-06,770866
108,1.0251998901367188e-05,7.62939453125e-06,7.62939453125e-06,9.5367431640625e-06,7.867813110351562e-06,7.62939453125e-06,770866
109,7.581710815429688e-05,1.3589859008789062e-05,9.775161743164062e-06,1.1682510375976562e-05,8.821487426757812e-06,7.867813110351562e-06,770866
110,1.1444091796875e-05,8.344650268554688e-06,7.867813110351562e-06,0.0005545616149902344,4.6253204345703125e-05,1.811981201171875e-05,770866
111,2.4080276489257812e-05,1.7642974853515625e-05,1.6450881958007812e-05,2.5272369384765625e-05,1.811981201171875e-05,1.6450881958007812e-05,770866
112,3.0517578125e-05,1.7404556274414062e-05,1.621246337890625e-05,2.1457672119140625e-05,1.621246337890625e-05,1.6450881958007812e-05,770866
113,2.765655517578125e-05,1.6689300537109375e-05,1.7404556274414062e-05,2.3603439331054688e-05,8.821487426757812e-06,8.106231689453125e-06,770866
114,1.0728836059570312e-05,8.106231689453125e-06,7.62939453125e-06,1.0251998901367188e-05,7.867813110351562e-06,7.3909759521484375e-06,770866
115,5.745887756347656e-05,1.0251998901367188e-05,1.5735626220703125e-05,1.1920928955078125e-05,8.821487426757812e-06,7.62939453125e-06,770866
116,1.0967254638671875e-05,7.62939453125e-06,8.106231689453125e-06,1.1920928955078125e-05,9.775161743164062e-06,1.1920928955078125e-05,770866
117,1.5497207641601562e-05,1.1205673217773438e-05,8.821487426757812e-06,3.337860107421875e-05,1.6689300537109375e-05,7.3909759521484375e-06,770866
118,1.049041748046875e-05,8.106231689453125e-06,1.9550323486328125e-05,2.0742416381835938e-05,7.3909759521484375e-06,7.62939453125e-06,770866
119,1.049041748046875e-05,7.867813110351562e-06,7.3909759521484375e-06,1.0967254638671875e-05,7.62939453125e-06,7.867813110351562e-06,770866
120,1.3113021850585938e-05,7.867813110351562e-06,7.152557373046875e-06,1.1920928955078125e-05,7.867813110351562e-06,7.3909759521484375e-06,770866
121,1.4543533325195312e-05,1.0251998901367188e-05,1.1682510375976562e-05,1.4781951904296875e-05,8.106231689453125e-06,7.3909759521484375e-06,770866
122,6.437301635742188e-05,3.1948089599609375e-05,2.193450927734375e-05,2.1696090698242188e-05,9.5367431640625e-06,7.3909759521484375e-06,770866
123,1.1444091796875e-05,7.62939453125e-06,7.152557373046875e-06,9.5367431640625e-06,8.106231689453125e-06,7.152557373046875e-06,770866
124,2.8371810913085938e-05,2.4318695068359375e-05,2.384185791015625e-05,3.8623809814453125e-05,1.4066696166992188e-05,1.1682510375976562e-05,770866
125,2.7418136596679688e-05,1.7642974853515625e-05,1.5974044799804688e-05,2.3126602172851562e-05,1.3828277587890625e-05,1.3113021850585938e-05,770866
126,9.632110595703125e-05,3.123283386230469e-05,2.0742416381835938e-05,4.9591064453125e-05,1.6927719116210938e-05,1.5020370483398438e-05,770866
127,2.4557113647460938e-05,1.5735626220703125e-05,1.430511474609375e-05,3.4809112548828125e-05,1.6927719116210938e-05,1.5020370483398438e-05,770866
128,3.337860107421875e-05,1.71661376953125e-05,1.9788742065429688e-05,9.250640869140625e-05,4.315376281738281e-05,2.1696090698242188e-05,770866
129,3.0040740966796875e-05,1.5020370483398438e-05,1.1920928955078125e-05,1.8596649169921875e-05,1.33514404296875e-05,1.239776611328125e-05,770866
130,0.00010061264038085938,2.3126602172851562e-05,1.4066696166992188e-05,5.1975250244140625e-05,1.5497207641601562e-05,1.2636184692382812e-05,770866
131,2.5510787963867188e-05,1.3589859008789062e-05,1.2874603271484375e-05,3.504753112792969e-05,1.4781951904296875e-05,1.2874603271484375e-05,770866
132,3.123283386230469e-05,2.7179718017578125e-05,2.09808349609375e-05,2.0742416381835938e-05,1.6689300537109375e-05,2.7894973754882812e-05,770866
133,4.744529724121094e-05,3.409385681152344e-05,3.457069396972656e-05,8.630752563476562e-05,8.559226989746094e-05,2.3603439331054688e-05,770866
134,5.340576171875e-05,2.0742416381835938e-05,3.814697265625e-05,4.887580871582031e-05,2.47955322265625e-05,3.0040740966796875e-05,770866
135,3.4332275390625e-05,8.821487426757812e-06,7.867813110351562e-06,1.0251998901367188e-05,5.173683166503906e-05,1.3828277587890625e-05,770866
136,1.1682510375976562e-05,8.344650268554688e-06,7.3909759521484375e-06,2.6702880859375e-05,9.298324584960938e-06,8.106231689453125e-06,770866
137,1.1444091796875e-05,8.106231689453125e-06,1.0251998901367188e-05,9.298324584960938e-06,7.62939453125e-06,7.3909759521484375e-06,770866
138,3.2901763916015625e-05,1.7642974853515625e-05,1.8596649169921875e-05,2.288818359375e-05,1.71661376953125e-05,1.621246337890625e-05,770866
139,3.0279159545898438e-05,1.9073486328125e-05,1.7404556274414062e-05,5.841255187988281e-05,2.1219253540039062e-05,1.7404556274414062e-05,770866
140,2.8848648071289062e-05,1.7642974853515625e-05,1.7642974853515625e-05,2.7418136596679688e-05,1.8835067749023438e-05,1.7642974853515625e-05,770866
141,2.8371810913085938e-05,1.8835067749023438e-05,1.6927719116210938e-05,7.033348083496094e-05,2.0265579223632812e-05,1.5020370483398438e-05,770866
142,2.8133392333984375e-05,1.7642974853515625e-05,1.621246337890625e-05,2.7418136596679688e-05,1.7881393432617188e-05,1.6450881958007812e-05,770866
143,2.6702880859375e-05,1.811981201171875e-05,1.71661376953125e-05,2.47955322265625e-05,2.4557113647460938e-05,1.9788742065429688e-05,770866
144,3.743171691894531e-05,2.0503997802734375e-05,2.3365020751953125e-05,2.5033950805664062e-05,1.6689300537109375e-05,1.5020370483398438e-05,770866
145,3.4809112548828125e-05,1.7881393432617188e-05,1.5497207641601562e-05,2.4318695068359375e-05,1.6450881958007812e-05,1.6450881958007812e-05,770866
146,2.8371810913085938e-05,1.7404556274414062e-05,1.5735626220703125e-05,2.384185791015625e-05,1.71661376953125e-05,1.621246337890625e-05,770866
147,0.00024890899658203125,3.981590270996094e-05,1.8358230590820312e-05,2.7418136596679688e-05,1.6927719116210938e-05,1.52587890625e-05,770866
148,4.291534423828125e-05,1.811981201171875e-05,1.8358230590820312e-05,2.574920654296875e-05,1.5735626220703125e-05,1.5497207641601562e-05,770866
149,3.4332275390625e-05,1.7404556274414062e-05,1.4781951904296875e-05,2.47955322265625e-05,1.6927719116210938e-05,1.811981201171875e-05,770866
150,3.218650817871094e-05,1.621246337890625e-05,1.5497207641601562e-05,2.47955322265625e-05,1.6689300537109375e-05,1.5020370483398438e-05,770866
151,2.4080276489257812e-05,1.71661376953125e-05,1.5735626220703125e-05,6.079673767089844e-05,2.1219253540039062e-05,1.6450881958007812e-05,770866
152,3.62396240234375e-05,1.7404556274414062e-05,1.621246337890625e-05,2.4318695068359375e-05,1.621246337890625e-05,1.5974044799804688e-05,770866
153,3.695487976074219e-05,1.8835067749023438e-05,1.5974044799804688e-05,2.6941299438476562e-05,1.7404556274414062e-05,1.6689300537109375e-05,770866
154,2.9087066650390625e-05,1.71661376953125e-05,1.6450881958007812e-05,2.384185791015625e-05,1.621246337890625e-05,1.6689300537109375e-05,770866
155,6.794929504394531e-05,2.2411346435546875e-05,1.5974044799804688e-05,3.147125244140625e-05,1.5020370483398438e-05,1.5497207641601562e-05,770866
156,2.6702880859375e-05,1.621246337890625e-05,1.52587890625e-05,5.626678466796875e-05,1.9311904907226562e-05,1.6927719116210938e-05,770866
157,3.528594970703125e-05,1.8596649169921875e-05,2.3126602172851562e-05,2.288818359375e-05,8.344650268554688e-06,9.5367431640625e-06,770866
158,1.0013580322265625e-05,7.152557373046875e-06,5.555152893066406e-05,1.430511474609375e-05,7.867813110351562e-06,6.9141387939453125e-06,770866
159,9.298324584960938e-06,7.152557373046875e-06,6.9141387939453125e-06,8.58306884765625e-06,7.62939453125e-06,1.1205673217773438e-05,770866
160,1.049041748046875e-05,7.3909759521484375e-06,6.9141387939453125e-06,8.344650268554688e-06,6.9141387939453125e-06,7.867813110351562e-06,770866
