Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
1,0.00012135505676269531,3.719329833984375e-05,0.0002448558807373047,4.9591064453125e-05,2.5510787963867188e-05,4.267692565917969e-05,359574
2,2.7418136596679688e-05,4.601478576660156e-05,2.956390380859375e-05,4.220008850097656e-05,3.647804260253906e-05,3.504753112792969e-05,359574
3,3.0517578125e-05,1.8358230590820312e-05,1.5974044799804688e-05,1.7881393432617188e-05,1.6927719116210938e-05,1.5735626220703125e-05,359574
4,2.1219253540039062e-05,1.7642974853515625e-05,1.6927719116210938e-05,1.8358230590820312e-05,1.7642974853515625e-05,1.6450881958007812e-05,359574
5,2.2649765014648438e-05,1.71661376953125e-05,1.5735626220703125e-05,1.6927719116210938e-05,1.8596649169921875e-05,2.3126602172851562e-05,359574
6,2.5272369384765625e-05,3.743171691894531e-05,2.47955322265625e-05,3.600120544433594e-05,0.0004916191101074219,2.574920654296875e-05,359574
7,3.1948089599609375e-05,1.811981201171875e-05,1.6450881958007812e-05,1.9073486328125e-05,1.6689300537109375e-05,0.00012111663818359375,359574
8,0.0001518726348876953,3.3855438232421875e-05,2.9087066650390625e-05,4.029273986816406e-05,2.765655517578125e-05,3.552436828613281e-05,359574
9,3.552436828613281e-05,2.1457672119140625e-05,2.6226043701171875e-05,1.7881393432617188e-05,1.6450881958007812e-05,1.5020370483398438e-05,359574
10,3.457069396972656e-05,4.00543212890625e-05,2.47955322265625e-05,2.4318695068359375e-05,3.8623809814453125e-05,2.7894973754882812e-05,359574
11,4.076957702636719e-05,1.8835067749023438e-05,1.52587890625e-05,1.8835067749023438e-05,1.6927719116210938e-05,1.5974044799804688e-05,359574
12,1.9788742065429688e-05,1.7404556274414062e-05,1.4781951904296875e-05,2.9802322387695312e-05,3.2901763916015625e-05,2.7894973754882812e-05,359574
13,3.9577484130859375e-05,3.7670135498046875e-05,0.00010585784912109375,7.414817810058594e-05,1.7404556274414062e-05,1.6927719116210938e-05,359574
14,2.1696090698242188e-05,1.6450881958007812e-05,1.7404556274414062e-05,3.147125244140625e-05,3.2901763916015625e-05,2.6941299438476562e-05,359574
15,2.9325485229492188e-05,1.6450881958007812e-05,1.6450881958007812e-05,1.9311904907226562e-05,1.7642974853515625e-05,1.4543533325195312e-05,359574
16,9.417533874511719e-05,3.6716461181640625e-05,3.147125244140625e-05,3.5762786865234375e-05,2.2411346435546875e-05,2.384185791015625e-05,359574
17,2.956390380859375e-05,1.71661376953125e-05,1.4781951904296875e-05,1.9311904907226562e-05,1.6689300537109375e-05,1.5497207641601562e-05,359574
18,2.86102294921875e-05,1.7404556274414062e-05,8.20159912109375e-05,2.3126602172851562e-05,8.130073547363281e-05,2.2411346435546875e-05,359574
19,2.288818359375e-05,1.811981201171875e-05,1.71661376953125e-05,2.09808349609375e-05,1.71661376953125e-05,1.5974044799804688e-05,359574
20,2.193450927734375e-05,1.8835067749023438e-05,1.71661376953125e-05,1.9788742065429688e-05,2.193450927734375e-05,3.3855438232421875e-05,359574
21,7.414817810058594e-05,2.47955322265625e-05,2.0265579223632812e-05,2.6941299438476562e-05,1.8835067749023438e-05,0.0017249584197998047,359574
22,5.698204040527344e-05,1.8596649169921875e-05,1.71661376953125e-05,1.9311904907226562e-05,1.8835067749023438e-05,2.4318695068359375e-05,359574
23,3.504753112792969e-05,2.2649765014648438e-05,2.1457672119140625e-05,4.100799560546875e-05,3.814697265625e-05,3.7670135498046875e-05,359574
24,3.0994415283203125e-05,1.8358230590820312e-05,1.71661376953125e-05,1.9311904907226562e-05,2.3126602172851562e-05,2.09808349609375e-05,359574
25,7.987022399902344e-05,2.1457672119140625e-05,0.0007798671722412109,4.410743713378906e-05,1.9788742065429688e-05,1.6927719116210938e-05,359574
26,2.2411346435546875e-05,1.6689300537109375e-05,1.8835067749023438e-05,2.2172927856445312e-05,1.811981201171875e-05,1.6689300537109375e-05,359574
27,2.2411346435546875e-05,1.6927719116210938e-05,1.71661376953125e-05,0.0013473033905029297,7.05718994140625e-05,2.09808349609375e-05,359574
28,0.00010848045349121094,0.0005395412445068359,2.2411346435546875e-05,1.52587890625e-05,1.1682510375976562e-05,1.049041748046875e-05,359574
29,1.1444091796875e-05,4.76837158203125e-06,4.5299530029296875e-06,5.0067901611328125e-06,4.0531158447265625e-06,4.0531158447265625e-06,359574
30,4.76837158203125e-06,4.5299530029296875e-06,4.0531158447265625e-06,4.5299530029296875e-06,4.0531158447265625e-06,4.0531158447265625e-06,359574
31,5.0067901611328125e-06,4.0531158447265625e-06,4.0531158447265625e-06,4.5299530029296875e-06,4.291534423828125e-06,4.5299530029296875e-06,359574
32,4.76837158203125e-06,4.0531158447265625e-06,4.291534423828125e-06,4.291534423828125e-06,4.291534423828125e-06,4.0531158447265625e-06,359574
33,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,3.24249267578125e-05,6.198883056640625e-05,4.1484832763671875e-05,359574
34,2.6464462280273438e-05,1.8358230590820312e-05,1.8358230590820312e-05,2.3126602172851562e-05,1.71661376953125e-05,1.5497207641601562e-05,359574
35,4.410743713378906e-05,2.193450927734375e-05,1.71661376953125e-05,3.600120544433594e-05,1.9550323486328125e-05,1.71661376953125e-05,359574
36,2.6464462280273438e-05,1.811981201171875e-05,1.8596649169921875e-05,3.409385681152344e-05,3.218650817871094e-05,2.8848648071289062e-05,359574
37,2.9802322387695312e-05,1.7642974853515625e-05,1.5974044799804688e-05,2.002716064453125e-05,1.5735626220703125e-05,1.5497207641601562e-05,359574
38,3.838539123535156e-05,2.5033950805664062e-05,2.002716064453125e-05,2.8133392333984375e-05,2.0742416381835938e-05,3.24249267578125e-05,359574
39,4.506111145019531e-05,1.7404556274414062e-05,1.6450881958007812e-05,2.1219253540039062e-05,1.621246337890625e-05,1.4781951904296875e-05,359574
40,2.0265579223632812e-05,1.71661376953125e-05,2.0265579223632812e-05,0.001712799072265625,4.220008850097656e-05,2.9802322387695312e-05,359574
41,4.863739013671875e-05,1.7404556274414062e-05,0.00017142295837402344,6.628036499023438e-05,1.239776611328125e-05,9.059906005859375e-06,359574
42,1.0728836059570312e-05,7.867813110351562e-06,7.867813110351562e-06,2.956390380859375e-05,2.3126602172851562e-05,1.9311904907226562e-05,359574
43,3.910064697265625e-05,3.123283386230469e-05,2.09808349609375e-05,5.7697296142578125e-05,4.887580871582031e-05,2.5987625122070312e-05,359574
44,0.0007050037384033203,4.9591064453125e-05,1.0967254638671875e-05,1.0013580322265625e-05,3.62396240234375e-05,7.867813110351562e-06,359574
45,9.298324584960938e-06,7.3909759521484375e-06,8.106231689453125e-06,1.049041748046875e-05,1.2636184692382812e-05,1.430511474609375e-05,359574
46,3.600120544433594e-05,3.647804260253906e-05,4.57763671875e-05,0.000125885009765625,0.0005466938018798828,3.457069396972656e-05,359574
47,6.580352783203125e-05,9.5367431640625e-06,8.344650268554688e-06,8.344650268554688e-06,2.0265579223632812e-05,7.3909759521484375e-06,359574
48,8.344650268554688e-06,6.4373016357421875e-06,6.4373016357421875e-06,7.3909759521484375e-06,7.152557373046875e-06,6.9141387939453125e-06,359574
49,8.58306884765625e-06,6.67572021484375e-06,6.4373016357421875e-06,7.867813110351562e-06,7.152557373046875e-06,6.67572021484375e-06,359574
50,9.298324584960938e-06,6.9141387939453125e-06,6.67572021484375e-06,8.344650268554688e-06,7.152557373046875e-06,6.67572021484375e-06,359574
51,1.0013580322265625e-05,7.152557373046875e-06,6.9141387939453125e-06,9.775161743164062e-06,6.67572021484375e-06,6.67572021484375e-06,359574
52,9.298324584960938e-06,6.67572021484375e-06,8.58306884765625e-06,6.9141387939453125e-06,6.4373016357421875e-06,6.67572021484375e-06,359574
53,1.0728836059570312e-05,7.152557373046875e-06,7.152557373046875e-06,1.1682510375976562e-05,1.0013580322265625e-05,1.2636184692382812e-05,359574
54,1.8596649169921875e-05,1.239776611328125e-05,1.0251998901367188e-05,1.8358230590820312e-05,1.1682510375976562e-05,8.106231689453125e-06,359574
55,4.410743713378906e-05,1.0967254638671875e-05,7.152557373046875e-06,8.106231689453125e-06,7.3909759521484375e-06,6.4373016357421875e-06,359574
56,9.5367431640625e-06,7.3909759521484375e-06,6.9141387939453125e-06,8.821487426757812e-06,7.867813110351562e-06,6.67572021484375e-06,359574
57,5.459785461425781e-05,1.621246337890625e-05,9.298324584960938e-06,1.1682510375976562e-05,1.0251998901367188e-05,9.5367431640625e-06,359574
58,1.4781951904296875e-05,7.867813110351562e-06,8.106231689453125e-06,1.5974044799804688e-05,1.6450881958007812e-05,1.3589859008789062e-05,359574
59,1.1920928955078125e-05,9.5367431640625e-06,6.67572021484375e-06,1.1205673217773438e-05,1.0251998901367188e-05,1.049041748046875e-05,359574
60,1.9073486328125e-05,1.6689300537109375e-05,1.5974044799804688e-05,1.811981201171875e-05,2.7179718017578125e-05,0.00023508071899414062,359574
61,3.814697265625e-05,1.3113021850585938e-05,1.3113021850585938e-05,1.9550323486328125e-05,1.0013580322265625e-05,1.0967254638671875e-05,359574
62,1.3589859008789062e-05,2.288818359375e-05,7.867813110351562e-06,2.956390380859375e-05,3.0994415283203125e-05,8.344650268554688e-06,359574
63,2.4318695068359375e-05,2.2411346435546875e-05,2.9087066650390625e-05,2.3126602172851562e-05,1.6450881958007812e-05,1.9073486328125e-05,359574
64,0.0007271766662597656,6.270408630371094e-05,0.000133514404296875,7.677078247070312e-05,5.9604644775390625e-05,1.1920928955078125e-05,359574
65,1.621246337890625e-05,9.775161743164062e-06,9.298324584960938e-06,1.1444091796875e-05,9.059906005859375e-06,8.821487426757812e-06,359574
66,1.2159347534179688e-05,1.2159347534179688e-05,2.574920654296875e-05,1.1682510375976562e-05,1.0251998901367188e-05,1.0251998901367188e-05,359574
67,4.1961669921875e-05,2.9087066650390625e-05,3.9577484130859375e-05,0.0015556812286376953,0.0007195472717285156,7.319450378417969e-05,359574
68,5.53131103515625e-05,2.8133392333984375e-05,8.821487426757812e-06,1.0967254638671875e-05,7.62939453125e-06,6.67572021484375e-06,359574
69,1.0728836059570312e-05,7.62939453125e-06,7.3909759521484375e-06,1.1205673217773438e-05,7.867813110351562e-06,7.62939453125e-06,359574
70,1.2159347534179688e-05,8.58306884765625e-06,8.106231689453125e-06,1.0251998901367188e-05,6.4373016357421875e-06,7.3909759521484375e-06,359574
71,1.1205673217773438e-05,6.9141387939453125e-06,6.198883056640625e-06,8.106231689453125e-06,8.344650268554688e-06,1.3113021850585938e-05,359574
72,1.430511474609375e-05,7.867813110351562e-06,6.9141387939453125e-06,1.1920928955078125e-05,7.62939453125e-06,6.9141387939453125e-06,359574
73,0.00043392181396484375,0.00034928321838378906,1.5020370483398438e-05,2.0503997802734375e-05,1.1205673217773438e-05,7.3909759521484375e-06,359574
74,1.7404556274414062e-05,7.867813110351562e-06,7.152557373046875e-06,1.33514404296875e-05,1.621246337890625e-05,1.1444091796875e-05,359574
75,1.3828277587890625e-05,8.344650268554688e-06,8.344650268554688e-06,1.4781951904296875e-05,8.106231689453125e-06,7.152557373046875e-06,359574
76,5.030632019042969e-05,2.8371810913085938e-05,9.059906005859375e-06,1.3589859008789062e-05,1.5020370483398438e-05,1.2874603271484375e-05,359574
77,1.3113021850585938e-05,8.106231689453125e-06,1.0013580322265625e-05,1.049041748046875e-05,6.67572021484375e-06,6.198883056640625e-06,359574
78,1.33514404296875e-05,8.344650268554688e-06,7.152557373046875e-06,1.0013580322265625e-05,8.58306884765625e-06,1.4781951904296875e-05,359574
79,1.621246337890625e-05,7.867813110351562e-06,7.867813110351562e-06,1.6450881958007812e-05,0.000461578369140625,2.5510787963867188e-05,359574
80,2.2411346435546875e-05,9.059906005859375e-06,7.867813110351562e-06,1.1920928955078125e-05,8.106231689453125e-06,8.106231689453125e-06,359574
81,1.8596649169921875e-05,8.58306884765625e-06,7.3909759521484375e-06,1.8596649169921875e-05,9.059906005859375e-06,7.62939453125e-06,359574
82,1.621246337890625e-05,8.106231689453125e-06,7.867813110351562e-06,2.09808349609375e-05,1.0728836059570312e-05,7.3909759521484375e-06,359574
83,1.2874603271484375e-05,8.344650268554688e-06,6.67572021484375e-06,9.059906005859375e-06,1.6450881958007812e-05,1.239776611328125e-05,359574
