Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
1,0.000194549560546875,0.00017547607421875,3.361701965332031e-05,2.0503997802734375e-05,2.1457672119140625e-05,2.288818359375e-05,151338
2,2.7418136596679688e-05,1.52587890625e-05,1.52587890625e-05,1.7642974853515625e-05,1.3113021850585938e-05,1.621246337890625e-05,151338
3,2.5510787963867188e-05,1.811981201171875e-05,1.2159347534179688e-05,1.811981201171875e-05,2.002716064453125e-05,1.71661376953125e-05,151338
4,1.9311904907226562e-05,2.002716064453125e-05,1.4781951904296875e-05,1.9550323486328125e-05,1.8596649169921875e-05,1.5020370483398438e-05,151338
5,0.00011730194091796875,6.413459777832031e-05,2.0503997802734375e-05,1.049041748046875e-05,6.9141387939453125e-06,6.198883056640625e-06,151338
6,9.059906005859375e-06,7.152557373046875e-06,7.3909759521484375e-06,7.3909759521484375e-06,7.152557373046875e-06,7.3909759521484375e-06,151338
7,7.343292236328125e-05,1.4781951904296875e-05,0.0001895427703857422,1.8358230590820312e-05,1.5735626220703125e-05,1.4543533325195312e-05,151338
8,1.8358230590820312e-05,8.106231689453125e-06,7.3909759521484375e-06,7.62939453125e-06,6.67572021484375e-06,6.67572021484375e-06,151338
9,6.461143493652344e-05,1.1205673217773438e-05,1.0013580322265625e-05,8.344650268554688e-06,7.3909759521484375e-06,7.152557373046875e-06,151338
10,9.775161743164062e-06,7.62939453125e-06,7.152557373046875e-06,7.62939453125e-06,6.67572021484375e-06,7.152557373046875e-06,151338
11,9.298324584960938e-06,6.9141387939453125e-06,7.3909759521484375e-06,2.956390380859375e-05,3.0994415283203125e-05,1.1920928955078125e-05,151338
12,9.059906005859375e-06,7.152557373046875e-06,7.152557373046875e-06,7.3909759521484375e-06,6.67572021484375e-06,6.9141387939453125e-06,151338
13,8.106231689453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,7.152557373046875e-06,6.9141387939453125e-06,6.67572021484375e-06,151338
14,7.867813110351562e-06,7.152557373046875e-06,6.9141387939453125e-06,7.867813110351562e-06,7.152557373046875e-06,6.9141387939453125e-06,151338
15,7.867813110351562e-06,6.9141387939453125e-06,7.3909759521484375e-06,1.049041748046875e-05,9.775161743164062e-06,9.5367431640625e-06,151338
16,1.621246337890625e-05,1.5974044799804688e-05,1.7881393432617188e-05,3.170967102050781e-05,5.459785461425781e-05,0.0004017353057861328,151338
17,0.0002753734588623047,1.621246337890625e-05,9.775161743164062e-06,9.5367431640625e-06,7.62939453125e-06,7.152557373046875e-06,151338
18,8.821487426757812e-06,7.152557373046875e-06,1.1205673217773438e-05,1.52587890625e-05,1.3589859008789062e-05,1.2636184692382812e-05,151338
19,8.58306884765625e-06,7.867813110351562e-06,6.9141387939453125e-06,7.62939453125e-06,6.9141387939453125e-06,7.152557373046875e-06,151338
20,9.059906005859375e-06,7.62939453125e-06,6.4373016357421875e-06,7.62939453125e-06,7.3909759521484375e-06,7.3909759521484375e-06,151338
21,9.775161743164062e-06,7.152557373046875e-06,7.152557373046875e-06,7.3909759521484375e-06,6.9141387939453125e-06,6.9141387939453125e-06,151338
22,1.71661376953125e-05,7.867813110351562e-06,7.152557373046875e-06,7.867813110351562e-06,1.3113021850585938e-05,1.4543533325195312e-05,151338
23,1.7404556274414062e-05,1.3828277587890625e-05,1.430511474609375e-05,9.059906005859375e-06,7.62939453125e-06,8.821487426757812e-06,151338
24,1.0251998901367188e-05,7.62939453125e-06,8.106231689453125e-06,8.106231689453125e-06,7.152557373046875e-06,6.9141387939453125e-06,151338
25,8.58306884765625e-06,6.9141387939453125e-06,7.3909759521484375e-06,7.62939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,151338
26,8.344650268554688e-06,8.344650268554688e-06,6.67572021484375e-06,8.58306884765625e-06,7.62939453125e-06,7.3909759521484375e-06,151338
27,9.059906005859375e-06,7.152557373046875e-06,6.9141387939453125e-06,8.106231689453125e-06,7.152557373046875e-06,3.552436828613281e-05,151338
28,2.47955322265625e-05,8.106231689453125e-06,7.3909759521484375e-06,7.867813110351562e-06,7.152557373046875e-06,0.001519918441772461,151338
29,0.0005891323089599609,9.202957153320312e-05,3.838539123535156e-05,3.9577484130859375e-05,2.3603439331054688e-05,1.7404556274414062e-05,151338
30,3.314018249511719e-05,3.266334533691406e-05,2.2649765014648438e-05,0.0001354217529296875,2.6226043701171875e-05,2.1457672119140625e-05,151338
31,6.532669067382812e-05,1.7404556274414062e-05,1.4781951904296875e-05,2.1219253540039062e-05,7.62939453125e-06,7.152557373046875e-06,151338
32,8.58306884765625e-06,8.106231689453125e-06,7.3909759521484375e-06,9.5367431640625e-06,7.3909759521484375e-06,7.62939453125e-06,151338
33,9.5367431640625e-06,7.867813110351562e-06,7.3909759521484375e-06,1.0251998901367188e-05,1.0013580322265625e-05,1.1682510375976562e-05,151338
34,2.86102294921875e-05,2.7418136596679688e-05,2.7418136596679688e-05,6.127357482910156e-05,7.891654968261719e-05,9.799003601074219e-05,151338
35,9.632110595703125e-05,1.5735626220703125e-05,1.2159347534179688e-05,1.0013580322265625e-05,7.867813110351562e-06,7.867813110351562e-06,151338
36,9.059906005859375e-06,7.152557373046875e-06,6.9141387939453125e-06,8.58306884765625e-06,7.152557373046875e-06,6.67572021484375e-06,151338
37,1.0967254638671875e-05,7.3909759521484375e-06,7.152557373046875e-06,8.58306884765625e-06,7.62939453125e-06,6.67572021484375e-06,151338
