Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
44,9.298324584960938e-06,7.152557373046875e-06,7.152557373046875e-06,1.7642974853515625e-05,8.344650268554688e-06,7.152557373046875e-06,359574
45,9.298324584960938e-06,6.9141387939453125e-06,7.152557373046875e-06,8.106231689453125e-06,7.867813110351562e-06,7.3909759521484375e-06,359574
46,1.5020370483398438e-05,1.1682510375976562e-05,7.867813110351562e-06,8.344650268554688e-06,6.67572021484375e-06,7.152557373046875e-06,359574
47,1.3589859008789062e-05,1.6450881958007812e-05,1.3113021850585938e-05,1.5735626220703125e-05,1.4066696166992188e-05,1.3589859008789062e-05,359574
48,2.6464462280273438e-05,0.002076864242553711,4.76837158203125e-05,1.5974044799804688e-05,1.0728836059570312e-05,7.62939453125e-06,359574
49,5.1975250244140625e-05,1.0967254638671875e-05,8.821487426757812e-06,0.00014138221740722656,1.2636184692382812e-05,9.298324584960938e-06,359574
50,1.7881393432617188e-05,1.5974044799804688e-05,1.4543533325195312e-05,1.0728836059570312e-05,7.867813110351562e-06,7.152557373046875e-06,359574
51,1.1205673217773438e-05,7.3909759521484375e-06,6.67572021484375e-06,1.0251998901367188e-05,1.049041748046875e-05,9.775161743164062e-06,359574
52,1.2636184692382812e-05,1.5020370483398438e-05,1.52587890625e-05,2.3126602172851562e-05,2.5272369384765625e-05,1.6689300537109375e-05,359574
53,7.700920104980469e-05,0.0004208087921142578,0.00014519691467285156,4.458427429199219e-05,1.7881393432617188e-05,1.52587890625e-05,359574
54,7.62939453125e-05,4.76837158203125e-05,1.9073486328125e-05,1.1682510375976562e-05,8.344650268554688e-06,7.3909759521484375e-06,359574
55,0.0015306472778320312,0.0001125335693359375,1.7642974853515625e-05,4.410743713378906e-05,0.0001544952392578125,5.269050598144531e-05,359574
56,5.745887756347656e-05,1.0013580322265625e-05,9.059906005859375e-06,9.059906005859375e-06,7.3909759521484375e-06,7.3909759521484375e-06,359574
57,6.4849853515625e-05,1.430511474609375e-05,1.4781951904296875e-05,1.7881393432617188e-05,1.1444091796875e-05,1.2636184692382812e-05,359574
58,1.8596649169921875e-05,1.2636184692382812e-05,1.5735626220703125e-05,3.743171691894531e-05,2.3603439331054688e-05,1.9073486328125e-05,359574
59,3.2901763916015625e-05,1.33514404296875e-05,1.1444091796875e-05,0.00012564659118652344,5.435943603515625e-05,0.0005955696105957031,359574
60,3.075599670410156e-05,1.5735626220703125e-05,1.5497207641601562e-05,1.4066696166992188e-05,7.62939453125e-06,6.9141387939453125e-06,359574
61,9.298324584960938e-06,7.3909759521484375e-06,7.152557373046875e-06,3.4809112548828125e-05,8.821487426757812e-06,7.152557373046875e-06,359574
62,1.0013580322265625e-05,7.3909759521484375e-06,6.9141387939453125e-06,8.106231689453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,359574
63,1.049041748046875e-05,7.152557373046875e-06,6.67572021484375e-06,1.52587890625e-05,2.47955322265625e-05,1.4066696166992188e-05,359574
64,9.059906005859375e-06,7.62939453125e-06,6.9141387939453125e-06,8.106231689453125e-06,7.152557373046875e-06,7.152557373046875e-06,359574
65,9.298324584960938e-06,7.152557373046875e-06,6.9141387939453125e-06,7.867813110351562e-06,7.152557373046875e-06,6.9141387939453125e-06,359574
66,1.1205673217773438e-05,7.3909759521484375e-06,7.62939453125e-06,9.298324584960938e-06,7.62939453125e-06,6.9141387939453125e-06,359574
67,9.5367431640625e-06,7.867813110351562e-06,7.152557373046875e-06,8.344650268554688e-06,5.888938903808594e-05,0.00013637542724609375,359574
68,1.4066696166992188e-05,8.344650268554688e-06,7.3909759521484375e-06,8.58306884765625e-06,7.3909759521484375e-06,6.9141387939453125e-06,359574
69,8.106231689453125e-06,7.152557373046875e-06,6.9141387939453125e-06,8.106231689453125e-06,7.152557373046875e-06,6.9141387939453125e-06,359574
70,8.106231689453125e-06,6.67572021484375e-06,6.4373016357421875e-06,8.106231689453125e-06,7.152557373046875e-06,6.67572021484375e-06,359574
71,9.5367431640625e-06,8.58306884765625e-06,6.9141387939453125e-06,8.106231689453125e-06,2.384185791015625e-05,7.62939453125e-06,359574
72,2.2411346435546875e-05,1.5735626220703125e-05,1.5020370483398438e-05,3.2901763916015625e-05,3.8623809814453125e-05,2.6464462280273438e-05,359574
73,9.441375732421875e-05,4.673004150390625e-05,1.8358230590820312e-05,4.00543212890625e-05,1.8358230590820312e-05,1.811981201171875e-05,359574
74,5.245208740234375e-05,0.0007617473602294922,5.7220458984375e-05,2.0503997802734375e-05,1.3589859008789062e-05,1.0967254638671875e-05,359574
75,3.790855407714844e-05,1.1444091796875e-05,1.0728836059570312e-05,7.82012939453125e-05,2.765655517578125e-05,9.5367431640625e-06,359574
76,0.0007898807525634766,6.246566772460938e-05,0.0007579326629638672,0.00010418891906738281,4.1484832763671875e-05,3.075599670410156e-05,359574
77,1.7404556274414062e-05,1.0013580322265625e-05,2.6464462280273438e-05,2.2411346435546875e-05,1.0967254638671875e-05,9.5367431640625e-06,359574
78,2.9802322387695312e-05,9.775161743164062e-06,8.821487426757812e-06,1.3828277587890625e-05,1.0013580322265625e-05,9.775161743164062e-06,359574
79,1.6927719116210938e-05,9.5367431640625e-06,1.2874603271484375e-05,0.0005176067352294922,1.2636184692382812e-05,8.106231689453125e-06,359574
80,1.0728836059570312e-05,0.0003063678741455078,1.2874603271484375e-05,0.00031113624572753906,2.1219253540039062e-05,1.1682510375976562e-05,359574
81,4.696846008300781e-05,1.2636184692382812e-05,1.239776611328125e-05,1.3828277587890625e-05,9.5367431640625e-06,9.775161743164062e-06,359574
82,1.5020370483398438e-05,1.33514404296875e-05,1.5735626220703125e-05,1.239776611328125e-05,8.869171142578125e-05,8.106231689453125e-06,359574
83,2.9087066650390625e-05,5.9604644775390625e-06,5.0067901611328125e-06,7.62939453125e-06,8.821487426757812e-06,8.344650268554688e-06,359574
84,1.4543533325195312e-05,5.4836273193359375e-06,5.0067901611328125e-06,6.67572021484375e-06,5.4836273193359375e-06,7.62939453125e-06,359574
85,6.9141387939453125e-06,5.245208740234375e-06,8.106231689453125e-06,5.7220458984375e-06,5.0067901611328125e-06,4.76837158203125e-06,359574
86,8.344650268554688e-06,4.76837158203125e-06,4.5299530029296875e-06,5.4836273193359375e-06,5.245208740234375e-06,6.9141387939453125e-06,359574
87,5.7220458984375e-06,4.76837158203125e-06,4.5299530029296875e-06,5.9604644775390625e-06,5.0067901611328125e-06,4.5299530029296875e-06,359574
88,7.62939453125e-06,4.76837158203125e-06,4.76837158203125e-06,8.654594421386719e-05,1.9073486328125e-05,5.9604644775390625e-06,359574
89,7.152557373046875e-06,5.245208740234375e-06,4.76837158203125e-06,6.67572021484375e-06,5.0067901611328125e-06,4.76837158203125e-06,359574
90,1.4543533325195312e-05,4.76837158203125e-06,5.0067901611328125e-06,5.9604644775390625e-06,4.76837158203125e-06,6.67572021484375e-06,359574
91,6.67572021484375e-06,4.76837158203125e-06,5.0067901611328125e-06,5.7220458984375e-06,4.76837158203125e-06,4.76837158203125e-06,359574
92,6.4373016357421875e-06,5.0067901611328125e-06,4.76837158203125e-06,8.344650268554688e-06,1.0013580322265625e-05,5.4836273193359375e-06,359574
93,7.3909759521484375e-06,1.1682510375976562e-05,8.106231689453125e-06,6.198883056640625e-06,5.0067901611328125e-06,4.5299530029296875e-06,359574
94,7.605552673339844e-05,1.2159347534179688e-05,1.0728836059570312e-05,1.1444091796875e-05,8.106231689453125e-06,7.152557373046875e-06,359574
95,1.239776611328125e-05,7.3909759521484375e-06,6.4373016357421875e-06,1.1682510375976562e-05,7.867813110351562e-06,7.3909759521484375e-06,359574
96,1.1682510375976562e-05,7.152557373046875e-06,8.344650268554688e-06,1.0967254638671875e-05,6.9141387939453125e-06,6.67572021484375e-06,359574
97,9.298324584960938e-06,7.152557373046875e-06,7.867813110351562e-06,1.0013580322265625e-05,6.9141387939453125e-06,6.67572021484375e-06,359574
98,5.507469177246094e-05,9.059906005859375e-06,6.67572021484375e-06,1.3113021850585938e-05,7.152557373046875e-06,7.867813110351562e-06,359574
99,1.1444091796875e-05,7.152557373046875e-06,6.9141387939453125e-06,1.0251998901367188e-05,7.62939453125e-06,6.9141387939453125e-06,359574
100,1.0251998901367188e-05,7.3909759521484375e-06,7.152557373046875e-06,9.5367431640625e-06,7.3909759521484375e-06,6.9141387939453125e-06,359574
101,1.1682510375976562e-05,7.3909759521484375e-06,6.9141387939453125e-06,8.58306884765625e-06,7.152557373046875e-06,7.152557373046875e-06,359574
102,1.0013580322265625e-05,7.62939453125e-06,7.152557373046875e-06,9.059906005859375e-06,7.62939453125e-06,7.152557373046875e-06,359574
103,1.049041748046875e-05,7.3909759521484375e-06,6.9141387939453125e-06,9.775161743164062e-06,8.106231689453125e-06,7.3909759521484375e-06,359574
104,1.0251998901367188e-05,0.0003910064697265625,2.288818359375e-05,1.1920928955078125e-05,7.867813110351562e-06,6.9141387939453125e-06,359574
105,1.8358230590820312e-05,8.58306884765625e-06,7.3909759521484375e-06,8.821487426757812e-06,7.3909759521484375e-06,6.198883056640625e-06,359574
106,1.1205673217773438e-05,6.9141387939453125e-06,6.4373016357421875e-06,8.821487426757812e-06,6.9141387939453125e-06,6.4373016357421875e-06,359574
107,1.0251998901367188e-05,6.67572021484375e-06,6.4373016357421875e-06,8.58306884765625e-06,6.4373016357421875e-06,8.821487426757812e-06,359574
108,1.1444091796875e-05,7.62939453125e-06,7.867813110351562e-06,7.891654968261719e-05,8.821487426757812e-06,7.62939453125e-06,359574
109,1.2874603271484375e-05,7.152557373046875e-06,7.152557373046875e-06,1.0728836059570312e-05,8.106231689453125e-06,7.867813110351562e-06,359574
110,9.5367431640625e-06,8.344650268554688e-06,1.0251998901367188e-05,1.33514404296875e-05,8.58306884765625e-06,9.5367431640625e-06,359574
111,9.298324584960938e-06,8.106231689453125e-06,7.152557373046875e-06,1.1444091796875e-05,5.412101745605469e-05,5.125999450683594e-05,359574
112,2.384185791015625e-05,1.1444091796875e-05,8.344650268554688e-06,2.5033950805664062e-05,8.344650268554688e-06,7.152557373046875e-06,359574
113,1.3589859008789062e-05,8.821487426757812e-06,1.4781951904296875e-05,2.193450927734375e-05,9.059906005859375e-06,8.106231689453125e-06,359574
114,3.218650817871094e-05,9.775161743164062e-06,7.3909759521484375e-06,1.0967254638671875e-05,7.867813110351562e-06,7.867813110351562e-06,359574
115,0.00016951560974121094,2.6941299438476562e-05,2.5987625122070312e-05,3.147125244140625e-05,1.9550323486328125e-05,1.7404556274414062e-05,359574
116,0.00011396408081054688,4.887580871582031e-05,2.384185791015625e-05,8.106231689453125e-05,3.170967102050781e-05,1.621246337890625e-05,359574
117,6.198883056640625e-05,0.00028395652770996094,2.47955322265625e-05,1.3589859008789062e-05,8.106231689453125e-06,0.0019636154174804688,359574
118,0.00012373924255371094,4.029273986816406e-05,3.314018249511719e-05,0.0003552436828613281,0.00016450881958007812,4.1484832763671875e-05,359574
119,2.86102294921875e-05,6.961822509765625e-05,1.2874603271484375e-05,4.696846008300781e-05,1.4781951904296875e-05,1.049041748046875e-05,359574
120,2.7418136596679688e-05,8.344650268554688e-06,5.7220458984375e-06,1.7404556274414062e-05,5.9604644775390625e-06,5.7220458984375e-06,359574
121,2.2411346435546875e-05,9.059906005859375e-06,7.867813110351562e-06,1.3828277587890625e-05,8.821487426757812e-06,7.867813110351562e-06,359574
122,0.00012946128845214844,8.630752563476562e-05,3.170967102050781e-05,5.412101745605469e-05,2.86102294921875e-05,2.9802322387695312e-05,359574
123,9.131431579589844e-05,5.316734313964844e-05,4.7206878662109375e-05,0.001382589340209961,1.4066696166992188e-05,1.0251998901367188e-05,359574
124,7.104873657226562e-05,1.7881393432617188e-05,1.3589859008789062e-05,1.5735626220703125e-05,9.5367431640625e-06,8.106231689453125e-06,359574
125,1.33514404296875e-05,7.62939453125e-06,7.62939453125e-06,1.1682510375976562e-05,9.059906005859375e-06,7.3909759521484375e-06,359574
126,1.3828277587890625e-05,8.58306884765625e-06,8.344650268554688e-06,0.00016427040100097656,3.981590270996094e-05,1.1682510375976562e-05,359574
127,2.7894973754882812e-05,1.1682510375976562e-05,1.5497207641601562e-05,1.5497207641601562e-05,1.1920928955078125e-05,1.4781951904296875e-05,359574
128,1.8596649169921875e-05,1.0251998901367188e-05,7.867813110351562e-06,2.47955322265625e-05,1.5735626220703125e-05,1.6927719116210938e-05,359574
129,1.7642974853515625e-05,8.106231689453125e-06,7.62939453125e-06,2.002716064453125e-05,8.58306884765625e-06,9.5367431640625e-06,359574
130,1.6450881958007812e-05,8.821487426757812e-06,9.775161743164062e-06,1.3589859008789062e-05,8.821487426757812e-06,9.298324584960938e-06,359574
131,1.9788742065429688e-05,1.049041748046875e-05,9.298324584960938e-06,2.2649765014648438e-05,1.8835067749023438e-05,1.8358230590820312e-05,359574
132,2.7418136596679688e-05,1.6689300537109375e-05,1.1682510375976562e-05,2.1696090698242188e-05,0.005113840103149414,4.76837158203125e-05,359574
133,2.3365020751953125e-05,1.3589859008789062e-05,1.8835067749023438e-05,1.3589859008789062e-05,5.0067901611328125e-05,2.1696090698242188e-05,359574
134,2.1219253540039062e-05,1.2159347534179688e-05,1.9550323486328125e-05,1.5974044799804688e-05,1.9550323486328125e-05,1.1205673217773438e-05,359574
135,3.886222839355469e-05,1.3113021850585938e-05,1.3589859008789062e-05,6.198883056640625e-05,1.0967254638671875e-05,7.152557373046875e-06,359574
136,1.7881393432617188e-05,8.821487426757812e-06,5.9604644775390625e-06,1.0728836059570312e-05,6.198883056640625e-06,5.9604644775390625e-06,359574
137,7.867813110351562e-06,5.9604644775390625e-06,5.4836273193359375e-06,7.152557373046875e-06,6.198883056640625e-06,5.4836273193359375e-06,359574
138,9.059906005859375e-06,9.298324584960938e-06,8.821487426757812e-06,1.4066696166992188e-05,6.9141387939453125e-06,5.7220458984375e-06,359574
139,7.3909759521484375e-06,5.9604644775390625e-06,5.9604644775390625e-06,7.62939453125e-06,5.7220458984375e-06,5.9604644775390625e-06,359574
140,5.745887756347656e-05,1.8596649169921875e-05,1.4543533325195312e-05,2.2649765014648438e-05,1.0728836059570312e-05,9.298324584960938e-06,359574
141,1.3589859008789062e-05,1.0013580322265625e-05,9.298324584960938e-06,1.2874603271484375e-05,9.775161743164062e-06,9.298324584960938e-06,359574
142,1.33514404296875e-05,1.0251998901367188e-05,9.775161743164062e-06,1.2874603271484375e-05,9.5367431640625e-06,9.5367431640625e-06,359574
143,1.33514404296875e-05,9.5367431640625e-06,1.0967254638671875e-05,0.0004489421844482422,0.0008330345153808594,2.0265579223632812e-05,359574
144,2.1457672119140625e-05,1.1920928955078125e-05,1.049041748046875e-05,0.00021004676818847656,3.647804260253906e-05,0.00016164779663085938,359574
145,8.034706115722656e-05,1.3113021850585938e-05,9.5367431640625e-06,1.2159347534179688e-05,8.344650268554688e-06,1.1920928955078125e-05,359574
146,0.00012993812561035156,3.147125244140625e-05,3.600120544433594e-05,8.296966552734375e-05,1.2159347534179688e-05,1.1205673217773438e-05,359574
147,7.05718994140625e-05,1.7881393432617188e-05,7.462501525878906e-05,4.482269287109375e-05,1.8358230590820312e-05,8.58306884765625e-06,359574
148,1.0728836059570312e-05,8.106231689453125e-06,7.62939453125e-06,9.775161743164062e-06,8.106231689453125e-06,7.3909759521484375e-06,359574
149,1.430511474609375e-05,1.1682510375976562e-05,1.1205673217773438e-05,4.267692565917969e-05,4.863739013671875e-05,3.123283386230469e-05,359574
150,0.00015115737915039062,0.0002872943878173828,5.1975250244140625e-05,0.0001327991485595703,5.841255187988281e-05,1.3828277587890625e-05,359574
151,0.0003037452697753906,4.172325134277344e-05,3.075599670410156e-05,4.291534423828125e-05,1.71661376953125e-05,1.5974044799804688e-05,359574
152,3.8623809814453125e-05,1.9311904907226562e-05,1.9311904907226562e-05,4.506111145019531e-05,9.298324584960938e-06,7.867813110351562e-06,359574
153,0.000518798828125,0.00886678695678711,1.8835067749023438e-05,1.621246337890625e-05,1.0013580322265625e-05,8.344650268554688e-06,359574
154,1.239776611328125e-05,8.344650268554688e-06,8.106231689453125e-06,4.553794860839844e-05,3.981590270996094e-05,2.3365020751953125e-05,359574
155,4.38690185546875e-05,1.9311904907226562e-05,1.71661376953125e-05,2.3603439331054688e-05,1.811981201171875e-05,2.4557113647460938e-05,359574
156,5.364418029785156e-05,0.0018999576568603516,4.839897155761719e-05,2.47955322265625e-05,2.2172927856445312e-05,9.298324584960938e-06,359574
157,1.4066696166992188e-05,9.775161743164062e-06,9.5367431640625e-06,0.00012063980102539062,3.314018249511719e-05,2.384185791015625e-05,359574
158,0.0001277923583984375,4.076957702636719e-05,1.9311904907226562e-05,2.5510787963867188e-05,1.6927719116210938e-05,1.5735626220703125e-05,359574
159,2.574920654296875e-05,1.621246337890625e-05,1.5497207641601562e-05,2.3603439331054688e-05,1.71661376953125e-05,1.4781951904296875e-05,359574
160,0.0002484321594238281,3.814697265625e-05,2.7418136596679688e-05,4.887580871582031e-05,1.7881393432617188e-05,1.9073486328125e-05,359574
