Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
18,2.193450927734375e-05,1.9073486328125e-05,1.811981201171875e-05,2.0265579223632812e-05,1.71661376953125e-05,1.6689300537109375e-05,873430
19,2.193450927734375e-05,1.7404556274414062e-05,1.71661376953125e-05,2.09808349609375e-05,1.71661376953125e-05,1.7404556274414062e-05,873430
20,2.384185791015625e-05,1.811981201171875e-05,1.8835067749023438e-05,4.076957702636719e-05,2.1219253540039062e-05,1.8596649169921875e-05,873430
21,2.2172927856445312e-05,1.71661376953125e-05,1.71661376953125e-05,1.9073486328125e-05,1.71661376953125e-05,1.7404556274414062e-05,873430
22,2.193450927734375e-05,1.811981201171875e-05,1.7642974853515625e-05,1.9788742065429688e-05,1.7404556274414062e-05,1.6927719116210938e-05,873430
23,2.2411346435546875e-05,1.7404556274414062e-05,1.7642974853515625e-05,2.0265579223632812e-05,1.7881393432617188e-05,1.7642974853515625e-05,873430
24,2.3603439331054688e-05,1.8358230590820312e-05,1.811981201171875e-05,2.09808349609375e-05,1.8358230590820312e-05,1.8358230590820312e-05,873430
25,0.00010442733764648438,2.3603439331054688e-05,1.9788742065429688e-05,2.1696090698242188e-05,1.8358230590820312e-05,1.7881393432617188e-05,873430
26,2.4080276489257812e-05,1.7881393432617188e-05,1.7642974853515625e-05,2.193450927734375e-05,1.7881393432617188e-05,1.7404556274414062e-05,873430
27,2.4557113647460938e-05,1.8596649169921875e-05,1.6927719116210938e-05,2.193450927734375e-05,1.7881393432617188e-05,1.7404556274414062e-05,873430
28,9.059906005859375e-05,2.7894973754882812e-05,1.9073486328125e-05,2.2649765014648438e-05,1.8596649169921875e-05,1.71661376953125e-05,873430
29,2.3365020751953125e-05,1.8358230590820312e-05,1.7404556274414062e-05,1.9788742065429688e-05,1.7404556274414062e-05,1.6927719116210938e-05,873430
30,2.3365020751953125e-05,9.751319885253906e-05,0.00012803077697753906,3.4332275390625e-05,2.0742416381835938e-05,1.8358230590820312e-05,873430
31,2.4080276489257812e-05,8.7738037109375e-05,3.7670135498046875e-05,2.4318695068359375e-05,1.8835067749023438e-05,1.71661376953125e-05,873430
32,2.2411346435546875e-05,1.8358230590820312e-05,1.7642974853515625e-05,2.0503997802734375e-05,1.811981201171875e-05,1.7881393432617188e-05,873430
33,2.4080276489257812e-05,0.000186920166015625,5.5789947509765625e-05,4.363059997558594e-05,2.7179718017578125e-05,3.886222839355469e-05,873430
34,4.601478576660156e-05,3.814697265625e-05,3.337860107421875e-05,4.673004150390625e-05,3.0517578125e-05,2.574920654296875e-05,873430
35,3.886222839355469e-05,2.4318695068359375e-05,8.678436279296875e-05,6.127357482910156e-05,2.5033950805664062e-05,2.288818359375e-05,873430
36,2.574920654296875e-05,1.9311904907226562e-05,1.8596649169921875e-05,2.1457672119140625e-05,1.7642974853515625e-05,1.7404556274414062e-05,873430
37,2.4557113647460938e-05,1.811981201171875e-05,1.71661376953125e-05,2.47955322265625e-05,1.9311904907226562e-05,1.9311904907226562e-05,873430
38,2.384185791015625e-05,1.811981201171875e-05,1.6927719116210938e-05,2.0503997802734375e-05,8.177757263183594e-05,3.147125244140625e-05,873430
39,3.838539123535156e-05,8.106231689453125e-05,2.2172927856445312e-05,2.384185791015625e-05,1.9073486328125e-05,1.811981201171875e-05,873430
40,4.363059997558594e-05,3.361701965332031e-05,2.1457672119140625e-05,2.5033950805664062e-05,2.47955322265625e-05,0.0001246929168701172,873430
41,4.4345855712890625e-05,2.0742416381835938e-05,1.9788742065429688e-05,2.1696090698242188e-05,1.7404556274414062e-05,1.71661376953125e-05,873430
42,8.225440979003906e-05,2.6941299438476562e-05,1.9550323486328125e-05,2.3365020751953125e-05,1.8596649169921875e-05,1.7642974853515625e-05,873430
43,2.47955322265625e-05,1.9550323486328125e-05,1.7642974853515625e-05,2.0742416381835938e-05,1.811981201171875e-05,6.341934204101562e-05,873430
44,3.790855407714844e-05,2.1696090698242188e-05,1.8358230590820312e-05,2.288818359375e-05,1.8596649169921875e-05,1.8596649169921875e-05,873430
45,2.2411346435546875e-05,1.8358230590820312e-05,1.7404556274414062e-05,2.1696090698242188e-05,1.811981201171875e-05,1.71661376953125e-05,873430
46,2.4557113647460938e-05,1.8835067749023438e-05,1.7881393432617188e-05,2.0503997802734375e-05,1.7881393432617188e-05,1.7642974853515625e-05,873430
47,2.5510787963867188e-05,2.0742416381835938e-05,8.392333984375e-05,7.987022399902344e-05,3.933906555175781e-05,2.1219253540039062e-05,873430
48,3.0040740966796875e-05,1.8596649169921875e-05,1.7881393432617188e-05,2.288818359375e-05,1.811981201171875e-05,1.7404556274414062e-05,873430
49,2.6226043701171875e-05,1.9311904907226562e-05,1.7881393432617188e-05,2.1696090698242188e-05,1.7642974853515625e-05,1.7404556274414062e-05,873430
50,3.337860107421875e-05,1.2159347534179688e-05,1.0967254638671875e-05,1.2159347534179688e-05,1.049041748046875e-05,1.0251998901367188e-05,873430
51,1.4066696166992188e-05,1.0967254638671875e-05,1.049041748046875e-05,1.1920928955078125e-05,1.049041748046875e-05,1.0013580322265625e-05,873430
52,1.2874603271484375e-05,1.0728836059570312e-05,1.0251998901367188e-05,1.1444091796875e-05,1.0728836059570312e-05,1.049041748046875e-05,873430
53,0.00018668174743652344,3.981590270996094e-05,2.1696090698242188e-05,2.8133392333984375e-05,2.0265579223632812e-05,1.8358230590820312e-05,873430
54,2.4318695068359375e-05,1.811981201171875e-05,1.71661376953125e-05,4.172325134277344e-05,2.0742416381835938e-05,1.8358230590820312e-05,873430
55,2.7894973754882812e-05,2.002716064453125e-05,1.8358230590820312e-05,2.288818359375e-05,1.811981201171875e-05,1.71661376953125e-05,873430
56,5.4836273193359375e-05,3.838539123535156e-05,3.7670135498046875e-05,4.5299530029296875e-05,4.00543212890625e-05,4.00543212890625e-05,873430
57,5.91278076171875e-05,3.7670135498046875e-05,2.7894973754882812e-05,3.147125244140625e-05,2.0503997802734375e-05,1.71661376953125e-05,873430
58,8.869171142578125e-05,2.9802322387695312e-05,1.8835067749023438e-05,2.1696090698242188e-05,1.811981201171875e-05,1.71661376953125e-05,873430
59,2.4318695068359375e-05,1.8596649169921875e-05,1.7404556274414062e-05,0.00013637542724609375,3.7670135498046875e-05,7.581710815429688e-05,873430
60,3.1948089599609375e-05,2.0742416381835938e-05,1.8835067749023438e-05,2.4318695068359375e-05,1.7881393432617188e-05,1.6927719116210938e-05,873430
61,2.86102294921875e-05,1.8835067749023438e-05,1.8596649169921875e-05,4.649162292480469e-05,3.075599670410156e-05,2.9087066650390625e-05,873430
62,3.743171691894531e-05,8.177757263183594e-05,3.8623809814453125e-05,3.266334533691406e-05,2.1457672119140625e-05,1.7404556274414062e-05,873430
63,4.458427429199219e-05,3.7670135498046875e-05,3.4332275390625e-05,0.00013303756713867188,3.6716461181640625e-05,3.337860107421875e-05,873430
64,3.0040740966796875e-05,1.9073486328125e-05,1.9311904907226562e-05,2.7418136596679688e-05,2.002716064453125e-05,1.7642974853515625e-05,873430
65,2.9087066650390625e-05,1.8835067749023438e-05,1.7881393432617188e-05,2.3126602172851562e-05,1.6927719116210938e-05,1.6450881958007812e-05,873430
66,3.314018249511719e-05,8.153915405273438e-05,2.2649765014648438e-05,5.9604644775390625e-05,3.2901763916015625e-05,3.5762786865234375e-05,873430
67,4.38690185546875e-05,2.1219253540039062e-05,1.7642974853515625e-05,2.2649765014648438e-05,1.7404556274414062e-05,1.6689300537109375e-05,873430
68,4.2438507080078125e-05,2.1457672119140625e-05,1.7642974853515625e-05,2.5987625122070312e-05,1.8596649169921875e-05,1.811981201171875e-05,873430
69,2.8371810913085938e-05,2.002716064453125e-05,1.7881393432617188e-05,4.863739013671875e-05,2.7418136596679688e-05,7.581710815429688e-05,873430
70,4.887580871582031e-05,3.695487976074219e-05,3.409385681152344e-05,2.9325485229492188e-05,1.9550323486328125e-05,1.8596649169921875e-05,873430
71,2.9087066650390625e-05,1.9550323486328125e-05,1.7881393432617188e-05,2.4318695068359375e-05,2.0742416381835938e-05,8.225440979003906e-05,873430
72,3.3855438232421875e-05,2.1219253540039062e-05,1.8596649169921875e-05,6.127357482910156e-05,3.0279159545898438e-05,3.314018249511719e-05,873430
73,4.57763671875e-05,3.647804260253906e-05,3.981590270996094e-05,5.054473876953125e-05,3.2901763916015625e-05,2.6702880859375e-05,873430
74,4.696846008300781e-05,2.288818359375e-05,1.9073486328125e-05,4.3392181396484375e-05,2.7418136596679688e-05,1.71661376953125e-05,873430
75,3.933906555175781e-05,2.0503997802734375e-05,1.7881393432617188e-05,3.528594970703125e-05,1.8835067749023438e-05,1.811981201171875e-05,873430
76,2.288818359375e-05,1.6927719116210938e-05,1.71661376953125e-05,4.6253204345703125e-05,3.2901763916015625e-05,7.796287536621094e-05,873430
77,0.0002560615539550781,4.553794860839844e-05,3.24249267578125e-05,3.981590270996094e-05,3.337860107421875e-05,2.6702880859375e-05,873430
78,4.38690185546875e-05,2.956390380859375e-05,2.4318695068359375e-05,0.00016045570373535156,0.00014781951904296875,7.2479248046875e-05,873430
79,5.0067901611328125e-05,4.363059997558594e-05,3.7670135498046875e-05,5.888938903808594e-05,2.4080276489257812e-05,1.7881393432617188e-05,873430
80,9.202957153320312e-05,3.1948089599609375e-05,2.0742416381835938e-05,4.4345855712890625e-05,2.0265579223632812e-05,1.8358230590820312e-05,873430
81,3.2901763916015625e-05,1.9073486328125e-05,1.9788742065429688e-05,4.792213439941406e-05,2.2172927856445312e-05,1.9073486328125e-05,873430
82,3.409385681152344e-05,2.1219253540039062e-05,1.9550323486328125e-05,3.552436828613281e-05,1.9073486328125e-05,1.7642974853515625e-05,873430
83,3.123283386230469e-05,1.8835067749023438e-05,1.8358230590820312e-05,2.5987625122070312e-05,1.7881393432617188e-05,1.9788742065429688e-05,873430
84,4.172325134277344e-05,2.0742416381835938e-05,1.8596649169921875e-05,2.47955322265625e-05,1.9311904907226562e-05,1.7642974853515625e-05,873430
85,0.00010538101196289062,4.863739013671875e-05,3.504753112792969e-05,5.173683166503906e-05,3.910064697265625e-05,2.9325485229492188e-05,873430
86,3.743171691894531e-05,1.811981201171875e-05,1.5735626220703125e-05,2.6702880859375e-05,1.7642974853515625e-05,1.71661376953125e-05,873430
87,3.4809112548828125e-05,8.416175842285156e-05,2.6941299438476562e-05,2.7894973754882812e-05,2.002716064453125e-05,1.9788742065429688e-05,873430
88,3.123283386230469e-05,2.002716064453125e-05,1.9073486328125e-05,5.4836273193359375e-05,2.1219253540039062e-05,1.8596649169921875e-05,873430
89,2.4557113647460938e-05,6.508827209472656e-05,7.581710815429688e-05,4.267692565917969e-05,2.09808349609375e-05,1.7881393432617188e-05,873430
90,4.3392181396484375e-05,2.1696090698242188e-05,1.8358230590820312e-05,2.5033950805664062e-05,1.8358230590820312e-05,1.6927719116210938e-05,873430
91,0.00011444091796875,4.267692565917969e-05,2.288818359375e-05,2.6226043701171875e-05,2.002716064453125e-05,3.0994415283203125e-05,873430
92,4.57763671875e-05,2.47955322265625e-05,2.0742416381835938e-05,2.5987625122070312e-05,1.9550323486328125e-05,1.7881393432617188e-05,873430
93,3.123283386230469e-05,2.1457672119140625e-05,1.8358230590820312e-05,4.5299530029296875e-05,2.1696090698242188e-05,1.8358230590820312e-05,873430
94,2.9087066650390625e-05,1.8835067749023438e-05,1.7404556274414062e-05,0.00020051002502441406,5.555152893066406e-05,2.9087066650390625e-05,873430
95,4.553794860839844e-05,4.220008850097656e-05,2.6464462280273438e-05,5.841255187988281e-05,2.09808349609375e-05,1.811981201171875e-05,873430
96,0.00016307830810546875,4.649162292480469e-05,3.981590270996094e-05,5.459785461425781e-05,4.172325134277344e-05,2.9802322387695312e-05,873430
97,4.8160552978515625e-05,3.0040740966796875e-05,3.600120544433594e-05,5.2928924560546875e-05,4.172325134277344e-05,3.695487976074219e-05,873430
98,4.744529724121094e-05,2.384185791015625e-05,2.3365020751953125e-05,4.076957702636719e-05,2.09808349609375e-05,1.7642974853515625e-05,873430
99,7.367134094238281e-05,8.7738037109375e-05,2.7894973754882812e-05,2.5987625122070312e-05,1.8835067749023438e-05,1.71661376953125e-05,873430
100,4.839897155761719e-05,3.981590270996094e-05,0.0001697540283203125,6.175041198730469e-05,4.124641418457031e-05,3.552436828613281e-05,873430
101,0.00010800361633300781,3.266334533691406e-05,2.3126602172851562e-05,2.765655517578125e-05,1.8596649169921875e-05,1.6689300537109375e-05,873430
102,4.267692565917969e-05,2.09808349609375e-05,1.8358230590820312e-05,2.5510787963867188e-05,1.8358230590820312e-05,1.7642974853515625e-05,873430
103,8.440017700195312e-05,2.7179718017578125e-05,1.9311904907226562e-05,2.5987625122070312e-05,7.653236389160156e-05,2.7418136596679688e-05,873430
104,2.6464462280273438e-05,1.8596649169921875e-05,1.7404556274414062e-05,2.6464462280273438e-05,1.9073486328125e-05,1.71661376953125e-05,873430
105,0.00010347366333007812,7.534027099609375e-05,2.3603439331054688e-05,2.7418136596679688e-05,1.9311904907226562e-05,1.9073486328125e-05,873430
106,0.00011157989501953125,3.7670135498046875e-05,2.0503997802734375e-05,2.5272369384765625e-05,1.8596649169921875e-05,1.6927719116210938e-05,873430
107,2.6226043701171875e-05,1.811981201171875e-05,1.7404556274414062e-05,2.5987625122070312e-05,1.8835067749023438e-05,1.7642974853515625e-05,873430
108,2.6941299438476562e-05,1.8596649169921875e-05,1.7881393432617188e-05,6.699562072753906e-05,2.4318695068359375e-05,1.8596649169921875e-05,873430
109,0.0005803108215332031,4.2438507080078125e-05,0.00012803077697753906,5.817413330078125e-05,3.3855438232421875e-05,2.1219253540039062e-05,873430
110,2.765655517578125e-05,1.8358230590820312e-05,1.7404556274414062e-05,4.1961669921875e-05,3.647804260253906e-05,3.409385681152344e-05,873430
111,4.100799560546875e-05,1.8835067749023438e-05,1.6689300537109375e-05,4.482269287109375e-05,2.4318695068359375e-05,1.9788742065429688e-05,873430
112,4.8160552978515625e-05,2.002716064453125e-05,1.7642974853515625e-05,4.3392181396484375e-05,3.7670135498046875e-05,3.0040740966796875e-05,873430
113,5.7220458984375e-05,2.1457672119140625e-05,9.632110595703125e-05,3.981590270996094e-05,2.0503997802734375e-05,1.7404556274414062e-05,873430
114,5.1975250244140625e-05,2.1219253540039062e-05,1.8596649169921875e-05,2.384185791015625e-05,1.811981201171875e-05,1.6450881958007812e-05,873430
115,4.38690185546875e-05,1.9788742065429688e-05,1.7404556274414062e-05,2.4318695068359375e-05,1.7404556274414062e-05,1.6927719116210938e-05,873430
116,3.314018249511719e-05,0.000148773193359375,3.814697265625e-05,2.6464462280273438e-05,1.7881393432617188e-05,1.71661376953125e-05,873430
117,2.47955322265625e-05,1.7642974853515625e-05,1.71661376953125e-05,2.47955322265625e-05,1.7881393432617188e-05,1.7404556274414062e-05,873430
118,2.4318695068359375e-05,1.7404556274414062e-05,1.7642974853515625e-05,6.437301635742188e-05,2.2411346435546875e-05,1.811981201171875e-05,873430
119,2.8133392333984375e-05,1.8835067749023438e-05,1.7642974853515625e-05,2.574920654296875e-05,1.811981201171875e-05,1.811981201171875e-05,873430
120,6.079673767089844e-05,3.695487976074219e-05,3.147125244140625e-05,5.14984130859375e-05,3.647804260253906e-05,3.9577484130859375e-05,873430
121,4.172325134277344e-05,2.1219253540039062e-05,1.7642974853515625e-05,4.506111145019531e-05,3.314018249511719e-05,3.3855438232421875e-05,873430
122,4.9114227294921875e-05,2.4318695068359375e-05,2.384185791015625e-05,2.7418136596679688e-05,1.9788742065429688e-05,1.8596649169921875e-05,873430
123,4.100799560546875e-05,1.8835067749023438e-05,1.7642974853515625e-05,2.384185791015625e-05,1.7642974853515625e-05,1.621246337890625e-05,873430
124,0.00013017654418945312,2.7418136596679688e-05,2.002716064453125e-05,2.5033950805664062e-05,1.8358230590820312e-05,1.71661376953125e-05,873430
125,0.0004754066467285156,5.4836273193359375e-05,2.193450927734375e-05,2.86102294921875e-05,2.002716064453125e-05,1.7881393432617188e-05,873430
126,3.075599670410156e-05,1.9073486328125e-05,8.392333984375e-05,5.8650970458984375e-05,2.1696090698242188e-05,1.8358230590820312e-05,873430
127,2.7179718017578125e-05,1.8596649169921875e-05,1.7642974853515625e-05,2.288818359375e-05,1.8596649169921875e-05,1.71661376953125e-05,873430
128,4.553794860839844e-05,2.1457672119140625e-05,1.811981201171875e-05,2.5033950805664062e-05,2.002716064453125e-05,1.7642974853515625e-05,873430
129,2.4318695068359375e-05,0.00011491775512695312,0.0005877017974853516,4.2438507080078125e-05,2.09808349609375e-05,1.8596649169921875e-05,873430
130,0.00012421607971191406,4.5299530029296875e-05,3.838539123535156e-05,3.552436828613281e-05,2.002716064453125e-05,1.71661376953125e-05,873430
131,5.53131103515625e-05,3.4332275390625e-05,0.0006368160247802734,5.435943603515625e-05,2.0742416381835938e-05,1.8358230590820312e-05,873430
132,4.100799560546875e-05,1.9311904907226562e-05,1.7881393432617188e-05,2.765655517578125e-05,1.9550323486328125e-05,1.8358230590820312e-05,873430
133,2.8133392333984375e-05,2.1696090698242188e-05,1.7642974853515625e-05,2.8371810913085938e-05,1.8596649169921875e-05,1.7404556274414062e-05,873430
134,4.696846008300781e-05,0.0004608631134033203,4.601478576660156e-05,0.00034332275390625,4.887580871582031e-05,3.147125244140625e-05,873430
135,3.361701965332031e-05,2.0265579223632812e-05,1.8596649169921875e-05,0.00010132789611816406,0.0006282329559326172,2.6941299438476562e-05,873430
136,3.695487976074219e-05,1.9073486328125e-05,1.8596649169921875e-05,4.649162292480469e-05,2.3126602172851562e-05,1.9550323486328125e-05,873430
137,4.410743713378906e-05,2.9325485229492188e-05,3.3855438232421875e-05,4.0531158447265625e-05,2.4318695068359375e-05,1.6927719116210938e-05,873430
138,0.00016546249389648438,0.0013451576232910156,3.8623809814453125e-05,5.173683166503906e-05,2.3603439331054688e-05,2.5510787963867188e-05,873430
139,7.772445678710938e-05,3.838539123535156e-05,3.0279159545898438e-05,7.390975952148438e-05,2.4557113647460938e-05,2.1219253540039062e-05,873430
140,6.771087646484375e-05,2.8371810913085938e-05,2.4557113647460938e-05,0.00012445449829101562,3.0517578125e-05,2.3603439331054688e-05,873430
141,0.00012612342834472656,6.4849853515625e-05,0.00018978118896484375,0.0004756450653076172,0.0016665458679199219,8.416175842285156e-05,873430
142,3.814697265625e-05,2.2411346435546875e-05,1.9311904907226562e-05,3.147125244140625e-05,1.9550323486328125e-05,1.71661376953125e-05,873430
143,0.0005998611450195312,2.8848648071289062e-05,2.1457672119140625e-05,5.888938903808594e-05,9.202957153320312e-05,4.315376281738281e-05,873430
144,6.008148193359375e-05,3.743171691894531e-05,3.4809112548828125e-05,2.7418136596679688e-05,1.1920928955078125e-05,1.049041748046875e-05,873430
145,1.52587890625e-05,6.771087646484375e-05,0.0005731582641601562,5.984306335449219e-05,2.384185791015625e-05,1.9311904907226562e-05,873430
146,8.225440979003906e-05,3.62396240234375e-05,2.9087066650390625e-05,5.650520324707031e-05,3.7670135498046875e-05,2.3603439331054688e-05,873430
147,5.435943603515625e-05,2.1219253540039062e-05,2.002716064453125e-05,3.814697265625e-05,1.7881393432617188e-05,1.6689300537109375e-05,873430
148,4.482269287109375e-05,2.2411346435546875e-05,1.7881393432617188e-05,2.9325485229492188e-05,1.7881393432617188e-05,1.6927719116210938e-05,873430
149,3.075599670410156e-05,1.8358230590820312e-05,1.7404556274414062e-05,3.075599670410156e-05,1.9550323486328125e-05,1.8596649169921875e-05,873430
150,0.0001201629638671875,2.1696090698242188e-05,2.002716064453125e-05,3.743171691894531e-05,2.0742416381835938e-05,1.7881393432617188e-05,873430
151,3.981590270996094e-05,2.0742416381835938e-05,2.0503997802734375e-05,2.6941299438476562e-05,1.8596649169921875e-05,1.7881393432617188e-05,873430
152,3.7670135498046875e-05,2.0503997802734375e-05,1.8596649169921875e-05,3.4332275390625e-05,3.123283386230469e-05,4.458427429199219e-05,873430
153,8.249282836914062e-05,4.172325134277344e-05,3.409385681152344e-05,4.601478576660156e-05,2.2649765014648438e-05,2.193450927734375e-05,873430
154,4.649162292480469e-05,2.2172927856445312e-05,3.528594970703125e-05,6.4849853515625e-05,2.4557113647460938e-05,1.9073486328125e-05,873430
155,9.441375732421875e-05,2.002716064453125e-05,1.6927719116210938e-05,3.24249267578125e-05,1.811981201171875e-05,1.71661376953125e-05,873430
156,0.000133514404296875,2.5510787963867188e-05,2.4318695068359375e-05,3.170967102050781e-05,2.3365020751953125e-05,1.6450881958007812e-05,873430
157,3.9577484130859375e-05,2.3126602172851562e-05,1.9073486328125e-05,3.24249267578125e-05,2.2172927856445312e-05,1.7404556274414062e-05,873430
158,0.003073453903198242,4.00543212890625e-05,2.6464462280273438e-05,0.00022363662719726562,4.100799560546875e-05,0.0006146430969238281,873430
159,5.173683166503906e-05,1.6689300537109375e-05,1.2636184692382812e-05,1.52587890625e-05,1.1444091796875e-05,1.0251998901367188e-05,873430
160,3.504753112792969e-05,1.2874603271484375e-05,1.1205673217773438e-05,1.4066696166992188e-05,1.1205673217773438e-05,1.0251998901367188e-05,873430
