Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
29,4.00543212890625e-05,2.5510787963867188e-05,2.7179718017578125e-05,1.6927719116210938e-05,9.775161743164062e-06,7.3909759521484375e-06,463174
30,8.821487426757812e-06,7.152557373046875e-06,6.9141387939453125e-06,4.100799560546875e-05,3.24249267578125e-05,2.5272369384765625e-05,463174
31,3.0040740966796875e-05,1.5020370483398438e-05,2.47955322265625e-05,2.6226043701171875e-05,2.5272369384765625e-05,2.5987625122070312e-05,463174
32,3.147125244140625e-05,4.172325134277344e-05,2.3365020751953125e-05,3.24249267578125e-05,2.7894973754882812e-05,2.6702880859375e-05,463174
33,6.914138793945312e-05,3.647804260253906e-05,1.0013580322265625e-05,8.58306884765625e-06,9.775161743164062e-06,6.9141387939453125e-06,463174
34,9.298324584960938e-06,7.152557373046875e-06,7.152557373046875e-06,8.344650268554688e-06,7.3909759521484375e-06,6.9141387939453125e-06,463174
35,0.00011372566223144531,0.0002918243408203125,3.0517578125e-05,2.0742416381835938e-05,1.5735626220703125e-05,1.52587890625e-05,463174
36,3.0517578125e-05,1.9311904907226562e-05,2.5272369384765625e-05,1.3828277587890625e-05,7.867813110351562e-06,6.9141387939453125e-06,463174
37,9.298324584960938e-06,7.3909759521484375e-06,7.152557373046875e-06,8.58306884765625e-06,7.152557373046875e-06,6.9141387939453125e-06,463174
38,8.821487426757812e-06,7.3909759521484375e-06,6.9141387939453125e-06,8.106231689453125e-06,7.152557373046875e-06,6.9141387939453125e-06,463174
39,9.775161743164062e-06,7.3909759521484375e-06,7.152557373046875e-06,7.867813110351562e-06,8.821487426757812e-06,1.2636184692382812e-05,463174
40,6.079673767089844e-05,2.1457672119140625e-05,1.430511474609375e-05,1.8596649169921875e-05,1.52587890625e-05,1.6927719116210938e-05,463174
41,2.0742416381835938e-05,1.52587890625e-05,1.5735626220703125e-05,3.337860107421875e-05,1.9550323486328125e-05,2.002716064453125e-05,463174
42,2.288818359375e-05,8.344650268554688e-06,8.344650268554688e-06,8.344650268554688e-06,6.9141387939453125e-06,6.9141387939453125e-06,463174
43,9.059906005859375e-06,7.3909759521484375e-06,6.9141387939453125e-06,7.867813110351562e-06,8.344650268554688e-06,7.152557373046875e-06,463174
44,1.6450881958007812e-05,1.0013580322265625e-05,1.1205673217773438e-05,7.867813110351562e-06,7.152557373046875e-06,6.9141387939453125e-06,463174
45,2.4557113647460938e-05,2.7894973754882812e-05,1.430511474609375e-05,2.09808349609375e-05,0.0001049041748046875,3.9577484130859375e-05,463174
46,2.0503997802734375e-05,1.6927719116210938e-05,1.52587890625e-05,2.002716064453125e-05,1.5974044799804688e-05,1.621246337890625e-05,463174
47,2.2649765014648438e-05,1.6450881958007812e-05,1.5497207641601562e-05,2.3365020751953125e-05,1.7404556274414062e-05,1.6450881958007812e-05,463174
48,2.3126602172851562e-05,1.71661376953125e-05,1.621246337890625e-05,2.0265579223632812e-05,1.5974044799804688e-05,1.71661376953125e-05,463174
49,2.3126602172851562e-05,1.5974044799804688e-05,1.6689300537109375e-05,6.4849853515625e-05,2.1457672119140625e-05,1.811981201171875e-05,463174
50,2.5987625122070312e-05,1.6689300537109375e-05,1.5735626220703125e-05,1.9550323486328125e-05,1.52587890625e-05,1.6450881958007812e-05,463174
51,2.3126602172851562e-05,1.621246337890625e-05,1.6689300537109375e-05,2.0742416381835938e-05,1.6450881958007812e-05,1.5497207641601562e-05,463174
52,2.2411346435546875e-05,1.5974044799804688e-05,1.5735626220703125e-05,1.9788742065429688e-05,1.5974044799804688e-05,1.7404556274414062e-05,463174
53,2.4557113647460938e-05,1.7404556274414062e-05,1.5497207641601562e-05,2.0742416381835938e-05,3.147125244140625e-05,3.933906555175781e-05,463174
54,2.47955322265625e-05,1.9311904907226562e-05,1.8835067749023438e-05,2.1457672119140625e-05,1.71661376953125e-05,1.5497207641601562e-05,463174
55,2.8133392333984375e-05,1.5497207641601562e-05,1.5735626220703125e-05,2.002716064453125e-05,1.52587890625e-05,1.52587890625e-05,463174
56,1.8358230590820312e-05,1.4781951904296875e-05,1.52587890625e-05,3.170967102050781e-05,2.002716064453125e-05,2.0265579223632812e-05,463174
57,0.0001685619354248047,4.1484832763671875e-05,4.1961669921875e-05,5.173683166503906e-05,3.3855438232421875e-05,2.8848648071289062e-05,463174
58,5.793571472167969e-05,0.00013017654418945312,5.698204040527344e-05,6.866455078125e-05,1.71661376953125e-05,1.5497207641601562e-05,463174
59,3.075599670410156e-05,2.9802322387695312e-05,6.651878356933594e-05,2.8848648071289062e-05,1.9550323486328125e-05,1.2874603271484375e-05,463174
60,1.1444091796875e-05,7.3909759521484375e-06,6.9141387939453125e-06,1.5497207641601562e-05,7.152557373046875e-06,6.9141387939453125e-06,463174
61,1.1920928955078125e-05,7.152557373046875e-06,6.9141387939453125e-06,1.3828277587890625e-05,7.3909759521484375e-06,6.67572021484375e-06,463174
62,1.0013580322265625e-05,7.152557373046875e-06,7.152557373046875e-06,8.344650268554688e-06,9.775161743164062e-06,8.344650268554688e-06,463174
63,0.0005400180816650391,0.0017743110656738281,0.0004756450653076172,0.00011324882507324219,4.410743713378906e-05,4.9591064453125e-05,463174
64,3.790855407714844e-05,2.6464462280273438e-05,3.170967102050781e-05,1.9311904907226562e-05,1.9550323486328125e-05,2.765655517578125e-05,463174
65,2.1219253540039062e-05,1.049041748046875e-05,7.867813110351562e-06,9.775161743164062e-06,7.62939453125e-06,7.62939453125e-06,463174
66,1.049041748046875e-05,1.9311904907226562e-05,2.3603439331054688e-05,0.00017523765563964844,3.409385681152344e-05,4.673004150390625e-05,463174
67,7.271766662597656e-05,1.8835067749023438e-05,1.811981201171875e-05,2.4080276489257812e-05,1.9550323486328125e-05,1.71661376953125e-05,463174
68,2.8848648071289062e-05,1.811981201171875e-05,1.6927719116210938e-05,3.457069396972656e-05,1.8358230590820312e-05,1.6689300537109375e-05,463174
69,2.5987625122070312e-05,1.7642974853515625e-05,1.7642974853515625e-05,2.86102294921875e-05,1.7404556274414062e-05,1.71661376953125e-05,463174
70,3.337860107421875e-05,1.8358230590820312e-05,2.002716064453125e-05,2.956390380859375e-05,2.002716064453125e-05,1.6927719116210938e-05,463174
71,5.507469177246094e-05,5.221366882324219e-05,0.00016117095947265625,7.963180541992188e-05,6.771087646484375e-05,3.4809112548828125e-05,463174
72,7.724761962890625e-05,4.601478576660156e-05,3.218650817871094e-05,6.246566772460938e-05,3.600120544433594e-05,3.123283386230469e-05,463174
73,2.9802322387695312e-05,2.4318695068359375e-05,1.5735626220703125e-05,1.811981201171875e-05,1.52587890625e-05,1.5735626220703125e-05,463174
74,2.002716064453125e-05,1.5974044799804688e-05,3.170967102050781e-05,1.8835067749023438e-05,1.5974044799804688e-05,1.6689300537109375e-05,463174
75,0.00011301040649414062,2.09808349609375e-05,1.5735626220703125e-05,5.650520324707031e-05,2.1696090698242188e-05,1.5735626220703125e-05,463174
76,1.9788742065429688e-05,1.3828277587890625e-05,1.33514404296875e-05,2.4080276489257812e-05,2.193450927734375e-05,3.0279159545898438e-05,463174
77,0.0001392364501953125,4.100799560546875e-05,2.09808349609375e-05,2.574920654296875e-05,2.1219253540039062e-05,1.9073486328125e-05,463174
78,0.0013782978057861328,0.0001506805419921875,0.0002994537353515625,1.9073486328125e-05,1.1205673217773438e-05,9.5367431640625e-06,463174
79,3.075599670410156e-05,1.1682510375976562e-05,9.059906005859375e-06,1.3113021850585938e-05,9.298324584960938e-06,8.821487426757812e-06,463174
80,1.33514404296875e-05,9.775161743164062e-06,9.059906005859375e-06,1.1682510375976562e-05,9.5367431640625e-06,8.821487426757812e-06,463174
81,1.2159347534179688e-05,1.0013580322265625e-05,9.298324584960938e-06,7.915496826171875e-05,3.4809112548828125e-05,2.7894973754882812e-05,463174
82,0.00016379356384277344,0.00012183189392089844,5.6743621826171875e-05,0.00016880035400390625,2.288818359375e-05,1.9311904907226562e-05,463174
83,3.790855407714844e-05,1.6450881958007812e-05,2.6702880859375e-05,1.3113021850585938e-05,1.0251998901367188e-05,8.821487426757812e-06,463174
84,1.2159347534179688e-05,9.059906005859375e-06,8.344650268554688e-06,1.1205673217773438e-05,8.821487426757812e-06,8.821487426757812e-06,463174
85,1.2159347534179688e-05,9.298324584960938e-06,8.58306884765625e-06,1.0728836059570312e-05,9.059906005859375e-06,8.821487426757812e-06,463174
86,1.1205673217773438e-05,9.298324584960938e-06,8.344650268554688e-06,1.049041748046875e-05,1.2159347534179688e-05,6.0558319091796875e-05,463174
87,3.409385681152344e-05,1.3828277587890625e-05,1.239776611328125e-05,3.0517578125e-05,2.7894973754882812e-05,5.2928924560546875e-05,463174
88,0.00010991096496582031,3.8623809814453125e-05,5.412101745605469e-05,0.00048542022705078125,6.437301635742188e-05,3.981590270996094e-05,463174
89,4.863739013671875e-05,3.337860107421875e-05,3.409385681152344e-05,3.933906555175781e-05,3.314018249511719e-05,2.86102294921875e-05,463174
90,5.6743621826171875e-05,1.811981201171875e-05,1.5974044799804688e-05,4.00543212890625e-05,2.1696090698242188e-05,2.3126602172851562e-05,463174
91,4.00543212890625e-05,2.384185791015625e-05,2.09808349609375e-05,2.6941299438476562e-05,2.193450927734375e-05,2.765655517578125e-05,463174
92,2.47955322265625e-05,9.5367431640625e-05,0.00010514259338378906,3.147125244140625e-05,3.1948089599609375e-05,2.4557113647460938e-05,463174
93,3.4809112548828125e-05,2.2411346435546875e-05,1.9550323486328125e-05,3.0279159545898438e-05,1.9073486328125e-05,1.8835067749023438e-05,463174
94,6.651878356933594e-05,2.3126602172851562e-05,1.9073486328125e-05,2.1696090698242188e-05,1.8358230590820312e-05,2.002716064453125e-05,463174
95,0.00035834312438964844,5.888938903808594e-05,2.0503997802734375e-05,0.0006084442138671875,3.0517578125e-05,2.384185791015625e-05,463174
96,3.2901763916015625e-05,1.1920928955078125e-05,9.5367431640625e-06,2.193450927734375e-05,1.71661376953125e-05,1.5735626220703125e-05,463174
97,4.220008850097656e-05,1.1444091796875e-05,1.0013580322265625e-05,1.1682510375976562e-05,9.5367431640625e-06,0.00022172927856445312,463174
98,2.3603439331054688e-05,1.1205673217773438e-05,9.5367431640625e-06,1.2636184692382812e-05,9.298324584960938e-06,8.821487426757812e-06,463174
99,1.1682510375976562e-05,9.5367431640625e-06,9.059906005859375e-06,0.00020074844360351562,3.62396240234375e-05,2.4080276489257812e-05,463174
100,2.5033950805664062e-05,1.0728836059570312e-05,1.0013580322265625e-05,3.8623809814453125e-05,2.47955322265625e-05,2.4080276489257812e-05,463174
101,4.8160552978515625e-05,2.1696090698242188e-05,2.1696090698242188e-05,0.00044083595275878906,4.2438507080078125e-05,3.123283386230469e-05,463174
102,4.76837158203125e-05,0.00011157989501953125,7.510185241699219e-05,4.363059997558594e-05,1.3828277587890625e-05,1.0728836059570312e-05,463174
103,1.4066696166992188e-05,9.775161743164062e-06,8.58306884765625e-06,3.910064697265625e-05,7.82012939453125e-05,8.440017700195312e-05,463174
104,1.8358230590820312e-05,1.0728836059570312e-05,8.821487426757812e-06,1.2874603271484375e-05,9.5367431640625e-06,9.059906005859375e-06,463174
105,1.1920928955078125e-05,9.298324584960938e-06,9.059906005859375e-06,1.0967254638671875e-05,9.298324584960938e-06,8.58306884765625e-06,463174
106,8.893013000488281e-05,8.225440979003906e-05,3.4809112548828125e-05,4.029273986816406e-05,2.3365020751953125e-05,1.5974044799804688e-05,463174
107,3.337860107421875e-05,0.00011849403381347656,4.100799560546875e-05,4.482269287109375e-05,3.218650817871094e-05,2.5987625122070312e-05,463174
108,0.00034809112548828125,2.6226043701171875e-05,1.9073486328125e-05,3.552436828613281e-05,1.9073486328125e-05,1.8358230590820312e-05,463174
109,2.7894973754882812e-05,1.8835067749023438e-05,1.9311904907226562e-05,7.796287536621094e-05,3.528594970703125e-05,3.147125244140625e-05,463174
110,0.00022411346435546875,5.650520324707031e-05,4.1961669921875e-05,0.0001862049102783203,3.361701965332031e-05,3.123283386230469e-05,463174
111,4.363059997558594e-05,2.2411346435546875e-05,2.1219253540039062e-05,3.9577484130859375e-05,3.457069396972656e-05,7.700920104980469e-05,463174
112,4.410743713378906e-05,3.552436828613281e-05,2.8133392333984375e-05,3.552436828613281e-05,3.695487976074219e-05,3.62396240234375e-05,463174
113,4.9114227294921875e-05,3.409385681152344e-05,2.9087066650390625e-05,0.0002925395965576172,0.0008094310760498047,6.914138793945312e-05,463174
114,0.0011854171752929688,6.270408630371094e-05,3.7670135498046875e-05,4.1484832763671875e-05,0.00010251998901367188,2.7418136596679688e-05,463174
115,0.00048470497131347656,2.574920654296875e-05,1.4781951904296875e-05,2.8371810913085938e-05,1.2159347534179688e-05,1.0967254638671875e-05,463174
116,1.6450881958007812e-05,1.2636184692382812e-05,1.049041748046875e-05,1.9311904907226562e-05,7.033348083496094e-05,0.00019288063049316406,463174
