filename,user_id,authorized_users,encryption_duration,encrypted_file_size,,
user_12_auth_EMP075_EMP006_EMP083_EMP049_EMP068_EMP077_EMP065_aggregated.txt,12,"EMP075,EMP006,EMP083,EMP049,EMP068,EMP077,EMP065",0.0238377,51584,,
user_130_auth_EMP044_EMP009_EMP055_EMP077_EMP026_EMP075_EMP002_aggregated.txt,130,"EMP044,EMP009,EMP055,EMP077,EMP026,EMP075,EMP002",0.0040885,51552,,
user_131_auth_EMP042_EMP001_EMP003_EMP007_EMP014_EMP058_EMP078_aggregated.txt,131,"EMP042,EMP001,EMP003,EMP007,EMP014,EMP058,EMP078",0.004153,51568,,
user_132_auth_EMP062_EMP047_EMP003_EMP045_EMP080_EMP059_aggregated.txt,132,"EMP062,EMP047,EMP003,EMP045,EMP080,EMP059",0.0251589,51536,,
user_133_auth_EMP076_EMP001_EMP037_EMP027_EMP020_aggregated.txt,133,"EMP076,EMP001,EMP037,EMP027,EMP020",0.022602199984248728,51504,,
user_134_auth_EMP029_EMP067_EMP072_aggregated.txt,134,"EMP029,EMP067,EMP072",0.025075799989281222,52432,,
user_135_auth_EMP010_EMP002_EMP043_EMP040_EMP031_EMP053_EMP062_EMP046_aggregated.txt,135,"EMP010,EMP002,EMP043,EMP040,EMP031,EMP053,EMP062,EMP046",0.023365700006252155,51632,,
user_136_auth_EMP045_EMP036_EMP010_EMP061_EMP021_EMP041_EMP083_EMP035_aggregated.txt,136,"EMP045,EMP036,EMP010,EMP061,EMP021,EMP041,EMP083,EMP035",0.0262597,51600,,
user_137_auth_EMP046_EMP082_EMP044_EMP055_EMP063_EMP040_EMP024_aggregated.txt,137,"EMP046,EMP082,EMP044,EMP055,EMP063,EMP040,EMP024",0.027330499986419454,51568,,
user_138_auth_EMP027_EMP034_aggregated.txt,138,"EMP027,EMP034",0.020036200003232807,52384,,
user_139_auth_EMP030_EMP003_EMP066_aggregated.txt,139,"EMP030,EMP003,EMP066",0.0198712,52384,,
user_13_auth_EMP035_aggregated.txt,13,EMP035,0.023128600005293265,52352,,
user_140_auth_EMP034_EMP009_EMP081_EMP001_EMP029_EMP059_EMP077_EMP036_aggregated.txt,140,"EMP034,EMP009,EMP081,EMP001,EMP029,EMP059,EMP077,EMP036",0.0246156,51584,,
user_141_auth_EMP026_EMP057_EMP017_aggregated.txt,141,"EMP026,EMP057,EMP017",0.022042900003725663,52384,,
user_142_auth_EMP072_EMP034_EMP008_EMP051_EMP044_aggregated.txt,142,"EMP072,EMP034,EMP008,EMP051,EMP044",0.024974700005259365,51456,,
user_143_auth_EMP069_EMP006_EMP028_EMP053_EMP010_EMP049_EMP054_aggregated.txt,143,"EMP069,EMP006,EMP028,EMP053,EMP010,EMP049,EMP054",0.0232656,51600,,
user_144_auth_EMP077_EMP067_EMP005_EMP044_EMP055_EMP033_EMP069_EMP079_EMP017_EMP027_aggregated.txt,144,"EMP077,EMP067,EMP005,EMP044,EMP055,EMP033,EMP069,EMP079,EMP017,EMP027",0.030407,51728,,
user_145_auth_EMP003_EMP002_EMP037_aggregated.txt,145,"EMP003,EMP002,EMP037",0.0298276,52416,,
user_146_auth_EMP073_EMP042_EMP033_aggregated.txt,146,"EMP073,EMP042,EMP033",0.021800100017571822,52416,,
user_147_auth_EMP055_EMP043_EMP005_EMP073_EMP039_EMP035_aggregated.txt,147,"EMP055,EMP043,EMP005,EMP073,EMP039,EMP035",0.016211999987717718,51472,,
user_148_auth_EMP001_EMP042_EMP062_EMP061_EMP023_EMP036_EMP047_EMP072_EMP070_aggregated.txt,148,"EMP001,EMP042,EMP062,EMP061,EMP023,EMP036,EMP047,EMP072,EMP070",0.015050699992571026,51664,,
user_149_auth_EMP045_EMP047_EMP037_aggregated.txt,149,"EMP045,EMP047,EMP037",0.016452,52432,,
user_14_auth_EMP026_EMP047_EMP082_EMP049_aggregated.txt,14,"EMP026,EMP047,EMP082,EMP049",0.0179036,52432,,
user_150_auth_EMP024_EMP013_EMP055_EMP029_EMP035_EMP021_EMP014_EMP066_EMP083_aggregated.txt,150,"EMP024,EMP013,EMP055,EMP029,EMP035,EMP021,EMP014,EMP066,EMP083",0.0034676,51632,,
user_151_auth_EMP011_EMP064_EMP083_EMP056_aggregated.txt,151,"EMP011,EMP064,EMP083,EMP056",0.0037005,51456,,
user_152_auth_EMP039_EMP054_aggregated.txt,152,"EMP039,EMP054",0.017806699994252995,52400,,
user_153_auth_EMP017_EMP024_EMP012_EMP067_EMP053_EMP030_EMP065_EMP010_EMP031_aggregated.txt,153,"EMP017,EMP024,EMP012,EMP067,EMP053,EMP030,EMP065,EMP010,EMP031",0.015953199996147305,51648,,
user_154_auth_EMP048_EMP072_EMP034_EMP039_EMP040_EMP066_EMP006_EMP068_EMP014_aggregated.txt,154,"EMP048,EMP072,EMP034,EMP039,EMP040,EMP066,EMP006,EMP068,EMP014",0.017742700001690537,51648,,
user_155_auth_EMP010_EMP059_EMP028_EMP068_EMP004_aggregated.txt,155,"EMP010,EMP059,EMP028,EMP068,EMP004",0.0200163,51488,,
user_156_auth_EMP041_EMP025_EMP047_EMP055_EMP020_EMP010_EMP056_EMP015_aggregated.txt,156,"EMP041,EMP025,EMP047,EMP055,EMP020,EMP010,EMP056,EMP015",0.015439899987541139,51616,,
user_157_auth_EMP045_EMP064_aggregated.txt,157,"EMP045,EMP064",0.016225800005486235,52384,,
user_158_auth_EMP048_EMP061_EMP059_EMP036_EMP028_aggregated.txt,158,"EMP048,EMP061,EMP059,EMP036,EMP028",0.0171094,51456,,
user_159_auth_EMP021_EMP081_aggregated.txt,159,"EMP021,EMP081",0.0163391,52384,,
user_15_auth_EMP056_EMP039_EMP050_EMP065_EMP061_EMP019_EMP011_EMP038_aggregated.txt,15,"EMP056,EMP039,EMP050,EMP065,EMP061,EMP019,EMP011,EMP038",0.0185529,51584,,
user_160_auth_EMP079_EMP039_EMP073_EMP010_EMP078_EMP026_EMP036_EMP047_EMP004_aggregated.txt,160,"EMP079,EMP039,EMP073,EMP010,EMP078,EMP026,EMP036,EMP047,EMP004",0.027305399999022484,51664,,
user_161_auth_EMP005_EMP003_EMP053_EMP061_EMP012_EMP025_EMP004_EMP073_EMP030_aggregated.txt,161,"EMP005,EMP003,EMP053,EMP061,EMP012,EMP025,EMP004,EMP073,EMP030",0.0274243,51632,,
user_162_auth_EMP075_EMP006_EMP008_EMP020_aggregated.txt,162,"EMP075,EMP006,EMP008,EMP020",0.0245044,51440,,
user_163_auth_EMP007_EMP026_EMP013_EMP017_EMP024_EMP014_EMP019_EMP048_EMP003_EMP069_aggregated.txt,163,"EMP007,EMP026,EMP013,EMP017,EMP024,EMP014,EMP019,EMP048,EMP003,EMP069",0.026820299972314388,51696,,
user_164_auth_EMP021_EMP036_EMP035_aggregated.txt,164,"EMP021,EMP036,EMP035",0.027044099988415837,52416,,
user_165_auth_EMP026_EMP030_EMP037_EMP052_EMP031_EMP071_EMP062_EMP068_EMP014_aggregated.txt,165,"EMP026,EMP030,EMP037,EMP052,EMP031,EMP071,EMP062,EMP068,EMP014",0.025842800008831546,51664,,
user_166_auth_EMP028_EMP027_EMP025_EMP060_EMP067_aggregated.txt,166,"EMP028,EMP027,EMP025,EMP060,EMP067",0.024712500016903505,51472,,
user_167_auth_EMP063_EMP054_EMP051_EMP065_aggregated.txt,167,"EMP063,EMP054,EMP051,EMP065",0.0186208,51456,,
user_168_auth_EMP008_aggregated.txt,168,EMP008,0.018079400004353374,52320,,
user_169_auth_EMP029_EMP009_EMP078_EMP022_EMP034_aggregated.txt,169,"EMP029,EMP009,EMP078,EMP022,EMP034",0.0194711,51488,,
user_16_auth_EMP070_EMP066_EMP006_EMP012_EMP016_EMP076_aggregated.txt,16,"EMP070,EMP066,EMP006,EMP012,EMP016,EMP076",0.018708799994783476,51504,,
user_170_auth_EMP020_EMP080_EMP047_aggregated.txt,170,"EMP020,EMP080,EMP047",0.0034205,52448,,
user_171_auth_EMP008_EMP079_EMP034_aggregated.txt,171,"EMP008,EMP079,EMP034",0.0043583,51424,,
user_172_auth_EMP051_EMP076_EMP045_EMP030_EMP011_aggregated.txt,172,"EMP051,EMP076,EMP045,EMP030,EMP011",0.0238688,51488,,
user_173_auth_EMP078_EMP040_EMP011_EMP057_EMP049_EMP024_EMP080_EMP066_EMP073_aggregated.txt,173,"EMP078,EMP040,EMP011,EMP057,EMP049,EMP024,EMP080,EMP066,EMP073",0.0292397,51664,,
user_174_auth_EMP042_EMP081_EMP031_EMP071_EMP026_EMP059_EMP016_EMP037_aggregated.txt,174,"EMP042,EMP081,EMP031,EMP071,EMP026,EMP059,EMP016,EMP037",0.028223600005730987,51616,,
user_175_auth_EMP058_EMP072_EMP032_EMP003_EMP066_EMP036_EMP007_aggregated.txt,175,"EMP058,EMP072,EMP032,EMP003,EMP066,EMP036,EMP007",0.027739400014979765,51552,,
user_176_auth_EMP016_EMP043_EMP040_EMP014_aggregated.txt,176,"EMP016,EMP043,EMP040,EMP014",0.021187800011830404,51440,,
user_177_auth_EMP075_EMP083_aggregated.txt,177,"EMP075,EMP083",0.015384500002255663,52352,,
user_178_auth_EMP078_EMP033_EMP039_aggregated.txt,178,"EMP078,EMP033,EMP039",0.014766700012842193,52432,,
user_179_auth_EMP019_EMP074_EMP072_EMP052_EMP071_EMP077_EMP037_aggregated.txt,179,"EMP019,EMP074,EMP072,EMP052,EMP071,EMP077,EMP037",0.016859800001839176,51584,,
user_17_auth_EMP035_aggregated.txt,17,EMP035,0.014869599981466308,52336,,
user_180_auth_EMP005_EMP082_EMP036_EMP070_EMP049_EMP057_EMP007_aggregated.txt,180,"EMP005,EMP082,EMP036,EMP070,EMP049,EMP057,EMP007",0.015308600006392226,51568,,
user_181_auth_EMP048_EMP046_EMP057_aggregated.txt,181,"EMP048,EMP046,EMP057",0.0171362,52432,,
user_182_auth_EMP030_aggregated.txt,182,EMP030,0.021228999976301566,52352,,
user_183_auth_EMP029_EMP078_EMP061_EMP052_EMP035_EMP063_EMP019_EMP011_EMP048_EMP021_aggregated.txt,183,"EMP029,EMP078,EMP061,EMP052,EMP035,EMP063,EMP019,EMP011,EMP048,EMP021",0.022278100019320846,51680,,
user_184_auth_EMP017_EMP007_EMP025_EMP076_EMP068_aggregated.txt,184,"EMP017,EMP007,EMP025,EMP076,EMP068",0.025342400011140853,51472,,
user_185_auth_EMP039_EMP052_EMP002_EMP041_EMP059_EMP055_EMP021_aggregated.txt,185,"EMP039,EMP052,EMP002,EMP041,EMP059,EMP055,EMP021",0.021055999997770414,51584,,
user_186_auth_EMP020_EMP037_EMP082_EMP074_EMP018_EMP046_EMP057_EMP014_EMP045_aggregated.txt,186,"EMP020,EMP037,EMP082,EMP074,EMP018,EMP046,EMP057,EMP014,EMP045",0.021367300010751933,51680,,
user_187_auth_EMP057_EMP003_EMP021_EMP032_EMP046_EMP064_EMP030_EMP050_aggregated.txt,187,"EMP057,EMP003,EMP021,EMP032,EMP046,EMP064,EMP030,EMP050",0.0217601,51616,,
user_188_auth_EMP049_EMP034_EMP015_EMP017_EMP067_EMP080_EMP048_EMP004_aggregated.txt,188,"EMP049,EMP034,EMP015,EMP017,EMP067,EMP080,EMP048,EMP004",0.0047157,51616,,
user_189_auth_EMP057_EMP028_EMP044_EMP031_aggregated.txt,189,"EMP057,EMP028,EMP044,EMP031",0.004535,52448,,
user_18_auth_EMP043_EMP074_EMP010_EMP033_EMP052_EMP038_aggregated.txt,18,"EMP043,EMP074,EMP010,EMP033,EMP052,EMP038",0.022199200000613928,51536,,
user_190_auth_EMP083_EMP006_EMP053_EMP080_EMP068_EMP058_EMP064_EMP041_EMP061_aggregated.txt,190,"EMP083,EMP006,EMP053,EMP080,EMP068,EMP058,EMP064,EMP041,EMP061",0.022976200008997694,51664,,
user_191_auth_EMP063_EMP011_EMP062_EMP058_aggregated.txt,191,"EMP063,EMP011,EMP062,EMP058",0.023396600008709356,51440,,
user_192_auth_EMP042_EMP055_EMP082_aggregated.txt,192,"EMP042,EMP055,EMP082",0.026269800000591204,52416,,
user_193_auth_EMP008_EMP039_EMP037_EMP017_aggregated.txt,193,"EMP008,EMP039,EMP037,EMP017",0.0272763,52432,,
user_194_auth_EMP009_EMP028_EMP051_EMP041_EMP031_EMP023_EMP059_EMP005_EMP066_aggregated.txt,194,"EMP009,EMP028,EMP051,EMP041,EMP031,EMP023,EMP059,EMP005,EMP066",0.028496700018877164,51680,,
user_195_auth_EMP055_EMP028_EMP020_aggregated.txt,195,"EMP055,EMP028,EMP020",0.033492199989268556,52448,,
user_196_auth_EMP075_EMP041_EMP022_EMP008_EMP073_EMP042_EMP047_aggregated.txt,196,"EMP075,EMP041,EMP022,EMP008,EMP073,EMP042,EMP047",0.0233976,51552,,
user_197_auth_EMP065_EMP061_EMP073_EMP049_EMP060_EMP012_EMP074_EMP042_EMP064_aggregated.txt,197,"EMP065,EMP061,EMP073,EMP049,EMP060,EMP012,EMP074,EMP042,EMP064",0.0217353,51664,,
user_198_auth_EMP052_EMP076_EMP041_EMP017_EMP066_EMP027_aggregated.txt,198,"EMP052,EMP076,EMP041,EMP017,EMP066,EMP027",0.020204200001899153,51536,,
user_199_auth_EMP029_EMP048_EMP017_EMP018_EMP002_EMP012_EMP061_aggregated.txt,199,"EMP029,EMP048,EMP017,EMP018,EMP002,EMP012,EMP061",0.017288300005020574,51584,,
user_19_auth_EMP036_EMP065_EMP003_EMP046_EMP041_EMP075_EMP004_aggregated.txt,19,"EMP036,EMP065,EMP003,EMP046,EMP041,EMP075,EMP004",0.016561700002057478,51600,,
user_1_auth_EMP014_EMP065_EMP019_EMP003_EMP069_EMP045_EMP059_EMP009_EMP033_aggregated.txt,1,"EMP014,EMP065,EMP019,EMP003,EMP069,EMP045,EMP059,EMP009,EMP033",0.016960400011157617,51664,,
user_200_auth_EMP057_EMP017_EMP039_aggregated.txt,200,"EMP057,EMP017,EMP039",0.0161407,52416,,
user_20_auth_EMP067_EMP039_EMP032_EMP012_EMP068_EMP019_EMP053_EMP076_EMP078_EMP041_aggregated.txt,20,"EMP067,EMP039,EMP032,EMP012,EMP068,EMP019,EMP053,EMP076,EMP078,EMP041",0.016701499989721924,51712,,
user_21_auth_EMP059_EMP010_EMP015_EMP007_EMP019_EMP055_EMP001_EMP036_EMP016_aggregated.txt,21,"EMP059,EMP010,EMP015,EMP007,EMP019,EMP055,EMP001,EMP036,EMP016",0.0208312,51648,,
user_22_auth_EMP001_EMP012_aggregated.txt,22,"EMP001,EMP012",0.0214595,52352,,
user_23_auth_EMP073_aggregated.txt,23,EMP073,0.018928100005723536,52304,,
user_24_auth_EMP054_EMP031_EMP060_EMP007_EMP032_EMP069_aggregated.txt,24,"EMP054,EMP031,EMP060,EMP007,EMP032,EMP069",0.0187736,51520,,
user_25_auth_EMP042_EMP027_EMP050_EMP075_EMP067_EMP076_EMP074_EMP012_EMP011_aggregated.txt,25,"EMP042,EMP027,EMP050,EMP075,EMP067,EMP076,EMP074,EMP012,EMP011",0.0159497,51616,,
user_26_auth_EMP032_EMP073_EMP077_EMP069_EMP055_EMP060_EMP040_EMP067_EMP007_EMP034_aggregated.txt,26,"EMP032,EMP073,EMP077,EMP069,EMP055,EMP060,EMP040,EMP067,EMP007,EMP034",0.0177851,51696,,
user_27_auth_EMP008_aggregated.txt,27,EMP008,0.015376600000308827,52336,,
user_28_auth_EMP011_EMP057_EMP022_EMP059_EMP010_EMP055_EMP034_EMP074_aggregated.txt,28,"EMP011,EMP057,EMP022,EMP059,EMP010,EMP055,EMP034,EMP074",0.017108400003053248,51632,,
user_29_auth_EMP031_EMP029_EMP032_EMP003_aggregated.txt,29,"EMP031,EMP029,EMP032,EMP003",0.016142499982379377,51456,,
user_2_auth_EMP021_EMP077_aggregated.txt,2,"EMP021,EMP077",0.017166800011182204,52352,,
user_30_auth_EMP053_EMP007_EMP048_EMP076_EMP070_EMP002_EMP063_EMP004_aggregated.txt,30,"EMP053,EMP007,EMP048,EMP076,EMP070,EMP002,EMP063,EMP004",0.016739899991080165,51632,,
user_31_auth_EMP071_EMP017_EMP009_aggregated.txt,31,"EMP071,EMP017,EMP009",0.025063300010515377,52448,,
user_32_auth_EMP025_EMP034_EMP045_EMP026_EMP037_EMP054_EMP078_EMP003_EMP023_EMP001_aggregated.txt,32,"EMP025,EMP034,EMP045,EMP026,EMP037,EMP054,EMP078,EMP003,EMP023,EMP001",0.025232199986930937,51712,,
user_33_auth_EMP031_EMP070_EMP009_aggregated.txt,33,"EMP031,EMP070,EMP009",0.0240896,52416,,
user_34_auth_EMP009_EMP043_EMP011_aggregated.txt,34,"EMP009,EMP043,EMP011",0.022534899995662272,52448,,
user_35_auth_EMP029_EMP017_EMP042_EMP051_EMP058_EMP078_EMP034_aggregated.txt,35,"EMP029,EMP017,EMP042,EMP051,EMP058,EMP078,EMP034",0.022880799981066957,51568,,
user_36_auth_EMP079_EMP018_EMP026_EMP038_EMP051_EMP043_EMP023_EMP015_EMP071_aggregated.txt,36,"EMP079,EMP018,EMP026,EMP038,EMP051,EMP043,EMP023,EMP015,EMP071",0.022801200015237555,51632,,
user_37_auth_EMP025_EMP069_EMP043_EMP019_EMP055_EMP037_aggregated.txt,37,"EMP025,EMP069,EMP043,EMP019,EMP055,EMP037",0.022303399979136884,51504,,
user_38_auth_EMP019_EMP081_EMP008_EMP058_EMP078_EMP004_EMP080_EMP026_EMP023_EMP030_aggregated.txt,38,"EMP019,EMP081,EMP008,EMP058,EMP078,EMP004,EMP080,EMP026,EMP023,EMP030",0.021544999995967373,51712,,
user_39_auth_EMP077_EMP075_EMP064_EMP007_EMP041_EMP061_EMP004_EMP063_EMP021_EMP046_aggregated.txt,39,"EMP077,EMP075,EMP064,EMP007,EMP041,EMP061,EMP004,EMP063,EMP021,EMP046",0.0192963,51712,,
user_3_auth_EMP062_EMP077_aggregated.txt,3,"EMP062,EMP077",0.017528500000480562,52400,,
user_40_auth_EMP063_EMP048_EMP065_EMP011_EMP041_EMP029_aggregated.txt,40,"EMP063,EMP048,EMP065,EMP011,EMP041,EMP029",0.0153376,51520,,
user_41_auth_EMP017_EMP067_EMP018_EMP028_aggregated.txt,41,"EMP017,EMP067,EMP018,EMP028",0.019652899994980544,51440,,
user_42_auth_EMP060_aggregated.txt,42,EMP060,0.0181731,52320,,
user_43_auth_EMP004_EMP072_EMP023_EMP010_EMP021_EMP059_EMP061_EMP017_aggregated.txt,43,"EMP004,EMP072,EMP023,EMP010,EMP021,EMP059,EMP061,EMP017",0.014918100001523271,51600,,
user_44_auth_EMP031_EMP006_EMP045_aggregated.txt,44,"EMP031,EMP006,EMP045",0.015855699981329963,52416,,
user_45_auth_EMP070_EMP013_EMP025_aggregated.txt,45,"EMP070,EMP013,EMP025",0.0156427,52416,,
user_46_auth_EMP081_EMP034_EMP062_aggregated.txt,46,"EMP081,EMP034,EMP062",0.015940999990561977,52368,,
user_47_auth_EMP074_EMP053_aggregated.txt,47,"EMP074,EMP053",0.015000600018538535,52400,,
user_48_auth_EMP062_EMP078_EMP007_EMP004_EMP057_EMP072_EMP045_aggregated.txt,48,"EMP062,EMP078,EMP007,EMP004,EMP057,EMP072,EMP045",0.015748500009067357,51552,,
user_49_auth_EMP081_EMP023_EMP056_EMP022_EMP044_EMP027_aggregated.txt,49,"EMP081,EMP023,EMP056,EMP022,EMP044,EMP027",0.016766399989137426,51536,,
user_4_auth_EMP015_EMP065_EMP033_EMP062_EMP073_aggregated.txt,4,"EMP015,EMP065,EMP033,EMP062,EMP073",0.015000899991719052,51472,,
user_50_auth_EMP041_EMP064_EMP011_EMP042_EMP030_EMP028_EMP026_aggregated.txt,50,"EMP041,EMP064,EMP011,EMP042,EMP030,EMP028,EMP026",0.013789500022539869,51568,,
user_51_auth_EMP029_EMP045_aggregated.txt,51,"EMP029,EMP045",0.014782700018258765,52368,,
user_52_auth_EMP065_EMP011_EMP081_EMP060_EMP009_EMP015_EMP063_aggregated.txt,52,"EMP065,EMP011,EMP081,EMP060,EMP009,EMP015,EMP063",0.017633500014198944,51568,,
user_53_auth_EMP019_aggregated.txt,53,EMP019,0.016717,52304,,
user_54_auth_EMP027_aggregated.txt,54,EMP027,0.017630200018174946,52336,,
user_55_auth_EMP055_EMP020_EMP070_EMP028_EMP058_EMP082_EMP075_EMP053_EMP063_EMP034_aggregated.txt,55,"EMP055,EMP020,EMP070,EMP028,EMP058,EMP082,EMP075,EMP053,EMP063,EMP034",0.016215699986787513,51712,,
user_56_auth_EMP080_EMP074_EMP069_EMP058_EMP013_EMP059_EMP037_EMP062_EMP083_aggregated.txt,56,"EMP080,EMP074,EMP069,EMP058,EMP013,EMP059,EMP037,EMP062,EMP083",0.0166488,51616,,
user_57_auth_EMP061_EMP063_EMP068_EMP037_aggregated.txt,57,"EMP061,EMP063,EMP068,EMP037",0.022535500000230968,51440,,
user_58_auth_EMP054_EMP045_EMP082_EMP010_EMP023_EMP024_EMP016_EMP062_EMP075_EMP065_aggregated.txt,58,"EMP054,EMP045,EMP082,EMP010,EMP023,EMP024,EMP016,EMP062,EMP075,EMP065",0.0168609,51712,,
user_59_auth_EMP079_EMP049_EMP055_EMP045_EMP035_EMP030_EMP025_EMP067_EMP028_aggregated.txt,59,"EMP079,EMP049,EMP055,EMP045,EMP035,EMP030,EMP025,EMP067,EMP028",0.017046799999661744,51648,,
user_5_auth_EMP079_EMP067_EMP055_EMP034_EMP031_aggregated.txt,5,"EMP079,EMP067,EMP055,EMP034,EMP031",0.0161941,51488,,
user_60_auth_EMP038_EMP060_EMP074_EMP009_EMP019_EMP012_aggregated.txt,60,"EMP038,EMP060,EMP074,EMP009,EMP019,EMP012",0.017472799983806908,51552,,
user_61_auth_EMP072_EMP031_EMP038_EMP021_EMP042_EMP051_EMP013_EMP022_EMP054_EMP009_aggregated.txt,61,"EMP072,EMP031,EMP038,EMP021,EMP042,EMP051,EMP013,EMP022,EMP054,EMP009",0.015384699974674731,51712,,
user_62_auth_EMP023_EMP037_EMP035_EMP010_EMP025_EMP033_EMP079_EMP039_EMP070_EMP077_aggregated.txt,62,"EMP023,EMP037,EMP035,EMP010,EMP025,EMP033,EMP079,EMP039,EMP070,EMP077",0.018259900010889396,51648,,
