Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
32,8.344650268554688e-06,6.4373016357421875e-06,6.9141387939453125e-06,7.152557373046875e-06,6.67572021484375e-06,6.67572021484375e-06,873430
33,1.0013580322265625e-05,6.67572021484375e-06,6.4373016357421875e-06,7.3909759521484375e-06,6.4373016357421875e-06,6.4373016357421875e-06,873430
34,9.059906005859375e-06,4.5299530029296875e-06,4.5299530029296875e-06,4.76837158203125e-06,4.291534423828125e-06,4.291534423828125e-06,873430
35,7.867813110351562e-06,6.67572021484375e-06,6.4373016357421875e-06,6.198883056640625e-06,4.291534423828125e-06,4.76837158203125e-06,873430
36,5.0067901611328125e-06,4.291534423828125e-06,4.291534423828125e-06,4.5299530029296875e-06,4.291534423828125e-06,4.76837158203125e-06,873430
37,9.775161743164062e-06,7.62939453125e-06,6.9141387939453125e-06,7.867813110351562e-06,5.7220458984375e-06,4.0531158447265625e-06,873430
38,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,4.5299530029296875e-06,4.0531158447265625e-06,4.291534423828125e-06,873430
39,5.4836273193359375e-06,4.291534423828125e-06,4.5299530029296875e-06,4.76837158203125e-06,4.76837158203125e-06,4.5299530029296875e-05,873430
40,3.647804260253906e-05,1.52587890625e-05,1.6689300537109375e-05,1.0013580322265625e-05,7.152557373046875e-06,6.67572021484375e-06,873430
41,1.0967254638671875e-05,7.152557373046875e-06,6.9141387939453125e-06,8.106231689453125e-06,6.9141387939453125e-06,6.67572021484375e-06,873430
42,8.106231689453125e-06,7.152557373046875e-06,7.3909759521484375e-06,2.2172927856445312e-05,1.621246337890625e-05,9.059906005859375e-06,873430
43,9.5367431640625e-06,6.9141387939453125e-06,6.67572021484375e-06,7.867813110351562e-06,6.9141387939453125e-06,6.9141387939453125e-06,873430
44,9.5367431640625e-06,6.9141387939453125e-06,6.67572021484375e-06,9.059906005859375e-06,7.3909759521484375e-06,6.9141387939453125e-06,873430
45,1.0013580322265625e-05,9.775161743164062e-06,7.3909759521484375e-06,9.775161743164062e-06,7.62939453125e-06,1.049041748046875e-05,873430
46,0.00024390220642089844,0.0005352497100830078,3.647804260253906e-05,3.647804260253906e-05,2.0265579223632812e-05,1.0967254638671875e-05,873430
47,2.5987625122070312e-05,1.5735626220703125e-05,1.2636184692382812e-05,2.002716064453125e-05,1.1682510375976562e-05,4.57763671875e-05,873430
48,1.7881393432617188e-05,9.5367431640625e-06,7.3909759521484375e-06,8.58306884765625e-06,7.152557373046875e-06,6.67572021484375e-06,873430
49,1.5020370483398438e-05,7.867813110351562e-06,7.152557373046875e-06,8.58306884765625e-06,7.152557373046875e-06,6.9141387939453125e-06,873430
50,8.58306884765625e-06,7.3909759521484375e-06,5.9604644775390625e-06,8.106231689453125e-06,7.3909759521484375e-06,6.4373016357421875e-06,873430
51,9.298324584960938e-06,6.67572021484375e-06,0.00040531158447265625,2.8848648071289062e-05,1.0251998901367188e-05,8.58306884765625e-06,873430
52,1.2159347534179688e-05,9.059906005859375e-06,8.821487426757812e-06,1.0251998901367188e-05,9.775161743164062e-06,1.0728836059570312e-05,873430
53,1.33514404296875e-05,1.0728836059570312e-05,1.0251998901367188e-05,1.33514404296875e-05,1.2636184692382812e-05,1.3589859008789062e-05,873430
54,2.1457672119140625e-05,1.0013580322265625e-05,9.059906005859375e-06,1.2159347534179688e-05,1.0251998901367188e-05,1.3828277587890625e-05,873430
55,1.7642974853515625e-05,2.1696090698242188e-05,1.2159347534179688e-05,2.7894973754882812e-05,1.0728836059570312e-05,2.574920654296875e-05,873430
56,1.9073486328125e-05,2.4557113647460938e-05,1.1920928955078125e-05,4.57763671875e-05,1.7404556274414062e-05,0.0002231597900390625,873430
57,4.029273986816406e-05,8.58306884765625e-06,5.4836273193359375e-06,5.9604644775390625e-06,4.76837158203125e-06,4.76837158203125e-06,873430
58,7.62939453125e-06,5.4836273193359375e-06,1.1444091796875e-05,1.0251998901367188e-05,7.3909759521484375e-06,7.62939453125e-06,873430
59,2.8133392333984375e-05,9.5367431640625e-06,7.62939453125e-06,1.2636184692382812e-05,5.0067901611328125e-06,5.4836273193359375e-06,873430
60,1.5020370483398438e-05,9.059906005859375e-06,7.867813110351562e-06,1.9550323486328125e-05,1.0013580322265625e-05,8.821487426757812e-06,873430
61,1.2636184692382812e-05,1.049041748046875e-05,1.33514404296875e-05,5.054473876953125e-05,1.0251998901367188e-05,4.76837158203125e-06,873430
62,1.4543533325195312e-05,6.67572021484375e-06,5.4836273193359375e-06,1.0013580322265625e-05,4.291534423828125e-06,4.291534423828125e-06,873430
63,5.9604644775390625e-06,4.76837158203125e-06,2.09808349609375e-05,6.9141387939453125e-06,5.9604644775390625e-06,1.2636184692382812e-05,873430
64,8.893013000488281e-05,2.1696090698242188e-05,1.3113021850585938e-05,1.6450881958007812e-05,1.049041748046875e-05,1.1444091796875e-05,873430
65,1.621246337890625e-05,9.059906005859375e-06,8.58306884765625e-06,9.775161743164062e-06,9.059906005859375e-06,8.821487426757812e-06,873430
66,1.2874603271484375e-05,4.76837158203125e-06,4.291534423828125e-06,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
67,5.4836273193359375e-06,4.0531158447265625e-06,4.291534423828125e-06,8.106231689453125e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
68,5.7220458984375e-06,4.291534423828125e-06,4.0531158447265625e-06,5.9604644775390625e-06,4.76837158203125e-06,5.0067901611328125e-06,873430
69,4.482269287109375e-05,1.52587890625e-05,7.867813110351562e-06,1.1444091796875e-05,8.821487426757812e-06,8.58306884765625e-06,873430
70,1.1920928955078125e-05,8.106231689453125e-06,8.344650268554688e-06,9.775161743164062e-06,8.106231689453125e-06,8.106231689453125e-06,873430
71,6.151199340820312e-05,3.0040740966796875e-05,1.0728836059570312e-05,2.956390380859375e-05,6.4373016357421875e-06,4.5299530029296875e-06,873430
72,5.9604644775390625e-06,4.76837158203125e-06,4.291534423828125e-06,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
73,1.1444091796875e-05,4.5299530029296875e-06,4.291534423828125e-06,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,873430
74,6.67572021484375e-06,4.5299530029296875e-06,4.291534423828125e-06,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
75,1.0728836059570312e-05,7.62939453125e-06,7.62939453125e-06,9.5367431640625e-06,7.152557373046875e-06,7.152557373046875e-06,873430
76,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,873430
77,5.4836273193359375e-06,4.291534423828125e-06,4.76837158203125e-06,5.7220458984375e-06,4.5299530029296875e-06,5.4836273193359375e-06,873430
78,6.4373016357421875e-06,4.291534423828125e-06,6.67572021484375e-06,1.0967254638671875e-05,4.673004150390625e-05,1.4781951904296875e-05,873430
79,0.0003247261047363281,2.3365020751953125e-05,1.1920928955078125e-05,1.3589859008789062e-05,1.0251998901367188e-05,2.0265579223632812e-05,873430
80,1.2159347534179688e-05,8.344650268554688e-06,0.00017452239990234375,3.457069396972656e-05,1.8358230590820312e-05,1.0013580322265625e-05,873430
81,2.9087066650390625e-05,9.775161743164062e-06,8.106231689453125e-06,1.1444091796875e-05,7.867813110351562e-06,8.106231689453125e-06,873430
82,1.5497207641601562e-05,1.5020370483398438e-05,2.4318695068359375e-05,6.890296936035156e-05,1.2874603271484375e-05,9.5367431640625e-06,873430
83,1.430511474609375e-05,1.0013580322265625e-05,1.5020370483398438e-05,0.001590728759765625,0.0014400482177734375,0.00022864341735839844,873430
84,7.009506225585938e-05,1.049041748046875e-05,9.298324584960938e-06,9.059906005859375e-06,1.0013580322265625e-05,7.62939453125e-06,873430
85,8.344650268554688e-05,1.8358230590820312e-05,1.4066696166992188e-05,1.7881393432617188e-05,1.0251998901367188e-05,7.152557373046875e-06,873430
86,1.0967254638671875e-05,7.62939453125e-06,8.58306884765625e-06,9.775161743164062e-06,8.344650268554688e-06,7.3909759521484375e-06,873430
87,1.049041748046875e-05,7.3909759521484375e-06,6.9141387939453125e-06,8.58306884765625e-06,6.67572021484375e-06,1.0967254638671875e-05,873430
88,3.910064697265625e-05,1.0967254638671875e-05,8.821487426757812e-06,4.792213439941406e-05,3.0517578125e-05,2.288818359375e-05,873430
89,0.0007197856903076172,1.430511474609375e-05,8.821487426757812e-06,2.5987625122070312e-05,5.245208740234375e-06,5.0067901611328125e-06,873430
90,7.3909759521484375e-06,5.245208740234375e-06,4.76837158203125e-06,7.867813110351562e-06,9.298324584960938e-06,8.344650268554688e-06,873430
91,0.00011181831359863281,7.867813110351562e-06,6.9141387939453125e-06,6.198883056640625e-06,5.9604644775390625e-06,7.62939453125e-06,873430
92,2.7418136596679688e-05,8.344650268554688e-06,7.62939453125e-06,9.5367431640625e-06,7.3909759521484375e-06,6.9141387939453125e-06,873430
93,1.0251998901367188e-05,8.344650268554688e-06,6.9141387939453125e-06,9.775161743164062e-06,7.3909759521484375e-06,7.62939453125e-06,873430
94,3.790855407714844e-05,6.67572021484375e-06,4.76837158203125e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.0531158447265625e-06,873430
95,9.5367431640625e-06,5.0067901611328125e-06,4.291534423828125e-06,0.0003886222839355469,2.2649765014648438e-05,1.9788742065429688e-05,873430
96,2.5272369384765625e-05,3.170967102050781e-05,0.0002281665802001953,3.7670135498046875e-05,1.3589859008789062e-05,1.0728836059570312e-05,873430
97,5.0067901611328125e-05,1.2636184692382812e-05,1.049041748046875e-05,1.1205673217773438e-05,9.298324584960938e-06,8.344650268554688e-06,873430
98,1.5020370483398438e-05,1.0728836059570312e-05,9.059906005859375e-06,9.465217590332031e-05,1.430511474609375e-05,8.344650268554688e-06,873430
99,1.239776611328125e-05,8.344650268554688e-06,7.3909759521484375e-06,1.239776611328125e-05,7.3909759521484375e-06,7.152557373046875e-06,873430
100,9.298324584960938e-06,4.5299530029296875e-06,4.291534423828125e-06,5.4836273193359375e-06,4.291534423828125e-06,4.291534423828125e-06,873430
101,2.384185791015625e-05,8.821487426757812e-06,6.4373016357421875e-06,5.9604644775390625e-06,4.5299530029296875e-06,4.0531158447265625e-06,873430
102,5.4836273193359375e-06,4.291534423828125e-06,4.0531158447265625e-06,4.76837158203125e-06,4.5299530029296875e-06,4.291534423828125e-06,873430
103,6.198883056640625e-06,4.5299530029296875e-06,3.814697265625e-06,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
104,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,5.888938903808594e-05,1.3589859008789062e-05,9.5367431640625e-06,873430
105,1.3828277587890625e-05,2.2411346435546875e-05,1.7642974853515625e-05,1.2159347534179688e-05,9.059906005859375e-06,8.58306884765625e-06,873430
106,1.4066696166992188e-05,9.298324584960938e-06,9.059906005859375e-06,1.1205673217773438e-05,8.821487426757812e-06,9.298324584960938e-06,873430
107,3.266334533691406e-05,1.0013580322265625e-05,9.5367431640625e-06,1.3589859008789062e-05,5.602836608886719e-05,1.6689300537109375e-05,873430
108,5.4836273193359375e-05,1.3113021850585938e-05,9.775161743164062e-06,1.2874603271484375e-05,8.821487426757812e-06,8.821487426757812e-06,873430
109,0.00010800361633300781,1.7642974853515625e-05,6.365776062011719e-05,4.0531158447265625e-05,1.5497207641601562e-05,1.2874603271484375e-05,873430
110,1.430511474609375e-05,5.245208740234375e-06,4.76837158203125e-06,5.7220458984375e-06,4.291534423828125e-06,4.291534423828125e-06,873430
111,6.67572021484375e-06,4.291534423828125e-06,4.0531158447265625e-06,2.4318695068359375e-05,5.4836273193359375e-06,4.5299530029296875e-06,873430
112,6.4373016357421875e-06,4.76837158203125e-06,4.291534423828125e-06,5.245208740234375e-06,4.76837158203125e-06,4.291534423828125e-06,873430
113,4.863739013671875e-05,1.1682510375976562e-05,4.9591064453125e-05,2.288818359375e-05,1.049041748046875e-05,6.9141387939453125e-06,873430
114,7.653236389160156e-05,1.4543533325195312e-05,1.3828277587890625e-05,1.5735626220703125e-05,8.344650268554688e-06,6.67572021484375e-06,873430
115,1.1205673217773438e-05,6.9141387939453125e-06,6.9141387939453125e-06,9.5367431640625e-06,7.152557373046875e-06,6.9141387939453125e-06,873430
116,9.298324584960938e-06,6.9141387939453125e-06,7.152557373046875e-06,1.8358230590820312e-05,1.049041748046875e-05,7.62939453125e-06,873430
117,1.0013580322265625e-05,7.152557373046875e-06,6.9141387939453125e-06,1.1682510375976562e-05,1.71661376953125e-05,1.0013580322265625e-05,873430
118,1.2636184692382812e-05,1.5974044799804688e-05,1.1920928955078125e-05,0.0003695487976074219,0.00010609626770019531,4.00543212890625e-05,873430
119,2.4318695068359375e-05,8.58306884765625e-06,7.152557373046875e-06,9.775161743164062e-06,6.9141387939453125e-06,7.152557373046875e-06,873430
120,9.775161743164062e-06,6.67572021484375e-06,6.67572021484375e-06,1.5974044799804688e-05,7.3909759521484375e-06,6.67572021484375e-06,873430
121,4.8160552978515625e-05,1.0728836059570312e-05,8.344650268554688e-06,1.0251998901367188e-05,7.3909759521484375e-06,8.344650268554688e-06,873430
122,1.9311904907226562e-05,1.0013580322265625e-05,8.821487426757812e-06,2.1696090698242188e-05,9.5367431640625e-06,9.775161743164062e-06,873430
123,4.1484832763671875e-05,5.7220458984375e-06,4.76837158203125e-06,7.62939453125e-06,5.0067901611328125e-06,5.0067901611328125e-06,873430
124,2.0265579223632812e-05,1.430511474609375e-05,0.0001862049102783203,5.078315734863281e-05,8.96453857421875e-05,2.5272369384765625e-05,873430
125,3.6716461181640625e-05,2.3365020751953125e-05,1.3113021850585938e-05,3.0994415283203125e-05,1.71661376953125e-05,1.1920928955078125e-05,873430
126,0.00014448165893554688,2.9802322387695312e-05,1.5735626220703125e-05,2.7894973754882812e-05,1.6450881958007812e-05,0.0026183128356933594,873430
127,4.291534423828125e-05,7.867813110351562e-06,6.198883056640625e-06,6.67572021484375e-06,5.4836273193359375e-06,4.291534423828125e-06,873430
128,2.8848648071289062e-05,5.245208740234375e-06,5.245208740234375e-06,7.3909759521484375e-06,5.245208740234375e-06,4.5299530029296875e-06,873430
129,6.198883056640625e-06,4.5299530029296875e-06,4.0531158447265625e-06,6.198883056640625e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
130,6.4373016357421875e-06,4.76837158203125e-06,4.291534423828125e-06,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,873430
131,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,873430
132,6.198883056640625e-06,4.291534423828125e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.5299530029296875e-06,873430
133,1.7642974853515625e-05,1.0013580322265625e-05,9.059906005859375e-06,1.1682510375976562e-05,8.58306884765625e-06,8.344650268554688e-06,873430
134,1.9073486328125e-05,1.0251998901367188e-05,1.049041748046875e-05,1.3113021850585938e-05,9.059906005859375e-06,8.58306884765625e-06,873430
135,0.00035119056701660156,2.86102294921875e-05,1.2636184692382812e-05,1.9550323486328125e-05,9.298324584960938e-06,9.298324584960938e-06,873430
136,1.3113021850585938e-05,8.106231689453125e-06,8.344650268554688e-06,1.049041748046875e-05,8.106231689453125e-06,7.867813110351562e-06,873430
137,1.049041748046875e-05,8.821487426757812e-06,7.867813110351562e-06,1.1205673217773438e-05,1.049041748046875e-05,8.821487426757812e-06,873430
138,6.270408630371094e-05,1.6450881958007812e-05,1.2636184692382812e-05,1.2636184692382812e-05,8.821487426757812e-06,8.821487426757812e-06,873430
139,1.239776611328125e-05,4.76837158203125e-06,4.5299530029296875e-06,5.245208740234375e-06,4.5299530029296875e-06,4.0531158447265625e-06,873430
140,5.7220458984375e-06,4.291534423828125e-06,4.0531158447265625e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,873430
141,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
142,5.9604644775390625e-06,4.5299530029296875e-06,4.0531158447265625e-06,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,873430
143,1.5735626220703125e-05,5.0067901611328125e-06,4.5299530029296875e-06,1.5735626220703125e-05,0.0006284713745117188,3.695487976074219e-05,873430
144,1.049041748046875e-05,5.0067901611328125e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,873430
145,6.198883056640625e-06,4.291534423828125e-06,4.0531158447265625e-06,4.100799560546875e-05,8.106231689453125e-06,4.5299530029296875e-06,873430
146,6.67572021484375e-06,4.5299530029296875e-06,4.0531158447265625e-06,6.198883056640625e-06,4.291534423828125e-06,4.291534423828125e-06,873430
147,6.198883056640625e-06,4.291534423828125e-06,4.5299530029296875e-06,5.7220458984375e-06,4.5299530029296875e-06,4.0531158447265625e-06,873430
148,5.7220458984375e-06,5.0067901611328125e-06,4.291534423828125e-06,5.4836273193359375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
149,6.67572021484375e-06,4.291534423828125e-06,4.5299530029296875e-06,5.9604644775390625e-06,4.76837158203125e-06,4.291534423828125e-06,873430
150,3.528594970703125e-05,3.4332275390625e-05,1.3589859008789062e-05,2.7418136596679688e-05,5.7220458984375e-06,4.5299530029296875e-06,873430
151,6.4373016357421875e-06,4.291534423828125e-06,4.0531158447265625e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.0531158447265625e-06,873430
152,6.198883056640625e-06,4.291534423828125e-06,4.291534423828125e-06,6.4373016357421875e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
153,1.52587890625e-05,3.0994415283203125e-05,1.049041748046875e-05,9.465217590332031e-05,1.6450881958007812e-05,8.106231689453125e-06,873430
154,2.002716064453125e-05,1.71661376953125e-05,1.0251998901367188e-05,1.1682510375976562e-05,8.821487426757812e-06,1.0728836059570312e-05,873430
155,1.430511474609375e-05,7.3909759521484375e-06,7.152557373046875e-06,1.1682510375976562e-05,7.3909759521484375e-06,6.9141387939453125e-06,873430
156,1.1682510375976562e-05,6.9141387939453125e-06,7.62939453125e-06,1.9073486328125e-05,1.2159347534179688e-05,1.0728836059570312e-05,873430
157,1.430511474609375e-05,7.3909759521484375e-06,6.4373016357421875e-06,1.1205673217773438e-05,6.9141387939453125e-06,6.67572021484375e-06,873430
158,9.775161743164062e-06,6.9141387939453125e-06,6.9141387939453125e-06,2.1457672119140625e-05,7.3909759521484375e-06,6.67572021484375e-06,873430
159,1.239776611328125e-05,7.3909759521484375e-06,7.152557373046875e-06,1.0967254638671875e-05,7.152557373046875e-06,7.152557373046875e-06,873430
160,1.239776611328125e-05,6.9141387939453125e-06,7.867813110351562e-06,1.3113021850585938e-05,7.152557373046875e-06,6.9141387939453125e-06,873430
