Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
76,4.6253204345703125e-05,2.0742416381835938e-05,1.7881393432617188e-05,4.5299530029296875e-05,2.0503997802734375e-05,1.7881393432617188e-05,463174
77,0.0006320476531982422,3.409385681152344e-05,2.1696090698242188e-05,3.218650817871094e-05,1.8835067749023438e-05,1.7404556274414062e-05,463174
78,2.6464462280273438e-05,2.1696090698242188e-05,2.4557113647460938e-05,2.5272369384765625e-05,1.9073486328125e-05,1.8358230590820312e-05,463174
79,4.363059997558594e-05,2.1457672119140625e-05,1.8358230590820312e-05,2.4557113647460938e-05,1.9073486328125e-05,1.7881393432617188e-05,463174
80,2.7894973754882812e-05,1.8835067749023438e-05,1.7881393432617188e-05,2.4080276489257812e-05,1.9311904907226562e-05,1.811981201171875e-05,463174
81,7.486343383789062e-05,2.5272369384765625e-05,2.002716064453125e-05,2.5987625122070312e-05,1.9788742065429688e-05,2.384185791015625e-05,463174
82,7.271766662597656e-05,3.0040740966796875e-05,2.574920654296875e-05,3.2901763916015625e-05,1.52587890625e-05,1.1444091796875e-05,463174
83,0.0004284381866455078,2.47955322265625e-05,1.239776611328125e-05,1.4543533325195312e-05,1.1444091796875e-05,1.049041748046875e-05,463174
84,1.4066696166992188e-05,1.0967254638671875e-05,1.0251998901367188e-05,1.2636184692382812e-05,1.049041748046875e-05,1.049041748046875e-05,463174
85,1.5497207641601562e-05,1.1205673217773438e-05,1.0728836059570312e-05,1.3113021850585938e-05,1.0728836059570312e-05,6.341934204101562e-05,463174
86,2.1457672119140625e-05,1.1920928955078125e-05,1.0728836059570312e-05,0.0001571178436279297,5.507469177246094e-05,2.5033950805664062e-05,463174
87,2.1696090698242188e-05,1.4066696166992188e-05,1.1920928955078125e-05,1.52587890625e-05,1.1682510375976562e-05,1.0967254638671875e-05,463174
88,7.82012939453125e-05,2.4557113647460938e-05,2.2649765014648438e-05,2.5510787963867188e-05,1.8358230590820312e-05,1.7404556274414062e-05,463174
89,4.0531158447265625e-05,2.288818359375e-05,1.7881393432617188e-05,2.5987625122070312e-05,1.8835067749023438e-05,2.9087066650390625e-05,463174
90,4.506111145019531e-05,2.0742416381835938e-05,1.7881393432617188e-05,3.409385681152344e-05,1.8358230590820312e-05,1.7881393432617188e-05,463174
91,7.176399230957031e-05,3.62396240234375e-05,3.6716461181640625e-05,4.291534423828125e-05,2.86102294921875e-05,2.47955322265625e-05,463174
92,0.0009062290191650391,0.00014662742614746094,8.392333984375e-05,3.62396240234375e-05,2.7179718017578125e-05,2.7179718017578125e-05,463174
93,5.054473876953125e-05,0.00016164779663085938,2.956390380859375e-05,1.8358230590820312e-05,1.1920928955078125e-05,1.049041748046875e-05,463174
94,1.3828277587890625e-05,1.0967254638671875e-05,1.049041748046875e-05,1.2874603271484375e-05,1.0728836059570312e-05,1.049041748046875e-05,463174
95,1.3113021850585938e-05,1.049041748046875e-05,1.0251998901367188e-05,6.151199340820312e-05,2.193450927734375e-05,1.811981201171875e-05,463174
96,2.4080276489257812e-05,1.8596649169921875e-05,1.71661376953125e-05,6.699562072753906e-05,2.09808349609375e-05,1.811981201171875e-05,463174
97,2.47955322265625e-05,1.8358230590820312e-05,1.71661376953125e-05,2.09808349609375e-05,1.7642974853515625e-05,1.71661376953125e-05,463174
98,4.935264587402344e-05,2.0265579223632812e-05,1.7881393432617188e-05,2.574920654296875e-05,1.7881393432617188e-05,1.71661376953125e-05,463174
99,4.315376281738281e-05,2.0265579223632812e-05,1.71661376953125e-05,4.696846008300781e-05,2.384185791015625e-05,1.6450881958007812e-05,463174
100,6.771087646484375e-05,4.4345855712890625e-05,3.170967102050781e-05,0.0014240741729736328,6.508827209472656e-05,3.910064697265625e-05,463174
101,5.173683166503906e-05,2.2649765014648438e-05,2.002716064453125e-05,4.38690185546875e-05,2.6464462280273438e-05,1.8596649169921875e-05,463174
102,4.6253204345703125e-05,2.0265579223632812e-05,1.7881393432617188e-05,3.910064697265625e-05,2.002716064453125e-05,1.71661376953125e-05,463174
103,7.82012939453125e-05,4.57763671875e-05,2.1696090698242188e-05,1.5735626220703125e-05,1.1444091796875e-05,1.049041748046875e-05,463174
104,1.430511474609375e-05,1.0728836059570312e-05,1.0728836059570312e-05,3.933906555175781e-05,1.2874603271484375e-05,1.1205673217773438e-05,463174
105,1.4543533325195312e-05,1.1205673217773438e-05,1.049041748046875e-05,1.3589859008789062e-05,1.0967254638671875e-05,1.049041748046875e-05,463174
106,1.4066696166992188e-05,1.1205673217773438e-05,1.049041748046875e-05,1.4066696166992188e-05,0.0007104873657226562,3.361701965332031e-05,463174
107,1.9788742065429688e-05,1.1920928955078125e-05,1.0728836059570312e-05,1.4066696166992188e-05,1.0728836059570312e-05,1.0967254638671875e-05,463174
108,3.361701965332031e-05,1.2874603271484375e-05,1.0728836059570312e-05,3.600120544433594e-05,3.600120544433594e-05,2.9325485229492188e-05,463174
109,0.0006651878356933594,4.1961669921875e-05,3.814697265625e-05,3.0279159545898438e-05,1.2636184692382812e-05,1.0967254638671875e-05,463174
110,0.00044727325439453125,4.458427429199219e-05,2.6702880859375e-05,7.390975952148438e-05,3.6716461181640625e-05,3.8623809814453125e-05,463174
111,7.200241088867188e-05,3.981590270996094e-05,2.6226043701171875e-05,0.0006422996520996094,7.700920104980469e-05,3.0994415283203125e-05,463174
112,7.939338684082031e-05,4.291534423828125e-05,2.0503997802734375e-05,1.621246337890625e-05,1.1444091796875e-05,1.0967254638671875e-05,463174
113,3.8623809814453125e-05,1.3589859008789062e-05,1.1444091796875e-05,5.125999450683594e-05,3.7670135498046875e-05,2.9325485229492188e-05,463174
114,5.14984130859375e-05,0.0006279945373535156,1.71661376953125e-05,1.8358230590820312e-05,1.1444091796875e-05,1.049041748046875e-05,463174
115,1.430511474609375e-05,1.0967254638671875e-05,1.0251998901367188e-05,5.078315734863281e-05,3.0279159545898438e-05,2.7894973754882812e-05,463174
116,4.839897155761719e-05,3.647804260253906e-05,2.7179718017578125e-05,4.76837158203125e-05,1.3589859008789062e-05,1.1444091796875e-05,463174
117,1.430511474609375e-05,1.049041748046875e-05,1.049041748046875e-05,1.3589859008789062e-05,1.1444091796875e-05,1.0251998901367188e-05,463174
118,1.3589859008789062e-05,1.0728836059570312e-05,1.0013580322265625e-05,5.698204040527344e-05,3.886222839355469e-05,7.700920104980469e-05,463174
119,3.0994415283203125e-05,1.33514404296875e-05,1.049041748046875e-05,1.5020370483398438e-05,1.0728836059570312e-05,1.049041748046875e-05,463174
120,1.3589859008789062e-05,1.049041748046875e-05,4.267692565917969e-05,4.649162292480469e-05,2.1219253540039062e-05,0.0008466243743896484,463174
121,5.364418029785156e-05,2.1219253540039062e-05,1.9311904907226562e-05,2.4557113647460938e-05,1.8596649169921875e-05,1.7404556274414062e-05,463174
122,2.4080276489257812e-05,1.811981201171875e-05,1.71661376953125e-05,7.152557373046875e-05,2.4318695068359375e-05,1.9788742065429688e-05,463174
123,3.886222839355469e-05,8.058547973632812e-05,2.4080276489257812e-05,2.47955322265625e-05,1.7642974853515625e-05,1.6689300537109375e-05,463174
124,2.4080276489257812e-05,1.8596649169921875e-05,1.7881393432617188e-05,2.5510787963867188e-05,1.8596649169921875e-05,1.7404556274414062e-05,463174
125,2.4557113647460938e-05,1.7881393432617188e-05,1.7404556274414062e-05,0.0005445480346679688,4.172325134277344e-05,2.0503997802734375e-05,463174
126,2.765655517578125e-05,1.811981201171875e-05,1.7642974853515625e-05,2.47955322265625e-05,0.0005495548248291016,2.6702880859375e-05,463174
127,6.079673767089844e-05,2.288818359375e-05,1.9788742065429688e-05,0.00047206878662109375,3.457069396972656e-05,1.9073486328125e-05,463174
128,5.316734313964844e-05,2.1696090698242188e-05,2.0503997802734375e-05,2.47955322265625e-05,1.9073486328125e-05,1.71661376953125e-05,463174
129,5.841255187988281e-05,2.3126602172851562e-05,1.8835067749023438e-05,2.5987625122070312e-05,1.9311904907226562e-05,1.7881393432617188e-05,463174
130,4.57763671875e-05,2.1696090698242188e-05,1.8358230590820312e-05,4.887580871582031e-05,3.2901763916015625e-05,0.0006511211395263672,463174
131,4.6253204345703125e-05,2.1219253540039062e-05,1.8596649169921875e-05,4.5299530029296875e-05,2.2172927856445312e-05,1.7642974853515625e-05,463174
132,3.361701965332031e-05,1.9311904907226562e-05,1.7881393432617188e-05,2.7179718017578125e-05,1.8596649169921875e-05,1.811981201171875e-05,463174
133,2.8848648071289062e-05,1.9311904907226562e-05,1.811981201171875e-05,0.00010323524475097656,0.0005104541778564453,2.384185791015625e-05,463174
134,3.0517578125e-05,1.811981201171875e-05,1.6689300537109375e-05,0.0004737377166748047,4.458427429199219e-05,2.0503997802734375e-05,463174
135,2.8848648071289062e-05,1.8835067749023438e-05,1.7404556274414062e-05,0.0007188320159912109,4.00543212890625e-05,2.002716064453125e-05,463174
136,8.821487426757812e-05,2.5033950805664062e-05,1.9311904907226562e-05,3.8623809814453125e-05,1.811981201171875e-05,1.6450881958007812e-05,463174
137,0.00011301040649414062,0.0007948875427246094,4.553794860839844e-05,0.001804351806640625,2.9802322387695312e-05,5.078315734863281e-05,463174
138,3.123283386230469e-05,2.6226043701171875e-05,1.6450881958007812e-05,4.100799560546875e-05,1.6689300537109375e-05,1.6450881958007812e-05,463174
139,7.271766662597656e-05,2.7418136596679688e-05,1.811981201171875e-05,3.528594970703125e-05,1.7881393432617188e-05,2.5033950805664062e-05,463174
140,5.221366882324219e-05,2.0265579223632812e-05,1.6450881958007812e-05,2.1219253540039062e-05,2.002716064453125e-05,2.1457672119140625e-05,463174
141,2.193450927734375e-05,1.6927719116210938e-05,1.621246337890625e-05,2.193450927734375e-05,1.6927719116210938e-05,0.0006418228149414062,463174
142,4.220008850097656e-05,2.5987625122070312e-05,1.7642974853515625e-05,4.00543212890625e-05,2.5272369384765625e-05,2.0742416381835938e-05,463174
143,2.6226043701171875e-05,2.3126602172851562e-05,1.6689300537109375e-05,7.462501525878906e-05,2.1696090698242188e-05,1.8358230590820312e-05,463174
144,2.956390380859375e-05,1.9788742065429688e-05,1.8596649169921875e-05,5.984306335449219e-05,2.193450927734375e-05,1.8358230590820312e-05,463174
145,2.6464462280273438e-05,1.8358230590820312e-05,1.7404556274414062e-05,6.008148193359375e-05,2.0503997802734375e-05,1.8835067749023438e-05,463174
146,4.220008850097656e-05,2.0503997802734375e-05,1.71661376953125e-05,2.3603439331054688e-05,0.00016355514526367188,3.24249267578125e-05,463174
147,2.9087066650390625e-05,1.9311904907226562e-05,1.7642974853515625e-05,6.4849853515625e-05,2.2411346435546875e-05,1.8358230590820312e-05,463174
148,2.6702880859375e-05,1.71661376953125e-05,1.71661376953125e-05,4.220008850097656e-05,1.8835067749023438e-05,1.71661376953125e-05,463174
149,2.193450927734375e-05,1.71661376953125e-05,1.621246337890625e-05,2.0742416381835938e-05,0.0009615421295166016,5.8650970458984375e-05,463174
150,3.0517578125e-05,0.0005528926849365234,2.86102294921875e-05,5.745887756347656e-05,2.6226043701171875e-05,2.288818359375e-05,463174
151,5.91278076171875e-05,3.743171691894531e-05,3.266334533691406e-05,3.075599670410156e-05,1.2874603271484375e-05,1.049041748046875e-05,463174
152,1.5497207641601562e-05,1.049041748046875e-05,1.0013580322265625e-05,2.5033950805664062e-05,1.7881393432617188e-05,1.9788742065429688e-05,463174
153,1.4066696166992188e-05,1.0728836059570312e-05,1.0251998901367188e-05,4.100799560546875e-05,2.3603439331054688e-05,2.2411346435546875e-05,463174
154,7.653236389160156e-05,2.6702880859375e-05,2.3365020751953125e-05,4.220008850097656e-05,2.4557113647460938e-05,2.2649765014648438e-05,463174
155,0.003313302993774414,0.00011444091796875,7.200241088867188e-05,9.894371032714844e-05,2.8848648071289062e-05,2.2649765014648438e-05,463174
156,3.409385681152344e-05,1.2874603271484375e-05,1.8596649169921875e-05,7.05718994140625e-05,3.719329833984375e-05,3.6716461181640625e-05,463174
157,7.009506225585938e-05,1.2636184692382812e-05,1.0251998901367188e-05,3.933906555175781e-05,2.7418136596679688e-05,2.1696090698242188e-05,463174
158,6.389617919921875e-05,2.0265579223632812e-05,1.4066696166992188e-05,2.3126602172851562e-05,1.7404556274414062e-05,1.3828277587890625e-05,463174
159,9.512901306152344e-05,2.1696090698242188e-05,1.4543533325195312e-05,4.601478576660156e-05,1.7404556274414062e-05,1.4066696166992188e-05,463174
160,0.0008494853973388672,7.724761962890625e-05,3.743171691894531e-05,0.0001895427703857422,3.075599670410156e-05,2.6226043701171875e-05,463174
