Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
20,1.811981201171875e-05,2.0503997802734375e-05,1.621246337890625e-05,1.8358230590820312e-05,1.6927719116210938e-05,1.6927719116210938e-05,770866
21,2.7179718017578125e-05,1.71661376953125e-05,4.7206878662109375e-05,1.9073486328125e-05,1.8596649169921875e-05,1.5974044799804688e-05,770866
22,2.5033950805664062e-05,1.4066696166992188e-05,1.1920928955078125e-05,1.3828277587890625e-05,1.239776611328125e-05,1.1205673217773438e-05,770866
23,1.6450881958007812e-05,1.2159347534179688e-05,1.1444091796875e-05,1.3589859008789062e-05,1.1920928955078125e-05,1.1205673217773438e-05,770866
24,1.4543533325195312e-05,1.1444091796875e-05,1.1444091796875e-05,5.221366882324219e-05,2.5033950805664062e-05,1.7404556274414062e-05,770866
25,1.6927719116210938e-05,1.3589859008789062e-05,1.2874603271484375e-05,1.430511474609375e-05,1.52587890625e-05,1.33514404296875e-05,770866
26,1.7881393432617188e-05,1.33514404296875e-05,1.7881393432617188e-05,1.5974044799804688e-05,1.9788742065429688e-05,2.4557113647460938e-05,770866
27,2.8133392333984375e-05,5.841255187988281e-05,2.0742416381835938e-05,4.553794860839844e-05,1.7404556274414062e-05,1.0728836059570312e-05,770866
28,2.4557113647460938e-05,1.1682510375976562e-05,1.1205673217773438e-05,1.6450881958007812e-05,1.1205673217773438e-05,1.1205673217773438e-05,770866
29,1.3828277587890625e-05,1.1682510375976562e-05,1.0967254638671875e-05,1.2636184692382812e-05,1.0967254638671875e-05,1.0967254638671875e-05,770866
30,1.9550323486328125e-05,1.3589859008789062e-05,1.3589859008789062e-05,9.799003601074219e-05,5.7220458984375e-05,1.2636184692382812e-05,770866
31,2.4318695068359375e-05,1.3113021850585938e-05,1.1444091796875e-05,1.33514404296875e-05,1.1682510375976562e-05,1.1205673217773438e-05,770866
32,2.002716064453125e-05,1.621246337890625e-05,1.1682510375976562e-05,1.2874603271484375e-05,1.1205673217773438e-05,1.0728836059570312e-05,770866
33,1.5020370483398438e-05,1.1444091796875e-05,1.1682510375976562e-05,1.2159347534179688e-05,1.1205673217773438e-05,1.1205673217773438e-05,770866
34,7.05718994140625e-05,2.4557113647460938e-05,1.2159347534179688e-05,1.4543533325195312e-05,1.1444091796875e-05,1.0728836059570312e-05,770866
35,1.33514404296875e-05,1.1205673217773438e-05,1.1444091796875e-05,1.3113021850585938e-05,1.1205673217773438e-05,1.049041748046875e-05,770866
36,1.5497207641601562e-05,1.1682510375976562e-05,1.049041748046875e-05,1.2159347534179688e-05,1.0251998901367188e-05,9.775161743164062e-06,770866
37,1.430511474609375e-05,1.0013580322265625e-05,5.435943603515625e-05,3.910064697265625e-05,1.4066696166992188e-05,1.2159347534179688e-05,770866
38,1.5020370483398438e-05,1.1205673217773438e-05,1.0728836059570312e-05,1.3113021850585938e-05,1.0728836059570312e-05,1.0251998901367188e-05,770866
39,1.4781951904296875e-05,1.1444091796875e-05,1.3828277587890625e-05,1.2636184692382812e-05,1.0967254638671875e-05,1.1444091796875e-05,770866
40,1.6927719116210938e-05,6.580352783203125e-05,1.6450881958007812e-05,1.4543533325195312e-05,1.1444091796875e-05,1.0728836059570312e-05,770866
41,1.4066696166992188e-05,1.0728836059570312e-05,1.049041748046875e-05,1.239776611328125e-05,1.049041748046875e-05,1.0251998901367188e-05,770866
42,1.3589859008789062e-05,1.1682510375976562e-05,9.775161743164062e-06,1.1920928955078125e-05,1.049041748046875e-05,1.0251998901367188e-05,770866
43,1.2636184692382812e-05,1.1205673217773438e-05,1.1205673217773438e-05,2.8133392333984375e-05,1.2874603271484375e-05,1.1205673217773438e-05,770866
44,1.7881393432617188e-05,1.2874603271484375e-05,1.1205673217773438e-05,1.2159347534179688e-05,1.2159347534179688e-05,1.049041748046875e-05,770866
45,1.2874603271484375e-05,1.0251998901367188e-05,1.049041748046875e-05,1.1920928955078125e-05,1.049041748046875e-05,1.0728836059570312e-05,770866
46,1.3828277587890625e-05,1.049041748046875e-05,5.7220458984375e-05,4.076957702636719e-05,2.7894973754882812e-05,1.9073486328125e-05,770866
47,2.4080276489257812e-05,1.4781951904296875e-05,1.33514404296875e-05,1.5020370483398438e-05,1.1682510375976562e-05,1.1444091796875e-05,770866
48,2.4080276489257812e-05,1.1682510375976562e-05,1.0728836059570312e-05,1.4543533325195312e-05,1.1682510375976562e-05,1.0967254638671875e-05,770866
49,1.3828277587890625e-05,1.0967254638671875e-05,1.0728836059570312e-05,1.2636184692382812e-05,1.1444091796875e-05,1.0967254638671875e-05,770866
50,1.4066696166992188e-05,1.1920928955078125e-05,1.1682510375976562e-05,1.33514404296875e-05,1.1682510375976562e-05,1.3589859008789062e-05,770866
51,3.24249267578125e-05,1.52587890625e-05,1.3589859008789062e-05,1.71661376953125e-05,1.4543533325195312e-05,1.2636184692382812e-05,770866
52,1.9311904907226562e-05,1.3589859008789062e-05,1.3113021850585938e-05,1.5974044799804688e-05,1.239776611328125e-05,1.239776611328125e-05,770866
53,1.6450881958007812e-05,1.33514404296875e-05,1.2159347534179688e-05,8.440017700195312e-05,0.00011754035949707031,2.7418136596679688e-05,770866
54,1.6689300537109375e-05,1.1920928955078125e-05,1.0251998901367188e-05,1.3828277587890625e-05,1.1682510375976562e-05,1.1682510375976562e-05,770866
55,1.7404556274414062e-05,1.5020370483398438e-05,1.8596649169921875e-05,1.239776611328125e-05,1.1444091796875e-05,1.0967254638671875e-05,770866
56,4.76837158203125e-05,1.4066696166992188e-05,1.1682510375976562e-05,1.52587890625e-05,1.1682510375976562e-05,1.1682510375976562e-05,770866
57,1.52587890625e-05,1.0967254638671875e-05,1.049041748046875e-05,1.2636184692382812e-05,1.1682510375976562e-05,1.0728836059570312e-05,770866
58,3.3855438232421875e-05,1.0251998901367188e-05,9.059906005859375e-06,1.0013580322265625e-05,8.821487426757812e-06,7.867813110351562e-06,770866
59,1.049041748046875e-05,8.58306884765625e-06,7.867813110351562e-06,9.775161743164062e-06,8.106231689453125e-06,8.106231689453125e-06,770866
60,1.0013580322265625e-05,8.58306884765625e-06,8.106231689453125e-06,1.0251998901367188e-05,7.867813110351562e-06,8.58306884765625e-06,770866
61,2.956390380859375e-05,9.5367431640625e-06,8.344650268554688e-06,1.0013580322265625e-05,8.344650268554688e-06,7.867813110351562e-06,770866
62,1.0251998901367188e-05,8.106231689453125e-06,7.867813110351562e-06,9.298324584960938e-06,9.298324584960938e-06,8.106231689453125e-06,770866
63,1.0251998901367188e-05,8.106231689453125e-06,8.106231689453125e-06,9.5367431640625e-06,8.344650268554688e-06,9.298324584960938e-06,770866
64,1.0251998901367188e-05,9.5367431640625e-06,7.867813110351562e-06,9.059906005859375e-06,5.9604644775390625e-05,2.4080276489257812e-05,770866
65,2.6226043701171875e-05,1.0728836059570312e-05,9.298324584960938e-06,9.775161743164062e-06,8.344650268554688e-06,7.867813110351562e-06,770866
66,1.8358230590820312e-05,1.3828277587890625e-05,1.33514404296875e-05,2.0503997802734375e-05,1.6689300537109375e-05,1.6927719116210938e-05,770866
67,3.170967102050781e-05,1.3113021850585938e-05,1.1444091796875e-05,1.4781951904296875e-05,1.1444091796875e-05,1.1205673217773438e-05,770866
68,2.3603439331054688e-05,1.5735626220703125e-05,1.4781951904296875e-05,1.7881393432617188e-05,1.9550323486328125e-05,1.1920928955078125e-05,770866
69,0.00015616416931152344,3.266334533691406e-05,2.3126602172851562e-05,3.695487976074219e-05,2.4080276489257812e-05,2.7894973754882812e-05,770866
70,2.2649765014648438e-05,1.239776611328125e-05,1.1444091796875e-05,8.726119995117188e-05,3.361701965332031e-05,0.0002429485321044922,770866
71,4.220008850097656e-05,1.621246337890625e-05,1.4543533325195312e-05,2.1696090698242188e-05,1.3589859008789062e-05,1.3828277587890625e-05,770866
72,2.6464462280273438e-05,1.5497207641601562e-05,1.3828277587890625e-05,2.193450927734375e-05,1.5020370483398438e-05,1.239776611328125e-05,770866
73,2.8371810913085938e-05,0.0001068115234375,5.125999450683594e-05,2.0742416381835938e-05,1.239776611328125e-05,1.0251998901367188e-05,770866
74,1.6689300537109375e-05,1.0967254638671875e-05,1.0013580322265625e-05,1.3113021850585938e-05,1.0728836059570312e-05,1.049041748046875e-05,770866
75,2.5272369384765625e-05,9.5367431640625e-06,8.106231689453125e-06,1.049041748046875e-05,8.58306884765625e-06,7.62939453125e-06,770866
76,1.2159347534179688e-05,8.344650268554688e-06,7.867813110351562e-06,1.621246337890625e-05,1.3828277587890625e-05,1.4066696166992188e-05,770866
77,2.2411346435546875e-05,1.430511474609375e-05,1.33514404296875e-05,3.504753112792969e-05,1.5497207641601562e-05,1.2636184692382812e-05,770866
78,5.0067901611328125e-05,1.430511474609375e-05,1.2636184692382812e-05,0.0001277923583984375,0.00012254714965820312,2.4318695068359375e-05,770866
79,2.384185791015625e-05,9.059906005859375e-06,6.9141387939453125e-06,2.9802322387695312e-05,2.4318695068359375e-05,9.298324584960938e-06,770866
80,2.2411346435546875e-05,1.3113021850585938e-05,1.1920928955078125e-05,1.7404556274414062e-05,1.1444091796875e-05,1.0967254638671875e-05,770866
81,1.6927719116210938e-05,1.5974044799804688e-05,1.1682510375976562e-05,1.4781951904296875e-05,1.239776611328125e-05,1.1205673217773438e-05,770866
82,3.24249267578125e-05,1.33514404296875e-05,1.1444091796875e-05,1.5974044799804688e-05,1.0967254638671875e-05,1.0728836059570312e-05,770866
83,1.71661376953125e-05,1.2636184692382812e-05,1.0728836059570312e-05,1.5020370483398438e-05,1.1682510375976562e-05,1.1444091796875e-05,770866
84,1.5735626220703125e-05,1.0728836059570312e-05,1.1682510375976562e-05,1.5735626220703125e-05,1.1920928955078125e-05,1.1205673217773438e-05,770866
85,2.0265579223632812e-05,1.239776611328125e-05,1.1205673217773438e-05,1.5974044799804688e-05,1.52587890625e-05,1.3113021850585938e-05,770866
86,6.437301635742188e-05,8.749961853027344e-05,3.0994415283203125e-05,1.9788742065429688e-05,1.3113021850585938e-05,1.1444091796875e-05,770866
87,1.7404556274414062e-05,1.1682510375976562e-05,1.0728836059570312e-05,1.5735626220703125e-05,1.1682510375976562e-05,1.049041748046875e-05,770866
88,3.8623809814453125e-05,1.5974044799804688e-05,1.2636184692382812e-05,1.6689300537109375e-05,1.239776611328125e-05,1.049041748046875e-05,770866
89,1.811981201171875e-05,1.1920928955078125e-05,1.1205673217773438e-05,1.71661376953125e-05,1.2874603271484375e-05,1.1920928955078125e-05,770866
90,1.5974044799804688e-05,1.1920928955078125e-05,1.0967254638671875e-05,1.4543533325195312e-05,1.1682510375976562e-05,1.1682510375976562e-05,770866
91,3.910064697265625e-05,2.2411346435546875e-05,0.00017333030700683594,7.343292236328125e-05,1.9550323486328125e-05,1.33514404296875e-05,770866
92,2.8848648071289062e-05,1.2636184692382812e-05,1.1682510375976562e-05,1.7404556274414062e-05,1.239776611328125e-05,1.0967254638671875e-05,770866
93,1.7404556274414062e-05,1.0728836059570312e-05,5.745887756347656e-05,3.218650817871094e-05,2.6702880859375e-05,2.2172927856445312e-05,770866
94,2.4557113647460938e-05,1.33514404296875e-05,1.1444091796875e-05,1.8358230590820312e-05,1.3113021850585938e-05,1.5020370483398438e-05,770866
95,3.170967102050781e-05,1.33514404296875e-05,1.2874603271484375e-05,2.0265579223632812e-05,1.3113021850585938e-05,1.1205673217773438e-05,770866
96,2.9087066650390625e-05,1.3589859008789062e-05,1.1920928955078125e-05,1.6927719116210938e-05,1.2636184692382812e-05,0.0003349781036376953,770866
97,4.0531158447265625e-05,1.7404556274414062e-05,1.3828277587890625e-05,2.002716064453125e-05,1.3828277587890625e-05,1.2874603271484375e-05,770866
98,7.128715515136719e-05,2.5510787963867188e-05,3.1948089599609375e-05,3.7670135498046875e-05,2.8133392333984375e-05,1.8358230590820312e-05,770866
99,3.0279159545898438e-05,1.5020370483398438e-05,1.3589859008789062e-05,1.8596649169921875e-05,1.3828277587890625e-05,1.239776611328125e-05,770866
100,2.0503997802734375e-05,1.430511474609375e-05,1.430511474609375e-05,2.193450927734375e-05,1.5497207641601562e-05,1.430511474609375e-05,770866
101,3.910064697265625e-05,1.6927719116210938e-05,1.6689300537109375e-05,1.9311904907226562e-05,1.4543533325195312e-05,1.3113021850585938e-05,770866
102,2.0265579223632812e-05,1.5020370483398438e-05,1.5497207641601562e-05,9.179115295410156e-05,3.218650817871094e-05,2.6226043701171875e-05,770866
103,3.147125244140625e-05,1.621246337890625e-05,1.4543533325195312e-05,2.193450927734375e-05,1.430511474609375e-05,1.3113021850585938e-05,770866
104,2.0742416381835938e-05,1.33514404296875e-05,1.2636184692382812e-05,2.1457672119140625e-05,1.52587890625e-05,1.4781951904296875e-05,770866
105,2.2649765014648438e-05,1.5974044799804688e-05,1.52587890625e-05,7.534027099609375e-05,3.3855438232421875e-05,1.9073486328125e-05,770866
106,6.103515625e-05,3.0994415283203125e-05,2.6941299438476562e-05,2.7418136596679688e-05,1.71661376953125e-05,1.6689300537109375e-05,770866
107,4.649162292480469e-05,1.9311904907226562e-05,1.7642974853515625e-05,0.00011730194091796875,4.172325134277344e-05,3.0279159545898438e-05,770866
108,4.029273986816406e-05,1.811981201171875e-05,1.4066696166992188e-05,0.0001385211944580078,4.100799560546875e-05,6.914138793945312e-05,770866
109,4.029273986816406e-05,4.076957702636719e-05,1.9073486328125e-05,9.250640869140625e-05,8.702278137207031e-05,2.193450927734375e-05,770866
110,6.556510925292969e-05,2.9325485229492188e-05,2.8848648071289062e-05,3.528594970703125e-05,2.4318695068359375e-05,2.4557113647460938e-05,770866
111,5.91278076171875e-05,3.4809112548828125e-05,2.8848648071289062e-05,3.647804260253906e-05,1.5735626220703125e-05,1.5974044799804688e-05,770866
112,3.2901763916015625e-05,1.4781951904296875e-05,1.3113021850585938e-05,1.8835067749023438e-05,1.3828277587890625e-05,1.239776611328125e-05,770866
113,2.7179718017578125e-05,5.0067901611328125e-05,1.430511474609375e-05,1.52587890625e-05,1.0251998901367188e-05,9.775161743164062e-06,770866
114,1.4066696166992188e-05,1.0013580322265625e-05,9.5367431640625e-06,1.33514404296875e-05,1.0013580322265625e-05,9.5367431640625e-06,770866
115,7.128715515136719e-05,2.3126602172851562e-05,1.8835067749023438e-05,2.5033950805664062e-05,1.6927719116210938e-05,1.5497207641601562e-05,770866
116,2.384185791015625e-05,1.6689300537109375e-05,1.5497207641601562e-05,2.1696090698242188e-05,5.936622619628906e-05,3.695487976074219e-05,770866
117,2.7894973754882812e-05,1.7404556274414062e-05,1.6450881958007812e-05,2.2649765014648438e-05,1.71661376953125e-05,1.52587890625e-05,770866
118,2.2411346435546875e-05,1.6689300537109375e-05,1.621246337890625e-05,0.00012111663818359375,0.00036144256591796875,4.839897155761719e-05,770866
119,2.6941299438476562e-05,1.7642974853515625e-05,1.4781951904296875e-05,2.1457672119140625e-05,1.621246337890625e-05,1.5020370483398438e-05,770866
120,4.649162292480469e-05,1.7404556274414062e-05,1.621246337890625e-05,2.2411346435546875e-05,1.5974044799804688e-05,1.52587890625e-05,770866
121,0.0003943443298339844,6.651878356933594e-05,3.361701965332031e-05,2.6702880859375e-05,1.71661376953125e-05,1.52587890625e-05,770866
122,4.124641418457031e-05,1.7642974853515625e-05,1.5735626220703125e-05,2.2411346435546875e-05,1.6927719116210938e-05,1.7404556274414062e-05,770866
123,0.00017523765563964844,3.910064697265625e-05,2.9087066650390625e-05,4.553794860839844e-05,2.1457672119140625e-05,1.9073486328125e-05,770866
124,4.363059997558594e-05,2.193450927734375e-05,1.6927719116210938e-05,5.316734313964844e-05,3.6716461181640625e-05,2.9802322387695312e-05,770866
125,7.605552673339844e-05,3.170967102050781e-05,2.1696090698242188e-05,3.933906555175781e-05,3.266334533691406e-05,1.4543533325195312e-05,770866
126,1.3828277587890625e-05,8.344650268554688e-06,7.62939453125e-06,1.049041748046875e-05,7.62939453125e-06,9.5367431640625e-06,770866
127,1.0967254638671875e-05,8.344650268554688e-06,7.867813110351562e-06,3.528594970703125e-05,1.2159347534179688e-05,9.775161743164062e-06,770866
128,1.5974044799804688e-05,1.0251998901367188e-05,1.0251998901367188e-05,1.33514404296875e-05,1.1444091796875e-05,1.5497207641601562e-05,770866
129,1.5735626220703125e-05,1.0728836059570312e-05,9.5367431640625e-06,1.3589859008789062e-05,1.0251998901367188e-05,9.5367431640625e-06,770866
130,1.52587890625e-05,1.0251998901367188e-05,9.775161743164062e-06,1.33514404296875e-05,1.0728836059570312e-05,9.5367431640625e-06,770866
131,1.430511474609375e-05,9.775161743164062e-06,9.059906005859375e-06,1.4781951904296875e-05,1.049041748046875e-05,9.775161743164062e-06,770866
132,1.33514404296875e-05,1.049041748046875e-05,9.775161743164062e-06,1.4066696166992188e-05,1.0967254638671875e-05,1.0013580322265625e-05,770866
133,2.7418136596679688e-05,1.7404556274414062e-05,0.00016045570373535156,5.14984130859375e-05,1.3589859008789062e-05,1.049041748046875e-05,770866
134,1.430511474609375e-05,1.0251998901367188e-05,9.5367431640625e-06,1.3113021850585938e-05,1.0251998901367188e-05,9.5367431640625e-06,770866
135,1.3113021850585938e-05,1.0251998901367188e-05,6.389617919921875e-05,0.0003981590270996094,9.560585021972656e-05,0.00010919570922851562,770866
136,2.86102294921875e-05,1.7642974853515625e-05,1.5974044799804688e-05,2.3365020751953125e-05,1.71661376953125e-05,5.2928924560546875e-05,770866
137,3.886222839355469e-05,1.8596649169921875e-05,1.6689300537109375e-05,2.4318695068359375e-05,1.8358230590820312e-05,1.5735626220703125e-05,770866
138,2.288818359375e-05,1.6450881958007812e-05,1.5497207641601562e-05,2.2172927856445312e-05,1.6927719116210938e-05,1.5735626220703125e-05,770866
139,4.9591064453125e-05,3.457069396972656e-05,2.8133392333984375e-05,4.8160552978515625e-05,3.361701965332031e-05,2.1457672119140625e-05,770866
140,2.384185791015625e-05,1.6689300537109375e-05,1.52587890625e-05,2.1457672119140625e-05,7.82012939453125e-05,1.9788742065429688e-05,770866
141,2.47955322265625e-05,1.6689300537109375e-05,1.5735626220703125e-05,2.1457672119140625e-05,1.6689300537109375e-05,1.5497207641601562e-05,770866
142,4.9591064453125e-05,1.9311904907226562e-05,1.6450881958007812e-05,2.5272369384765625e-05,1.7404556274414062e-05,1.5497207641601562e-05,770866
143,8.225440979003906e-05,2.0742416381835938e-05,2.0503997802734375e-05,2.8371810913085938e-05,1.8596649169921875e-05,1.6689300537109375e-05,770866
144,9.441375732421875e-05,2.6464462280273438e-05,2.0503997802734375e-05,2.6464462280273438e-05,1.6450881958007812e-05,1.4543533325195312e-05,770866
145,2.4318695068359375e-05,1.7642974853515625e-05,3.409385681152344e-05,4.315376281738281e-05,1.9788742065429688e-05,1.7642974853515625e-05,770866
146,6.532669067382812e-05,2.7418136596679688e-05,1.8358230590820312e-05,4.458427429199219e-05,0.00011515617370605469,0.00012040138244628906,770866
147,4.6253204345703125e-05,2.7179718017578125e-05,3.123283386230469e-05,6.699562072753906e-05,2.47955322265625e-05,2.6226043701171875e-05,770866
148,3.266334533691406e-05,1.5020370483398438e-05,1.239776611328125e-05,1.811981201171875e-05,1.3589859008789062e-05,1.1682510375976562e-05,770866
149,6.771087646484375e-05,3.1948089599609375e-05,3.0040740966796875e-05,3.0994415283203125e-05,1.6689300537109375e-05,1.430511474609375e-05,770866
150,4.363059997558594e-05,0.00010657310485839844,4.506111145019531e-05,4.363059997558594e-05,6.508827209472656e-05,2.5033950805664062e-05,770866
151,2.574920654296875e-05,1.3113021850585938e-05,1.2636184692382812e-05,1.8835067749023438e-05,1.2636184692382812e-05,1.3828277587890625e-05,770866
152,7.2479248046875e-05,1.5735626220703125e-05,1.2159347534179688e-05,1.811981201171875e-05,1.1920928955078125e-05,1.0728836059570312e-05,770866
153,1.7642974853515625e-05,5.030632019042969e-05,1.4543533325195312e-05,1.8596649169921875e-05,1.3589859008789062e-05,1.239776611328125e-05,770866
154,1.621246337890625e-05,1.1444091796875e-05,1.71661376953125e-05,3.552436828613281e-05,1.1682510375976562e-05,7.963180541992188e-05,770866
155,4.553794860839844e-05,1.2874603271484375e-05,1.1205673217773438e-05,3.266334533691406e-05,2.0265579223632812e-05,2.288818359375e-05,770866
156,2.5510787963867188e-05,1.33514404296875e-05,1.0967254638671875e-05,2.6941299438476562e-05,1.2159347534179688e-05,1.0251998901367188e-05,770866
157,1.5974044799804688e-05,1.049041748046875e-05,1.0967254638671875e-05,1.5974044799804688e-05,1.049041748046875e-05,1.0728836059570312e-05,770866
158,1.5020370483398438e-05,1.0967254638671875e-05,1.049041748046875e-05,6.365776062011719e-05,2.5510787963867188e-05,2.47955322265625e-05,770866
159,3.0517578125e-05,1.9550323486328125e-05,1.0967254638671875e-05,1.5497207641601562e-05,1.0728836059570312e-05,1.049041748046875e-05,770866
160,2.574920654296875e-05,1.1444091796875e-05,1.049041748046875e-05,1.4066696166992188e-05,1.1444091796875e-05,9.5367431640625e-06,770866
