Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
25,4.863739013671875e-05,2.0265579223632812e-05,2.0742416381835938e-05,4.1484832763671875e-05,3.0040740966796875e-05,3.361701965332031e-05,50846
26,4.3392181396484375e-05,2.288818359375e-05,1.9550323486328125e-05,2.4318695068359375e-05,1.9788742065429688e-05,1.9788742065429688e-05,50846
27,2.7418136596679688e-05,2.002716064453125e-05,2.6941299438476562e-05,2.5987625122070312e-05,2.4318695068359375e-05,1.5974044799804688e-05,50846
28,9.942054748535156e-05,3.6716461181640625e-05,3.266334533691406e-05,4.076957702636719e-05,3.314018249511719e-05,1.8835067749023438e-05,50846
29,2.6226043701171875e-05,1.7642974853515625e-05,1.6450881958007812e-05,2.193450927734375e-05,1.6927719116210938e-05,1.71661376953125e-05,50846
30,4.2438507080078125e-05,2.1219253540039062e-05,1.7642974853515625e-05,2.4080276489257812e-05,2.002716064453125e-05,1.8358230590820312e-05,50846
31,2.5033950805664062e-05,1.9073486328125e-05,1.8596649169921875e-05,2.3126602172851562e-05,1.8596649169921875e-05,1.7881393432617188e-05,50846
32,0.000102996826171875,3.4332275390625e-05,3.170967102050781e-05,3.4332275390625e-05,2.0265579223632812e-05,1.8835067749023438e-05,50846
33,2.7179718017578125e-05,2.002716064453125e-05,1.8596649169921875e-05,2.4318695068359375e-05,1.9073486328125e-05,1.811981201171875e-05,50846
34,2.5033950805664062e-05,1.9788742065429688e-05,1.811981201171875e-05,2.3603439331054688e-05,1.8596649169921875e-05,1.811981201171875e-05,50846
35,2.47955322265625e-05,1.8596649169921875e-05,5.936622619628906e-05,5.125999450683594e-05,2.3365020751953125e-05,1.9550323486328125e-05,50846
36,2.5987625122070312e-05,1.9788742065429688e-05,1.8596649169921875e-05,2.384185791015625e-05,1.8835067749023438e-05,1.8835067749023438e-05,50846
37,2.6226043701171875e-05,1.9073486328125e-05,1.811981201171875e-05,2.3365020751953125e-05,1.8835067749023438e-05,1.9073486328125e-05,50846
38,2.7179718017578125e-05,1.9550323486328125e-05,1.8596649169921875e-05,3.4332275390625e-05,2.47955322265625e-05,2.4318695068359375e-05,50846
39,3.9577484130859375e-05,1.9788742065429688e-05,3.886222839355469e-05,7.843971252441406e-05,2.193450927734375e-05,1.9073486328125e-05,50846
40,2.3126602172851562e-05,1.9550323486328125e-05,2.4557113647460938e-05,2.1457672119140625e-05,1.5974044799804688e-05,1.5497207641601562e-05,50846
41,1.8835067749023438e-05,1.5735626220703125e-05,1.52587890625e-05,5.53131103515625e-05,1.6927719116210938e-05,1.5497207641601562e-05,50846
42,2.288818359375e-05,1.8596649169921875e-05,1.9550323486328125e-05,3.504753112792969e-05,2.5272369384765625e-05,2.574920654296875e-05,50846
43,3.695487976074219e-05,2.5272369384765625e-05,2.4318695068359375e-05,2.3365020751953125e-05,1.5735626220703125e-05,1.5497207641601562e-05,50846
44,2.765655517578125e-05,1.6927719116210938e-05,1.6689300537109375e-05,2.3603439331054688e-05,1.8835067749023438e-05,1.7881393432617188e-05,50846
45,4.2438507080078125e-05,2.8371810913085938e-05,1.8835067749023438e-05,2.5987625122070312e-05,1.9788742065429688e-05,1.9311904907226562e-05,50846
46,2.5272369384765625e-05,1.9311904907226562e-05,1.8596649169921875e-05,2.4080276489257812e-05,1.811981201171875e-05,1.71661376953125e-05,50846
47,2.5272369384765625e-05,1.9073486328125e-05,1.7642974853515625e-05,2.3603439331054688e-05,2.002716064453125e-05,1.8835067749023438e-05,50846
48,3.266334533691406e-05,2.2411346435546875e-05,0.00011587142944335938,7.2479248046875e-05,2.5510787963867188e-05,2.6941299438476562e-05,50846
49,4.601478576660156e-05,2.47955322265625e-05,2.1696090698242188e-05,0.00014710426330566406,4.3392181396484375e-05,2.002716064453125e-05,50846
50,3.4809112548828125e-05,3.1948089599609375e-05,7.677078247070312e-05,4.172325134277344e-05,2.0503997802734375e-05,1.6689300537109375e-05,50846
51,3.0040740966796875e-05,1.7881393432617188e-05,1.7642974853515625e-05,2.5510787963867188e-05,1.811981201171875e-05,2.288818359375e-05,50846
52,4.935264587402344e-05,2.1696090698242188e-05,1.6927719116210938e-05,4.1484832763671875e-05,3.361701965332031e-05,2.7894973754882812e-05,50846
53,5.245208740234375e-05,4.2438507080078125e-05,3.62396240234375e-05,3.3855438232421875e-05,1.9073486328125e-05,1.811981201171875e-05,50846
54,2.288818359375e-05,1.6927719116210938e-05,1.6450881958007812e-05,7.867813110351562e-05,2.8371810913085938e-05,1.7404556274414062e-05,50846
55,3.2901763916015625e-05,1.8358230590820312e-05,1.7642974853515625e-05,4.410743713378906e-05,2.4080276489257812e-05,1.7881393432617188e-05,50846
56,3.528594970703125e-05,2.0265579223632812e-05,1.621246337890625e-05,2.4557113647460938e-05,1.9073486328125e-05,1.6927719116210938e-05,50846
57,0.00010609626770019531,0.0001361370086669922,5.0067901611328125e-05,5.078315734863281e-05,3.886222839355469e-05,2.7418136596679688e-05,50846
58,5.054473876953125e-05,3.457069396972656e-05,7.43865966796875e-05,4.839897155761719e-05,2.384185791015625e-05,2.288818359375e-05,50846
59,8.249282836914062e-05,2.7418136596679688e-05,1.9073486328125e-05,5.269050598144531e-05,2.002716064453125e-05,2.6226043701171875e-05,50846
60,0.00010585784912109375,3.790855407714844e-05,2.3365020751953125e-05,4.2438507080078125e-05,3.0040740966796875e-05,3.218650817871094e-05,50846
61,6.699562072753906e-05,2.6464462280273438e-05,3.24249267578125e-05,3.0279159545898438e-05,2.3603439331054688e-05,2.7418136596679688e-05,50846
62,0.00011277198791503906,2.002716064453125e-05,1.5974044799804688e-05,2.4080276489257812e-05,2.288818359375e-05,1.621246337890625e-05,50846
63,2.4080276489257812e-05,1.9550323486328125e-05,1.9550323486328125e-05,2.5510787963867188e-05,1.6927719116210938e-05,2.193450927734375e-05,50846
64,2.5272369384765625e-05,1.6450881958007812e-05,2.3126602172851562e-05,2.3126602172851562e-05,1.9788742065429688e-05,2.0265579223632812e-05,50846
65,3.1948089599609375e-05,8.106231689453125e-05,3.457069396972656e-05,5.0067901611328125e-05,8.058547973632812e-05,5.984306335449219e-05,50846
66,3.8623809814453125e-05,1.7404556274414062e-05,2.3365020751953125e-05,3.170967102050781e-05,3.218650817871094e-05,2.574920654296875e-05,50846
67,0.00048065185546875,3.6716461181640625e-05,2.5272369384765625e-05,4.4345855712890625e-05,3.743171691894531e-05,3.24249267578125e-05,50846
68,0.0002028942108154297,0.0003523826599121094,6.818771362304688e-05,4.482269287109375e-05,2.1457672119140625e-05,1.7642974853515625e-05,50846
69,0.00013303756713867188,3.24249267578125e-05,1.3113021850585938e-05,1.5974044799804688e-05,1.1205673217773438e-05,9.775161743164062e-06,50846
70,1.430511474609375e-05,1.0728836059570312e-05,1.049041748046875e-05,1.2636184692382812e-05,1.0013580322265625e-05,1.049041748046875e-05,50846
71,1.33514404296875e-05,1.0728836059570312e-05,1.0251998901367188e-05,1.3589859008789062e-05,1.6689300537109375e-05,2.5510787963867188e-05,50846
72,4.8160552978515625e-05,1.7404556274414062e-05,1.1205673217773438e-05,1.3589859008789062e-05,1.049041748046875e-05,1.0251998901367188e-05,50846
73,6.151199340820312e-05,1.6450881958007812e-05,1.2159347534179688e-05,1.52587890625e-05,1.0967254638671875e-05,1.049041748046875e-05,50846
74,1.5735626220703125e-05,1.1682510375976562e-05,1.049041748046875e-05,1.3113021850585938e-05,1.049041748046875e-05,9.775161743164062e-06,50846
75,1.3589859008789062e-05,1.049041748046875e-05,1.049041748046875e-05,1.239776611328125e-05,1.0728836059570312e-05,1.0251998901367188e-05,50846
76,0.00010609626770019531,1.5735626220703125e-05,1.239776611328125e-05,1.3828277587890625e-05,1.049041748046875e-05,1.0013580322265625e-05,50846
77,1.3113021850585938e-05,1.0251998901367188e-05,1.0251998901367188e-05,1.2159347534179688e-05,1.049041748046875e-05,9.775161743164062e-06,50846
78,0.0003261566162109375,8.273124694824219e-05,0.00019550323486328125,5.650520324707031e-05,1.9788742065429688e-05,3.6716461181640625e-05,50846
79,4.100799560546875e-05,2.0265579223632812e-05,1.7404556274414062e-05,2.5510787963867188e-05,3.1948089599609375e-05,1.9073486328125e-05,50846
80,2.956390380859375e-05,1.8596649169921875e-05,1.811981201171875e-05,8.296966552734375e-05,2.4318695068359375e-05,1.811981201171875e-05,50846
81,6.914138793945312e-05,2.2649765014648438e-05,1.8596649169921875e-05,2.765655517578125e-05,1.9073486328125e-05,1.9311904907226562e-05,50846
82,0.00016045570373535156,3.2901763916015625e-05,1.9073486328125e-05,3.123283386230469e-05,2.002716064453125e-05,1.6689300537109375e-05,50846
83,3.170967102050781e-05,2.002716064453125e-05,1.9550323486328125e-05,6.031990051269531e-05,2.7179718017578125e-05,2.4557113647460938e-05,50846
84,5.626678466796875e-05,1.4066696166992188e-05,1.1444091796875e-05,3.4809112548828125e-05,1.2874603271484375e-05,1.0728836059570312e-05,50846
85,1.430511474609375e-05,1.049041748046875e-05,1.0251998901367188e-05,1.2636184692382812e-05,1.0251998901367188e-05,1.0013580322265625e-05,50846
86,1.33514404296875e-05,1.0251998901367188e-05,1.0251998901367188e-05,1.1920928955078125e-05,1.0967254638671875e-05,1.049041748046875e-05,50846
87,0.00040411949157714844,2.6702880859375e-05,3.790855407714844e-05,4.6253204345703125e-05,2.2411346435546875e-05,1.9550323486328125e-05,50846
88,3.62396240234375e-05,3.266334533691406e-05,3.62396240234375e-05,2.86102294921875e-05,1.2159347534179688e-05,1.049041748046875e-05,50846
89,1.3828277587890625e-05,1.049041748046875e-05,9.775161743164062e-06,3.314018249511719e-05,1.1920928955078125e-05,1.0251998901367188e-05,50846
90,1.3113021850585938e-05,1.0251998901367188e-05,1.0251998901367188e-05,5.602836608886719e-05,1.3828277587890625e-05,2.7418136596679688e-05,50846
91,1.3589859008789062e-05,1.049041748046875e-05,1.621246337890625e-05,8.797645568847656e-05,4.076957702636719e-05,2.384185791015625e-05,50846
92,3.62396240234375e-05,2.0503997802734375e-05,0.00011563301086425781,4.315376281738281e-05,3.0517578125e-05,1.6927719116210938e-05,50846
93,0.00011849403381347656,2.09808349609375e-05,1.7642974853515625e-05,2.5987625122070312e-05,1.8835067749023438e-05,1.7881393432617188e-05,50846
94,6.389617919921875e-05,3.910064697265625e-05,0.00011920928955078125,5.078315734863281e-05,2.002716064453125e-05,1.1682510375976562e-05,50846
95,8.153915405273438e-05,2.2411346435546875e-05,4.315376281738281e-05,2.8848648071289062e-05,3.0994415283203125e-05,1.7404556274414062e-05,50846
96,3.552436828613281e-05,1.7881393432617188e-05,1.6927719116210938e-05,6.842613220214844e-05,1.4781951904296875e-05,1.1444091796875e-05,50846
97,1.6450881958007812e-05,1.1682510375976562e-05,1.0967254638671875e-05,1.33514404296875e-05,1.0967254638671875e-05,1.049041748046875e-05,50846
98,1.430511474609375e-05,1.0251998901367188e-05,1.0013580322265625e-05,1.7642974853515625e-05,1.0967254638671875e-05,1.049041748046875e-05,50846
99,1.430511474609375e-05,1.0967254638671875e-05,1.049041748046875e-05,6.079673767089844e-05,1.8596649169921875e-05,1.2159347534179688e-05,50846
100,1.621246337890625e-05,1.1205673217773438e-05,1.049041748046875e-05,4.744529724121094e-05,1.33514404296875e-05,1.52587890625e-05,50846
101,4.792213439941406e-05,2.4557113647460938e-05,2.2411346435546875e-05,2.765655517578125e-05,2.193450927734375e-05,2.1219253540039062e-05,50846
102,0.000102996826171875,2.5272369384765625e-05,2.3365020751953125e-05,7.700920104980469e-05,1.5735626220703125e-05,1.1444091796875e-05,50846
103,5.054473876953125e-05,2.86102294921875e-05,2.5033950805664062e-05,3.2901763916015625e-05,1.239776611328125e-05,1.1205673217773438e-05,50846
104,9.846687316894531e-05,2.8848648071289062e-05,2.1696090698242188e-05,3.3855438232421875e-05,2.0503997802734375e-05,1.7642974853515625e-05,50846
105,0.00010418891906738281,0.00015497207641601562,3.337860107421875e-05,0.00010418891906738281,6.318092346191406e-05,2.7179718017578125e-05,50846
106,4.935264587402344e-05,2.2649765014648438e-05,2.1219253540039062e-05,4.482269287109375e-05,2.6702880859375e-05,2.6464462280273438e-05,50846
107,0.0005292892456054688,5.435943603515625e-05,4.1961669921875e-05,4.1484832763671875e-05,1.811981201171875e-05,2.6226043701171875e-05,50846
108,9.179115295410156e-05,4.410743713378906e-05,3.314018249511719e-05,4.649162292480469e-05,3.743171691894531e-05,3.4809112548828125e-05,50846
109,0.00010633468627929688,4.76837158203125e-05,4.220008850097656e-05,0.00013303756713867188,0.0002551078796386719,4.0531158447265625e-05,50846
110,4.029273986816406e-05,2.574920654296875e-05,2.8133392333984375e-05,0.00010037422180175781,2.6226043701171875e-05,2.7894973754882812e-05,50846
111,5.53131103515625e-05,2.1696090698242188e-05,1.811981201171875e-05,4.410743713378906e-05,2.9087066650390625e-05,2.3365020751953125e-05,50846
112,6.389617919921875e-05,4.220008850097656e-05,2.9087066650390625e-05,0.0001690387725830078,3.457069396972656e-05,2.5987625122070312e-05,50846
113,4.291534423828125e-05,2.8133392333984375e-05,2.765655517578125e-05,4.291534423828125e-05,2.2172927856445312e-05,1.7642974853515625e-05,50846
114,0.00018930435180664062,2.9802322387695312e-05,2.09808349609375e-05,0.00013875961303710938,6.651878356933594e-05,4.00543212890625e-05,50846
115,6.699562072753906e-05,4.172325134277344e-05,1.71661376953125e-05,7.867813110351562e-05,1.9550323486328125e-05,2.6464462280273438e-05,50846
116,4.029273986816406e-05,2.5272369384765625e-05,1.8358230590820312e-05,0.00035119056701660156,5.14984130859375e-05,2.9087066650390625e-05,50846
117,3.4809112548828125e-05,2.5987625122070312e-05,3.170967102050781e-05,4.8160552978515625e-05,0.00014519691467285156,3.719329833984375e-05,50846
118,6.365776062011719e-05,1.4543533325195312e-05,1.1682510375976562e-05,1.8358230590820312e-05,1.2636184692382812e-05,1.049041748046875e-05,50846
119,1.9311904907226562e-05,1.2636184692382812e-05,1.2874603271484375e-05,3.0040740966796875e-05,1.239776611328125e-05,1.1444091796875e-05,50846
120,1.7881393432617188e-05,8.106231689453125e-06,7.867813110351562e-06,9.584426879882812e-05,1.5497207641601562e-05,1.3113021850585938e-05,50846
121,2.6226043701171875e-05,1.3828277587890625e-05,2.6941299438476562e-05,1.9788742065429688e-05,1.621246337890625e-05,6.198883056640625e-06,50846
122,5.745887756347656e-05,1.430511474609375e-05,1.0967254638671875e-05,1.9073486328125e-05,1.621246337890625e-05,1.0967254638671875e-05,50846
123,4.482269287109375e-05,1.33514404296875e-05,1.1444091796875e-05,8.58306884765625e-05,1.6450881958007812e-05,1.33514404296875e-05,50846
124,1.8835067749023438e-05,1.0728836059570312e-05,1.0251998901367188e-05,1.4781951904296875e-05,9.775161743164062e-06,9.775161743164062e-06,50846
125,1.811981201171875e-05,1.1682510375976562e-05,9.298324584960938e-06,2.1457672119140625e-05,9.5367431640625e-06,8.106231689453125e-06,50846
126,1.239776611328125e-05,8.58306884765625e-06,8.821487426757812e-06,1.1444091796875e-05,8.344650268554688e-06,8.58306884765625e-06,50846
127,8.0108642578125e-05,1.8596649169921875e-05,1.2159347534179688e-05,1.6927719116210938e-05,1.049041748046875e-05,9.5367431640625e-06,50846
128,4.076957702636719e-05,1.2636184692382812e-05,1.1444091796875e-05,1.5020370483398438e-05,1.0967254638671875e-05,1.0967254638671875e-05,50846
129,3.2901763916015625e-05,9.5367431640625e-06,8.58306884765625e-06,0.0001494884490966797,0.0003769397735595703,2.8133392333984375e-05,50846
130,3.147125244140625e-05,3.0279159545898438e-05,1.33514404296875e-05,2.1457672119140625e-05,9.059906005859375e-06,7.62939453125e-06,50846
131,9.322166442871094e-05,1.3113021850585938e-05,2.6941299438476562e-05,1.6927719116210938e-05,8.58306884765625e-06,7.867813110351562e-06,50846
132,2.3365020751953125e-05,9.059906005859375e-06,8.106231689453125e-06,1.811981201171875e-05,1.2159347534179688e-05,2.1457672119140625e-05,50846
133,3.695487976074219e-05,2.1696090698242188e-05,2.6702880859375e-05,4.1484832763671875e-05,0.00012373924255371094,0.0006265640258789062,50846
134,7.486343383789062e-05,1.2636184692382812e-05,1.0013580322265625e-05,1.6450881958007812e-05,1.5735626220703125e-05,1.52587890625e-05,50846
135,1.5974044799804688e-05,1.0013580322265625e-05,8.821487426757812e-06,1.2874603271484375e-05,3.1948089599609375e-05,1.33514404296875e-05,50846
136,4.076957702636719e-05,2.2649765014648438e-05,2.1696090698242188e-05,3.123283386230469e-05,2.47955322265625e-05,2.6702880859375e-05,50846
137,3.266334533691406e-05,3.4332275390625e-05,1.6450881958007812e-05,1.9073486328125e-05,9.775161743164062e-06,9.298324584960938e-06,50846
138,1.7881393432617188e-05,1.049041748046875e-05,9.059906005859375e-06,1.7404556274414062e-05,1.0251998901367188e-05,8.821487426757812e-06,50846
139,1.6927719116210938e-05,9.5367431640625e-06,9.298324584960938e-06,2.1219253540039062e-05,1.2636184692382812e-05,1.0013580322265625e-05,50846
140,1.7404556274414062e-05,9.775161743164062e-06,9.5367431640625e-06,2.4318695068359375e-05,9.298324584960938e-06,8.58306884765625e-06,50846
141,1.4066696166992188e-05,1.0013580322265625e-05,9.775161743164062e-06,2.4080276489257812e-05,1.0251998901367188e-05,1.0251998901367188e-05,50846
142,1.5497207641601562e-05,8.58306884765625e-06,7.152557373046875e-06,1.9788742065429688e-05,7.62939453125e-06,6.67572021484375e-06,50846
143,1.1444091796875e-05,7.867813110351562e-06,7.62939453125e-06,9.5367431640625e-06,6.9141387939453125e-06,7.152557373046875e-06,50846
144,3.62396240234375e-05,1.0251998901367188e-05,7.152557373046875e-06,2.2172927856445312e-05,8.58306884765625e-06,6.9141387939453125e-06,50846
145,1.0251998901367188e-05,6.9141387939453125e-06,6.9141387939453125e-06,9.5367431640625e-06,6.67572021484375e-06,6.67572021484375e-06,50846
146,9.5367431640625e-06,8.106231689453125e-06,6.9141387939453125e-06,2.288818359375e-05,6.9141387939453125e-06,6.67572021484375e-06,50846
147,3.24249267578125e-05,8.58306884765625e-06,7.3909759521484375e-06,4.6253204345703125e-05,8.106231689453125e-06,4.5299530029296875e-06,50846
148,6.4373016357421875e-06,4.5299530029296875e-06,4.291534423828125e-06,8.106231689453125e-06,5.0067901611328125e-06,4.291534423828125e-06,50846
149,6.67572021484375e-06,4.291534423828125e-06,4.0531158447265625e-06,9.775161743164062e-06,4.291534423828125e-06,4.0531158447265625e-06,50846
150,7.3909759521484375e-06,4.76837158203125e-06,4.0531158447265625e-06,6.4373016357421875e-06,5.245208740234375e-06,4.291534423828125e-06,50846
151,6.9141387939453125e-06,5.0067901611328125e-06,4.5299530029296875e-06,6.4373016357421875e-06,4.291534423828125e-06,4.291534423828125e-06,50846
152,2.4318695068359375e-05,1.1205673217773438e-05,9.059906005859375e-06,1.430511474609375e-05,1.5020370483398438e-05,1.1205673217773438e-05,50846
153,9.775161743164062e-06,5.0067901611328125e-06,4.76837158203125e-06,5.7220458984375e-06,4.5299530029296875e-06,4.0531158447265625e-06,50846
154,6.4373016357421875e-06,4.5299530029296875e-06,4.291534423828125e-06,1.7881393432617188e-05,1.33514404296875e-05,1.3589859008789062e-05,50846
155,1.8596649169921875e-05,0.00016880035400390625,8.20159912109375e-05,3.981590270996094e-05,1.049041748046875e-05,8.58306884765625e-06,50846
156,7.009506225585938e-05,1.2636184692382812e-05,9.298324584960938e-06,2.1457672119140625e-05,1.1205673217773438e-05,1.0728836059570312e-05,50846
157,4.649162292480469e-05,3.24249267578125e-05,9.775161743164062e-06,1.430511474609375e-05,9.059906005859375e-06,9.298324584960938e-06,50846
158,1.8596649169921875e-05,1.0251998901367188e-05,1.0251998901367188e-05,1.33514404296875e-05,1.5020370483398438e-05,2.0265579223632812e-05,50846
159,1.33514404296875e-05,8.58306884765625e-06,8.58306884765625e-06,1.239776611328125e-05,8.106231689453125e-06,7.152557373046875e-06,50846
160,7.319450378417969e-05,8.58306884765625e-06,6.67572021484375e-06,8.106231689453125e-06,5.0067901611328125e-06,4.5299530029296875e-06,50846
