Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
30,7.653236389160156e-05,2.9087066650390625e-05,2.3126602172851562e-05,0.00012087821960449219,6.961822509765625e-05,1.3589859008789062e-05,50846
31,1.3589859008789062e-05,9.059906005859375e-06,8.106231689453125e-06,1.0013580322265625e-05,7.867813110351562e-06,7.3909759521484375e-06,50846
32,9.5367431640625e-06,7.867813110351562e-06,7.62939453125e-06,9.059906005859375e-06,7.867813110351562e-06,7.62939453125e-06,50846
33,1.3828277587890625e-05,7.867813110351562e-06,8.58306884765625e-06,8.58306884765625e-06,8.344650268554688e-06,8.106231689453125e-06,50846
34,9.298324584960938e-06,7.867813110351562e-06,7.867813110351562e-06,9.298324584960938e-06,7.867813110351562e-06,7.867813110351562e-06,50846
35,3.814697265625e-05,1.0251998901367188e-05,9.059906005859375e-06,9.059906005859375e-06,8.344650268554688e-06,7.3909759521484375e-06,50846
36,9.298324584960938e-06,7.3909759521484375e-06,7.3909759521484375e-06,8.106231689453125e-06,7.62939453125e-06,7.319450378417969e-05,50846
37,2.9325485229492188e-05,9.5367431640625e-06,8.344650268554688e-06,8.821487426757812e-06,7.867813110351562e-06,7.62939453125e-06,50846
38,9.298324584960938e-06,7.867813110351562e-06,7.62939453125e-06,8.344650268554688e-06,7.867813110351562e-06,7.3909759521484375e-06,50846
39,1.0728836059570312e-05,7.867813110351562e-06,7.62939453125e-06,8.344650268554688e-06,7.62939453125e-06,8.106231689453125e-06,50846
40,9.059906005859375e-06,7.867813110351562e-06,7.3909759521484375e-06,8.821487426757812e-06,7.3909759521484375e-06,7.867813110351562e-06,50846
41,9.5367431640625e-06,7.62939453125e-06,7.62939453125e-06,1.1682510375976562e-05,8.106231689453125e-06,9.059906005859375e-06,50846
42,9.298324584960938e-06,8.106231689453125e-06,7.867813110351562e-06,8.821487426757812e-06,8.106231689453125e-06,7.62939453125e-06,50846
43,9.775161743164062e-06,7.867813110351562e-06,8.106231689453125e-06,9.298324584960938e-06,8.106231689453125e-06,7.867813110351562e-06,50846
44,1.9550323486328125e-05,1.1444091796875e-05,1.2159347534179688e-05,3.814697265625e-05,1.0013580322265625e-05,8.58306884765625e-06,50846
45,9.5367431640625e-06,7.62939453125e-06,7.62939453125e-06,9.059906005859375e-06,7.867813110351562e-06,7.62939453125e-06,50846
46,9.775161743164062e-06,8.344650268554688e-06,1.0013580322265625e-05,8.58306884765625e-06,7.867813110351562e-06,7.3909759521484375e-06,50846
47,9.775161743164062e-06,7.867813110351562e-06,7.62939453125e-06,9.298324584960938e-06,8.344650268554688e-06,7.62939453125e-06,50846
48,1.1444091796875e-05,8.106231689453125e-06,0.00014281272888183594,4.5299530029296875e-05,1.9073486328125e-05,1.4066696166992188e-05,50846
49,2.09808349609375e-05,1.33514404296875e-05,1.3113021850585938e-05,1.5974044799804688e-05,1.33514404296875e-05,1.2636184692382812e-05,50846
50,1.7881393432617188e-05,1.3589859008789062e-05,1.3589859008789062e-05,5.7697296142578125e-05,1.621246337890625e-05,1.3589859008789062e-05,50846
51,2.0265579223632812e-05,1.3828277587890625e-05,1.33514404296875e-05,1.5497207641601562e-05,1.33514404296875e-05,1.239776611328125e-05,50846
52,4.172325134277344e-05,2.4557113647460938e-05,1.5974044799804688e-05,1.71661376953125e-05,1.33514404296875e-05,1.2636184692382812e-05,50846
53,1.811981201171875e-05,1.239776611328125e-05,1.2159347534179688e-05,1.4066696166992188e-05,1.5974044799804688e-05,2.6702880859375e-05,50846
54,7.200241088867188e-05,1.8358230590820312e-05,1.5020370483398438e-05,1.6450881958007812e-05,1.4066696166992188e-05,1.33514404296875e-05,50846
55,3.24249267578125e-05,2.384185791015625e-05,2.6464462280273438e-05,3.719329833984375e-05,2.574920654296875e-05,2.3365020751953125e-05,50846
56,2.2411346435546875e-05,1.6450881958007812e-05,2.47955322265625e-05,3.314018249511719e-05,2.0265579223632812e-05,0.00042057037353515625,50846
57,3.5762786865234375e-05,1.5497207641601562e-05,1.3589859008789062e-05,1.6927719116210938e-05,1.3113021850585938e-05,1.2636184692382812e-05,50846
58,4.410743713378906e-05,1.621246337890625e-05,1.3828277587890625e-05,1.5974044799804688e-05,1.3828277587890625e-05,0.000698089599609375,50846
59,3.147125244140625e-05,1.4543533325195312e-05,1.239776611328125e-05,1.9311904907226562e-05,2.7894973754882812e-05,1.7642974853515625e-05,50846
60,3.218650817871094e-05,1.5735626220703125e-05,9.059906005859375e-06,9.059906005859375e-06,7.3909759521484375e-06,6.9141387939453125e-06,50846
61,9.059906005859375e-06,7.152557373046875e-06,7.152557373046875e-06,7.867813110351562e-06,7.152557373046875e-06,7.3909759521484375e-06,50846
62,9.298324584960938e-06,7.867813110351562e-06,7.152557373046875e-06,8.821487426757812e-06,7.3909759521484375e-06,7.152557373046875e-06,50846
63,1.0251998901367188e-05,7.62939453125e-06,7.3909759521484375e-06,9.298324584960938e-06,7.62939453125e-06,7.62939453125e-06,50846
