Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
1,0.0005145072937011719,0.00010085105895996094,5.841255187988281e-05,0.009407281875610352,7.796287536621094e-05,1.3589859008789062e-05,668302
2,3.170967102050781e-05,2.09808349609375e-05,4.38690185546875e-05,0.00011491775512695312,1.7881393432617188e-05,7.3909759521484375e-06,668302
3,7.3909759521484375e-06,5.0067901611328125e-06,5.245208740234375e-06,5.245208740234375e-06,5.245208740234375e-06,4.76837158203125e-06,668302
4,5.9604644775390625e-06,5.0067901611328125e-06,5.245208740234375e-06,5.0067901611328125e-06,5.0067901611328125e-06,4.5299530029296875e-06,668302
5,5.4836273193359375e-06,5.0067901611328125e-06,4.5299530029296875e-06,5.0067901611328125e-06,4.76837158203125e-06,4.5299530029296875e-06,668302
6,4.76837158203125e-06,4.0531158447265625e-06,4.291534423828125e-06,4.76837158203125e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
7,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,4.5299530029296875e-06,4.291534423828125e-06,4.291534423828125e-06,668302
8,5.0067901611328125e-06,4.5299530029296875e-06,4.291534423828125e-06,4.5299530029296875e-06,4.291534423828125e-06,6.4373016357421875e-06,668302
9,1.3113021850585938e-05,0.00015425682067871094,2.3603439331054688e-05,6.198883056640625e-06,4.76837158203125e-06,4.5299530029296875e-06,668302
10,6.4373016357421875e-06,5.245208740234375e-06,6.67572021484375e-06,5.0067901611328125e-06,4.76837158203125e-06,4.76837158203125e-06,668302
11,5.9604644775390625e-06,4.76837158203125e-06,2.09808349609375e-05,4.76837158203125e-06,6.4373016357421875e-06,3.7670135498046875e-05,668302
12,3.457069396972656e-05,2.09808349609375e-05,1.33514404296875e-05,1.2636184692382812e-05,1.0967254638671875e-05,1.049041748046875e-05,668302
13,1.621246337890625e-05,1.0967254638671875e-05,9.059906005859375e-06,1.239776611328125e-05,1.430511474609375e-05,2.4557113647460938e-05,668302
14,1.1444091796875e-05,8.344650268554688e-06,8.58306884765625e-06,1.239776611328125e-05,9.298324584960938e-06,9.059906005859375e-06,668302
15,1.2874603271484375e-05,8.58306884765625e-06,6.4373016357421875e-06,1.0013580322265625e-05,8.344650268554688e-06,6.4373016357421875e-06,668302
16,1.239776611328125e-05,9.059906005859375e-06,0.00409245491027832,8.130073547363281e-05,2.3365020751953125e-05,3.1948089599609375e-05,668302
17,6.866455078125e-05,3.4809112548828125e-05,2.5033950805664062e-05,0.00014829635620117188,0.0025305747985839844,4.076957702636719e-05,668302
18,1.1444091796875e-05,7.867813110351562e-06,7.152557373046875e-06,6.67572021484375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
19,9.298324584960938e-06,7.62939453125e-06,5.0067901611328125e-06,6.67572021484375e-06,1.2874603271484375e-05,1.2874603271484375e-05,668302
20,1.0728836059570312e-05,5.0067901611328125e-06,4.291534423828125e-06,4.76837158203125e-06,4.0531158447265625e-06,4.291534423828125e-06,668302
21,5.0067901611328125e-06,4.0531158447265625e-06,4.291534423828125e-06,4.291534423828125e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
22,2.9802322387695312e-05,9.5367431640625e-06,8.344650268554688e-06,9.5367431640625e-06,7.62939453125e-06,7.3909759521484375e-06,668302
23,1.2636184692382812e-05,1.0967254638671875e-05,1.33514404296875e-05,1.6689300537109375e-05,1.0967254638671875e-05,1.0967254638671875e-05,668302
24,1.3113021850585938e-05,1.049041748046875e-05,1.049041748046875e-05,1.6450881958007812e-05,1.049041748046875e-05,1.0251998901367188e-05,668302
25,9.775161743164062e-06,9.5367431640625e-06,1.049041748046875e-05,1.8835067749023438e-05,1.430511474609375e-05,1.430511474609375e-05,668302
26,0.0008695125579833984,2.1457672119140625e-05,5.4836273193359375e-06,6.198883056640625e-06,4.5299530029296875e-06,4.76837158203125e-06,668302
27,3.457069396972656e-05,5.245208740234375e-06,4.76837158203125e-06,4.76837158203125e-06,4.291534423828125e-06,4.291534423828125e-06,668302
28,2.09808349609375e-05,4.5299530029296875e-06,4.5299530029296875e-06,5.0067901611328125e-06,4.291534423828125e-06,4.291534423828125e-06,668302
29,6.198883056640625e-06,5.245208740234375e-06,5.245208740234375e-06,8.821487426757812e-06,7.3909759521484375e-06,5.9604644775390625e-06,668302
30,3.743171691894531e-05,1.049041748046875e-05,7.867813110351562e-06,9.775161743164062e-06,7.867813110351562e-06,5.9604644775390625e-06,668302
31,1.1444091796875e-05,7.3909759521484375e-06,6.67572021484375e-06,8.344650268554688e-06,9.775161743164062e-06,7.867813110351562e-06,668302
32,1.7404556274414062e-05,1.0251998901367188e-05,9.775161743164062e-06,1.3828277587890625e-05,1.049041748046875e-05,8.821487426757812e-06,668302
33,1.4543533325195312e-05,1.1205673217773438e-05,8.58306884765625e-06,1.430511474609375e-05,8.344650268554688e-06,7.867813110351562e-06,668302
34,1.5497207641601562e-05,9.298324584960938e-06,2.9087066650390625e-05,1.049041748046875e-05,9.5367431640625e-06,7.867813110351562e-06,668302
35,3.4332275390625e-05,3.0517578125e-05,8.821487426757812e-06,1.33514404296875e-05,8.106231689453125e-06,6.4373016357421875e-06,668302
36,1.6689300537109375e-05,1.8596649169921875e-05,2.4080276489257812e-05,3.4332275390625e-05,1.0728836059570312e-05,9.775161743164062e-06,668302
37,2.0742416381835938e-05,1.1444091796875e-05,1.0251998901367188e-05,1.1682510375976562e-05,1.239776611328125e-05,5.4836273193359375e-06,668302
38,6.079673767089844e-05,1.2636184692382812e-05,7.3909759521484375e-06,0.0002696514129638672,1.7881393432617188e-05,1.4066696166992188e-05,668302
39,2.765655517578125e-05,3.457069396972656e-05,1.0013580322265625e-05,1.0013580322265625e-05,7.867813110351562e-06,7.3909759521484375e-06,668302
40,7.152557373046875e-06,4.76837158203125e-06,6.67572021484375e-06,6.532669067382812e-05,1.7404556274414062e-05,9.775161743164062e-06,668302
41,8.58306884765625e-06,5.245208740234375e-06,5.245208740234375e-06,5.9604644775390625e-06,4.76837158203125e-06,5.0067901611328125e-06,668302
42,1.4066696166992188e-05,5.9604644775390625e-06,5.245208740234375e-06,5.245208740234375e-06,5.0067901611328125e-06,4.76837158203125e-06,668302
43,6.198883056640625e-06,4.76837158203125e-06,5.0067901611328125e-06,6.4373016357421875e-06,4.76837158203125e-06,5.0067901611328125e-06,668302
44,5.4836273193359375e-06,4.76837158203125e-06,4.76837158203125e-06,7.152557373046875e-06,4.5299530029296875e-06,4.76837158203125e-06,668302
45,1.2159347534179688e-05,7.3909759521484375e-06,8.106231689453125e-06,2.7418136596679688e-05,8.58306884765625e-06,7.867813110351562e-06,668302
46,1.1444091796875e-05,7.152557373046875e-06,6.198883056640625e-06,4.00543212890625e-05,5.7220458984375e-06,4.5299530029296875e-06,668302
47,6.4373016357421875e-06,4.76837158203125e-06,2.4080276489257812e-05,5.7220458984375e-06,5.4836273193359375e-06,4.76837158203125e-06,668302
48,5.9604644775390625e-06,4.76837158203125e-06,5.0067901611328125e-06,5.7220458984375e-06,4.76837158203125e-06,5.4836273193359375e-06,668302
49,6.4373016357421875e-06,5.245208740234375e-06,4.76837158203125e-06,9.059906005859375e-06,8.58306884765625e-06,7.867813110351562e-06,668302
50,7.62939453125e-06,4.76837158203125e-06,5.0067901611328125e-06,5.0067901611328125e-06,4.76837158203125e-06,4.76837158203125e-06,668302
51,2.0503997802734375e-05,1.1682510375976562e-05,1.1682510375976562e-05,1.430511474609375e-05,1.1205673217773438e-05,9.775161743164062e-06,668302
52,2.5033950805664062e-05,1.1682510375976562e-05,1.049041748046875e-05,1.1444091796875e-05,1.0013580322265625e-05,9.775161743164062e-06,668302
53,1.430511474609375e-05,0.00016570091247558594,4.601478576660156e-05,7.62939453125e-06,5.0067901611328125e-06,4.5299530029296875e-06,668302
54,2.2172927856445312e-05,4.76837158203125e-06,5.245208740234375e-06,5.245208740234375e-06,5.0067901611328125e-06,4.5299530029296875e-06,668302
55,2.4557113647460938e-05,9.5367431640625e-06,7.152557373046875e-06,1.0013580322265625e-05,6.67572021484375e-06,7.152557373046875e-06,668302
56,5.7220458984375e-06,4.76837158203125e-06,6.67572021484375e-06,1.9311904907226562e-05,1.0967254638671875e-05,1.0967254638671875e-05,668302
57,1.3589859008789062e-05,1.0013580322265625e-05,9.5367431640625e-06,1.5020370483398438e-05,1.3589859008789062e-05,9.298324584960938e-06,668302
58,2.288818359375e-05,6.67572021484375e-06,6.198883056640625e-06,8.344650268554688e-06,2.4557113647460938e-05,5.7220458984375e-06,668302
59,1.1444091796875e-05,7.867813110351562e-06,8.106231689453125e-06,7.62939453125e-06,4.0531158447265625e-06,4.0531158447265625e-06,668302
60,1.5735626220703125e-05,1.0728836059570312e-05,9.775161743164062e-06,1.3589859008789062e-05,2.5987625122070312e-05,9.059906005859375e-06,668302
61,5.078315734863281e-05,1.3113021850585938e-05,7.62939453125e-06,1.2636184692382812e-05,8.344650268554688e-06,9.775161743164062e-06,668302
62,5.0067901611328125e-06,4.76837158203125e-06,4.291534423828125e-06,1.1205673217773438e-05,5.0067901611328125e-06,4.291534423828125e-06,668302
63,5.4836273193359375e-06,4.0531158447265625e-06,4.291534423828125e-06,5.0067901611328125e-06,4.5299530029296875e-06,4.291534423828125e-06,668302
64,5.0067901611328125e-06,4.291534423828125e-06,4.291534423828125e-06,5.0067901611328125e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
65,5.4836273193359375e-06,4.5299530029296875e-06,4.5299530029296875e-06,4.76837158203125e-06,4.291534423828125e-06,4.291534423828125e-06,668302
66,5.245208740234375e-06,4.291534423828125e-06,4.5299530029296875e-06,5.0067901611328125e-06,4.5299530029296875e-06,4.5299530029296875e-06,668302
67,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,5.0067901611328125e-06,4.291534423828125e-06,4.5299530029296875e-06,668302
68,5.7220458984375e-06,4.291534423828125e-06,4.0531158447265625e-06,5.0067901611328125e-06,4.291534423828125e-06,4.291534423828125e-06,668302
69,5.4836273193359375e-06,4.291534423828125e-06,4.291534423828125e-06,4.291534423828125e-05,6.67572021484375e-06,6.198883056640625e-06,668302
70,2.3126602172851562e-05,5.7220458984375e-06,4.5299530029296875e-06,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
71,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,668302
72,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,5.245208740234375e-06,4.5299530029296875e-06,4.76837158203125e-06,668302
73,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,1.8835067749023438e-05,1.0967254638671875e-05,1.0728836059570312e-05,668302
74,9.775161743164062e-06,7.3909759521484375e-06,6.67572021484375e-06,1.8835067749023438e-05,1.52587890625e-05,1.6927719116210938e-05,668302
75,1.2159347534179688e-05,7.152557373046875e-06,6.9141387939453125e-06,1.0013580322265625e-05,6.9141387939453125e-06,7.152557373046875e-06,668302
76,3.0994415283203125e-05,6.67572021484375e-06,5.0067901611328125e-06,6.4373016357421875e-06,4.76837158203125e-06,4.291534423828125e-06,668302
77,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,1.8358230590820312e-05,1.239776611328125e-05,1.1205673217773438e-05,668302
78,1.1444091796875e-05,5.4836273193359375e-06,4.5299530029296875e-06,5.7220458984375e-06,4.5299530029296875e-06,4.76837158203125e-06,668302
79,0.00016999244689941406,2.7894973754882812e-05,1.2874603271484375e-05,4.1961669921875e-05,1.811981201171875e-05,7.867813110351562e-06,668302
80,0.00010895729064941406,3.647804260253906e-05,3.695487976074219e-05,7.152557373046875e-05,3.62396240234375e-05,2.4080276489257812e-05,668302
81,3.123283386230469e-05,5.7220458984375e-06,5.4836273193359375e-06,1.1444091796875e-05,5.7220458984375e-06,4.76837158203125e-06,668302
82,1.7642974853515625e-05,8.58306884765625e-06,7.3909759521484375e-06,1.4066696166992188e-05,7.3909759521484375e-06,5.245208740234375e-06,668302
83,6.4373016357421875e-06,5.0067901611328125e-06,5.0067901611328125e-06,1.6450881958007812e-05,2.1457672119140625e-05,4.291534423828125e-06,668302
84,2.6226043701171875e-05,1.049041748046875e-05,9.775161743164062e-06,1.621246337890625e-05,5.9604644775390625e-06,4.76837158203125e-06,668302
85,7.152557373046875e-06,4.76837158203125e-06,5.245208740234375e-06,6.67572021484375e-06,5.245208740234375e-06,4.5299530029296875e-06,668302
86,1.811981201171875e-05,5.0067901611328125e-06,4.76837158203125e-06,7.152557373046875e-06,5.0067901611328125e-06,4.76837158203125e-06,668302
87,6.9141387939453125e-06,0.0003256797790527344,3.5762786865234375e-05,2.3365020751953125e-05,1.1205673217773438e-05,1.2636184692382812e-05,668302
88,3.4332275390625e-05,1.2636184692382812e-05,8.344650268554688e-06,1.1205673217773438e-05,1.049041748046875e-05,8.106231689453125e-06,668302
89,1.1444091796875e-05,7.62939453125e-06,8.821487426757812e-06,1.1682510375976562e-05,7.3909759521484375e-06,6.198883056640625e-06,668302
