Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
22,2.4318695068359375e-05,2.384185791015625e-05,1.8358230590820312e-05,3.361701965332031e-05,1.71661376953125e-05,1.7642974853515625e-05,32
23,3.6716461181640625e-05,1.6927719116210938e-05,1.8835067749023438e-05,2.2411346435546875e-05,2.2649765014648438e-05,1.621246337890625e-05,32
24,3.2901763916015625e-05,1.6689300537109375e-05,2.5987625122070312e-05,2.002716064453125e-05,2.0265579223632812e-05,2.3365020751953125e-05,32
25,5.936622619628906e-05,2.3603439331054688e-05,2.0265579223632812e-05,2.1457672119140625e-05,1.6450881958007812e-05,2.765655517578125e-05,32
26,2.3126602172851562e-05,1.71661376953125e-05,1.5974044799804688e-05,2.3603439331054688e-05,1.7404556274414062e-05,1.621246337890625e-05,32
27,7.152557373046875e-05,2.9802322387695312e-05,1.8358230590820312e-05,2.09808349609375e-05,3.647804260253906e-05,1.7404556274414062e-05,32
28,2.3603439331054688e-05,1.811981201171875e-05,1.8596649169921875e-05,2.1457672119140625e-05,1.6927719116210938e-05,1.7404556274414062e-05,32
29,2.4318695068359375e-05,5.626678466796875e-05,2.384185791015625e-05,3.147125244140625e-05,1.8358230590820312e-05,1.6689300537109375e-05,32
30,2.2411346435546875e-05,1.7642974853515625e-05,1.6927719116210938e-05,2.09808349609375e-05,1.8358230590820312e-05,1.6450881958007812e-05,32
31,2.3365020751953125e-05,1.8358230590820312e-05,1.8596649169921875e-05,2.2649765014648438e-05,1.7881393432617188e-05,1.7642974853515625e-05,32
32,2.3365020751953125e-05,1.7881393432617188e-05,1.7404556274414062e-05,2.0503997802734375e-05,1.7881393432617188e-05,1.6689300537109375e-05,32
33,2.384185791015625e-05,1.8835067749023438e-05,1.6927719116210938e-05,4.9114227294921875e-05,0.00023698806762695312,3.218650817871094e-05,32
34,2.5033950805664062e-05,2.09808349609375e-05,2.0742416381835938e-05,2.2411346435546875e-05,1.7404556274414062e-05,1.6927719116210938e-05,32
35,2.3603439331054688e-05,1.7404556274414062e-05,1.6450881958007812e-05,2.1219253540039062e-05,1.7404556274414062e-05,1.71661376953125e-05,32
36,2.5272369384765625e-05,1.7404556274414062e-05,1.5974044799804688e-05,2.09808349609375e-05,1.7881393432617188e-05,1.6927719116210938e-05,32
37,3.218650817871094e-05,1.9311904907226562e-05,1.811981201171875e-05,2.2411346435546875e-05,1.7881393432617188e-05,2.3126602172851562e-05,32
