Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
98,1.2159347534179688e-05,1.4781951904296875e-05,7.462501525878906e-05,770866
99,2.2649765014648438e-05,1.049041748046875e-05,9.059906005859375e-06,770866
100,1.430511474609375e-05,9.298324584960938e-06,8.58306884765625e-06,770866
101,1.5735626220703125e-05,9.5367431640625e-06,7.152557373046875e-06,770866
102,1.0967254638671875e-05,7.62939453125e-06,6.9141387939453125e-06,770866
103,2.0265579223632812e-05,1.5020370483398438e-05,1.6927719116210938e-05,770866
104,1.9073486328125e-05,1.0967254638671875e-05,1.049041748046875e-05,770866
105,8.440017700195312e-05,2.574920654296875e-05,1.811981201171875e-05,770866
106,2.6464462280273438e-05,1.430511474609375e-05,9.059906005859375e-06,770866
107,1.9311904907226562e-05,1.811981201171875e-05,1.8835067749023438e-05,770866
108,2.1457672119140625e-05,1.5974044799804688e-05,1.3113021850585938e-05,770866
109,1.811981201171875e-05,1.1682510375976562e-05,1.4781951904296875e-05,770866
110,0.0001876354217529297,2.6464462280273438e-05,2.002716064453125e-05,770866
111,4.291534423828125e-05,2.1696090698242188e-05,1.7881393432617188e-05,770866
112,3.24249267578125e-05,1.0251998901367188e-05,7.867813110351562e-06,770866
113,1.1682510375976562e-05,6.9141387939453125e-06,6.9141387939453125e-06,770866
114,1.1444091796875e-05,8.106231689453125e-06,6.67572021484375e-06,770866
115,1.33514404296875e-05,1.239776611328125e-05,9.5367431640625e-06,770866
116,1.0728836059570312e-05,7.867813110351562e-06,6.67572021484375e-06,770866
117,0.00018095970153808594,1.5735626220703125e-05,8.821487426757812e-06,770866
118,1.8358230590820312e-05,1.1682510375976562e-05,1.2159347534179688e-05,770866
119,6.842613220214844e-05,3.170967102050781e-05,3.719329833984375e-05,770866
120,4.6253204345703125e-05,1.9788742065429688e-05,7.510185241699219e-05,770866
121,1.811981201171875e-05,9.298324584960938e-06,1.0013580322265625e-05,770866
122,1.3589859008789062e-05,9.5367431640625e-06,6.9141387939453125e-06,770866
123,2.0503997802734375e-05,2.6941299438476562e-05,1.33514404296875e-05,770866
124,2.193450927734375e-05,1.621246337890625e-05,1.2636184692382812e-05,770866
125,1.430511474609375e-05,5.4836273193359375e-06,5.91278076171875e-05,770866
126,7.915496826171875e-05,2.09808349609375e-05,0.00014710426330566406,770866
127,2.86102294921875e-05,1.8358230590820312e-05,1.430511474609375e-05,770866
128,1.6689300537109375e-05,9.775161743164062e-06,9.298324584960938e-06,770866
129,1.2874603271484375e-05,9.298324584960938e-06,8.344650268554688e-06,770866
130,2.384185791015625e-05,1.1682510375976562e-05,1.0728836059570312e-05,770866
131,1.5497207641601562e-05,1.0251998901367188e-05,1.0013580322265625e-05,770866
132,1.621246337890625e-05,9.5367431640625e-06,9.298324584960938e-06,770866
133,1.4781951904296875e-05,9.775161743164062e-06,9.775161743164062e-06,770866
134,1.4781951904296875e-05,9.775161743164062e-06,9.059906005859375e-06,770866
135,1.430511474609375e-05,9.5367431640625e-06,9.5367431640625e-06,770866
136,1.4781951904296875e-05,1.0251998901367188e-05,9.5367431640625e-06,770866
137,1.3828277587890625e-05,1.0013580322265625e-05,9.298324584960938e-06,770866
138,0.00015020370483398438,1.049041748046875e-05,1.0013580322265625e-05,770866
139,1.8835067749023438e-05,1.1682510375976562e-05,9.298324584960938e-06,770866
140,1.4781951904296875e-05,9.775161743164062e-06,8.821487426757812e-06,770866
141,1.52587890625e-05,1.0013580322265625e-05,9.775161743164062e-06,770866
142,1.4781951904296875e-05,1.0013580322265625e-05,9.5367431640625e-06,770866
143,1.3828277587890625e-05,1.0013580322265625e-05,9.5367431640625e-06,770866
144,1.71661376953125e-05,1.0013580322265625e-05,9.775161743164062e-06,770866
145,8.7738037109375e-05,3.457069396972656e-05,2.7894973754882812e-05,770866
146,4.172325134277344e-05,2.3365020751953125e-05,2.5987625122070312e-05,770866
147,3.62396240234375e-05,1.1682510375976562e-05,1.0967254638671875e-05,770866
148,8.559226989746094e-05,1.1205673217773438e-05,9.5367431640625e-06,770866
149,1.5497207641601562e-05,1.0251998901367188e-05,9.5367431640625e-06,770866
150,1.5020370483398438e-05,1.0013580322265625e-05,8.821487426757812e-06,770866
151,1.4781951904296875e-05,1.0013580322265625e-05,9.298324584960938e-06,770866
152,1.5497207641601562e-05,1.0013580322265625e-05,9.775161743164062e-06,770866
153,1.7642974853515625e-05,1.049041748046875e-05,9.298324584960938e-06,770866
154,1.4781951904296875e-05,1.0013580322265625e-05,9.775161743164062e-06,770866
155,1.5020370483398438e-05,9.298324584960938e-06,9.775161743164062e-06,770866
156,1.4066696166992188e-05,1.0251998901367188e-05,9.775161743164062e-06,770866
157,7.557868957519531e-05,1.811981201171875e-05,1.239776611328125e-05,770866
158,4.0531158447265625e-05,1.3828277587890625e-05,1.0967254638671875e-05,770866
159,1.4543533325195312e-05,1.049041748046875e-05,1.0251998901367188e-05,770866
160,1.3589859008789062e-05,1.0728836059570312e-05,1.0013580322265625e-05,770866
