Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
1,9.608268737792969e-05,3.266334533691406e-05,2.2172927856445312e-05,873430
2,2.4318695068359375e-05,1.9788742065429688e-05,1.7642974853515625e-05,873430
3,2.2172927856445312e-05,1.8596649169921875e-05,1.7404556274414062e-05,873430
4,2.0265579223632812e-05,1.7404556274414062e-05,1.6450881958007812e-05,873430
5,2.002716064453125e-05,1.7404556274414062e-05,1.6927719116210938e-05,873430
6,1.9311904907226562e-05,1.7642974853515625e-05,8.630752563476562e-05,873430
7,3.457069396972656e-05,2.0742416381835938e-05,1.8358230590820312e-05,873430
8,1.9311904907226562e-05,1.8835067749023438e-05,1.7642974853515625e-05,873430
9,2.09808349609375e-05,1.8596649169921875e-05,1.7642974853515625e-05,873430
10,2.0503997802734375e-05,1.8835067749023438e-05,1.7642974853515625e-05,873430
11,2.0742416381835938e-05,1.7642974853515625e-05,1.6689300537109375e-05,873430
12,5.841255187988281e-05,2.2411346435546875e-05,1.8835067749023438e-05,873430
13,4.792213439941406e-05,2.0265579223632812e-05,1.7642974853515625e-05,873430
14,2.1457672119140625e-05,1.7881393432617188e-05,1.71661376953125e-05,873430
15,1.9788742065429688e-05,1.71661376953125e-05,1.6689300537109375e-05,873430
16,1.9311904907226562e-05,1.6927719116210938e-05,7.772445678710938e-05,873430
17,2.6702880859375e-05,1.7881393432617188e-05,1.621246337890625e-05,873430
18,3.719329833984375e-05,1.8835067749023438e-05,1.621246337890625e-05,873430
19,2.1219253540039062e-05,1.71661376953125e-05,1.6689300537109375e-05,873430
20,1.9788742065429688e-05,1.6689300537109375e-05,1.6927719116210938e-05,873430
21,1.9550323486328125e-05,1.6450881958007812e-05,1.6450881958007812e-05,873430
22,1.9550323486328125e-05,1.71661376953125e-05,1.6689300537109375e-05,873430
23,2.2172927856445312e-05,3.123283386230469e-05,2.6941299438476562e-05,873430
24,3.552436828613281e-05,1.9788742065429688e-05,1.6927719116210938e-05,873430
25,2.1457672119140625e-05,1.811981201171875e-05,1.6450881958007812e-05,873430
26,2.0265579223632812e-05,8.249282836914062e-05,0.0006842613220214844,873430
27,0.00016307830810546875,9.298324584960938e-05,4.482269287109375e-05,873430
28,0.00023818016052246094,2.6941299438476562e-05,0.0001404285430908203,873430
29,5.173683166503906e-05,1.6927719116210938e-05,1.1920928955078125e-05,873430
30,2.1457672119140625e-05,1.7642974853515625e-05,1.6450881958007812e-05,873430
31,1.71661376953125e-05,1.2159347534179688e-05,1.5497207641601562e-05,873430
