Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
93,3.409385681152344e-05,1.9311904907226562e-05,0.0001246929168701172,251830
94,6.151199340820312e-05,2.3126602172851562e-05,1.9073486328125e-05,251830
95,3.361701965332031e-05,1.9311904907226562e-05,1.7881393432617188e-05,251830
96,0.0001456737518310547,4.673004150390625e-05,2.2649765014648438e-05,251830
97,3.814697265625e-05,2.2411346435546875e-05,1.8596649169921875e-05,251830
98,3.552436828613281e-05,2.193450927734375e-05,2.9325485229492188e-05,251830
99,5.626678466796875e-05,3.6716461181640625e-05,2.574920654296875e-05,251830
100,4.3392181396484375e-05,2.0503997802734375e-05,1.8596649169921875e-05,251830
101,3.409385681152344e-05,2.0742416381835938e-05,1.9788742065429688e-05,251830
102,4.315376281738281e-05,8.606910705566406e-05,2.4557113647460938e-05,251830
103,3.719329833984375e-05,2.002716064453125e-05,1.7404556274414062e-05,251830
104,3.409385681152344e-05,1.9788742065429688e-05,2.0503997802734375e-05,251830
105,6.29425048828125e-05,2.6702880859375e-05,2.0265579223632812e-05,251830
106,3.600120544433594e-05,2.0742416381835938e-05,1.811981201171875e-05,251830
107,7.319450378417969e-05,2.1219253540039062e-05,1.811981201171875e-05,251830
108,4.124641418457031e-05,1.9550323486328125e-05,1.7881393432617188e-05,251830
109,2.6941299438476562e-05,2.384185791015625e-05,2.5510787963867188e-05,251830
110,5.793571472167969e-05,5.316734313964844e-05,4.4345855712890625e-05,251830
111,0.00010609626770019531,0.0002894401550292969,0.00015473365783691406,251830
112,0.00014019012451171875,6.413459777832031e-05,0.0004391670227050781,251830
113,0.00013589859008789062,3.314018249511719e-05,0.0003483295440673828,251830
114,7.128715515136719e-05,2.8133392333984375e-05,1.9311904907226562e-05,251830
115,0.0006954669952392578,0.00011849403381347656,3.814697265625e-05,251830
116,9.632110595703125e-05,6.437301635742188e-05,7.43865966796875e-05,251830
117,4.9591064453125e-05,3.0517578125e-05,2.5510787963867188e-05,251830
118,0.00011444091796875,0.0002262592315673828,5.650520324707031e-05,251830
119,4.482269287109375e-05,2.3365020751953125e-05,2.0503997802734375e-05,251830
120,0.0004963874816894531,9.226799011230469e-05,1.7404556274414062e-05,251830
121,3.933906555175781e-05,1.811981201171875e-05,1.7404556274414062e-05,251830
122,4.601478576660156e-05,9.822845458984375e-05,3.0040740966796875e-05,251830
123,4.38690185546875e-05,3.0279159545898438e-05,2.2649765014648438e-05,251830
124,9.202957153320312e-05,0.0001163482666015625,3.361701965332031e-05,251830
125,5.507469177246094e-05,2.288818359375e-05,2.4080276489257812e-05,251830
126,0.0001316070556640625,6.818771362304688e-05,3.170967102050781e-05,251830
127,7.05718994140625e-05,6.365776062011719e-05,4.0531158447265625e-05,251830
128,0.00024127960205078125,7.987022399902344e-05,7.343292236328125e-05,251830
129,0.00022792816162109375,6.866455078125e-05,5.7697296142578125e-05,251830
130,6.318092346191406e-05,2.47955322265625e-05,1.621246337890625e-05,251830
131,2.574920654296875e-05,2.2172927856445312e-05,2.5033950805664062e-05,251830
132,2.5272369384765625e-05,3.337860107421875e-05,1.5020370483398438e-05,251830
133,3.24249267578125e-05,2.765655517578125e-05,7.557868957519531e-05,251830
134,3.266334533691406e-05,1.239776611328125e-05,1.0967254638671875e-05,251830
135,4.506111145019531e-05,1.1205673217773438e-05,1.049041748046875e-05,251830
136,1.33514404296875e-05,1.0728836059570312e-05,0.00014972686767578125,251830
137,3.910064697265625e-05,1.8835067749023438e-05,1.4781951904296875e-05,251830
138,2.765655517578125e-05,1.811981201171875e-05,1.430511474609375e-05,251830
139,0.00017213821411132812,0.00041747093200683594,3.0994415283203125e-05,251830
140,5.650520324707031e-05,2.8848648071289062e-05,2.7894973754882812e-05,251830
141,3.409385681152344e-05,1.2636184692382812e-05,1.1205673217773438e-05,251830
142,7.772445678710938e-05,4.3392181396484375e-05,4.267692565917969e-05,251830
143,9.250640869140625e-05,3.647804260253906e-05,4.00543212890625e-05,251830
144,7.271766662597656e-05,3.7670135498046875e-05,2.6702880859375e-05,251830
145,5.745887756347656e-05,7.724761962890625e-05,2.4080276489257812e-05,251830
146,2.8371810913085938e-05,2.1696090698242188e-05,2.0742416381835938e-05,251830
147,5.602836608886719e-05,2.47955322265625e-05,2.288818359375e-05,251830
148,3.5762786865234375e-05,1.4781951904296875e-05,2.6702880859375e-05,251830
149,3.790855407714844e-05,3.790855407714844e-05,7.915496826171875e-05,251830
150,3.743171691894531e-05,2.8133392333984375e-05,8.916854858398438e-05,251830
151,4.673004150390625e-05,1.5974044799804688e-05,1.1205673217773438e-05,251830
152,0.00011372566223144531,4.00543212890625e-05,2.574920654296875e-05,251830
153,3.838539123535156e-05,1.33514404296875e-05,1.0967254638671875e-05,251830
154,1.5735626220703125e-05,1.1205673217773438e-05,2.6702880859375e-05,251830
155,1.3828277587890625e-05,1.049041748046875e-05,1.0013580322265625e-05,251830
156,1.2636184692382812e-05,1.049041748046875e-05,1.0013580322265625e-05,251830
157,3.170967102050781e-05,1.2636184692382812e-05,1.0251998901367188e-05,251830
158,1.4781951904296875e-05,1.0728836059570312e-05,1.2874603271484375e-05,251830
159,2.2649765014648438e-05,1.5974044799804688e-05,1.1682510375976562e-05,251830
160,5.9604644775390625e-05,2.1457672119140625e-05,1.5735626220703125e-05,251830
