Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
1,0.00010776519775390625,3.981590270996094e-05,2.5272369384765625e-05,565738
2,8.726119995117188e-05,3.933906555175781e-05,3.6716461181640625e-05,565738
3,3.504753112792969e-05,3.3855438232421875e-05,3.2901763916015625e-05,565738
4,3.838539123535156e-05,3.0994415283203125e-05,2.4080276489257812e-05,565738
5,3.600120544433594e-05,2.8133392333984375e-05,4.1484832763671875e-05,565738
6,3.695487976074219e-05,3.0517578125e-05,3.600120544433594e-05,565738
7,3.600120544433594e-05,2.5033950805664062e-05,2.0503997802734375e-05,565738
8,9.226799011230469e-05,4.76837158203125e-05,3.361701965332031e-05,565738
9,3.814697265625e-05,3.8623809814453125e-05,2.7894973754882812e-05,565738
10,2.9325485229492188e-05,3.457069396972656e-05,2.8371810913085938e-05,565738
11,0.00010609626770019531,3.075599670410156e-05,9.5367431640625e-05,565738
12,2.5272369384765625e-05,3.719329833984375e-05,2.1696090698242188e-05,565738
13,2.574920654296875e-05,4.220008850097656e-05,1.8596649169921875e-05,565738
14,1.5020370483398438e-05,0.0003571510314941406,6.508827209472656e-05,565738
15,2.8133392333984375e-05,2.1219253540039062e-05,1.9550323486328125e-05,565738
16,2.5033950805664062e-05,3.4332275390625e-05,2.7894973754882812e-05,565738
17,2.6464462280273438e-05,2.0265579223632812e-05,2.4080276489257812e-05,565738
18,3.0279159545898438e-05,2.1457672119140625e-05,2.002716064453125e-05,565738
19,4.887580871582031e-05,7.581710815429688e-05,2.1696090698242188e-05,565738
20,2.2649765014648438e-05,2.0503997802734375e-05,1.9788742065429688e-05,565738
21,3.7670135498046875e-05,3.075599670410156e-05,3.4809112548828125e-05,565738
22,2.4557113647460938e-05,2.0265579223632812e-05,1.9788742065429688e-05,565738
23,3.218650817871094e-05,3.409385681152344e-05,2.6226043701171875e-05,565738
24,2.9087066650390625e-05,2.0265579223632812e-05,1.9550323486328125e-05,565738
25,2.765655517578125e-05,2.4080276489257812e-05,6.079673767089844e-05,565738
26,3.838539123535156e-05,2.5033950805664062e-05,2.384185791015625e-05,565738
27,2.6702880859375e-05,2.4080276489257812e-05,2.4557113647460938e-05,565738
28,2.6702880859375e-05,2.3603439331054688e-05,2.47955322265625e-05,565738
29,4.1961669921875e-05,2.9087066650390625e-05,2.1696090698242188e-05,565738
30,2.2411346435546875e-05,2.2411346435546875e-05,2.4080276489257812e-05,565738
31,3.886222839355469e-05,3.719329833984375e-05,2.7418136596679688e-05,565738
32,3.981590270996094e-05,6.413459777832031e-05,4.57763671875e-05,565738
33,3.123283386230469e-05,2.0503997802734375e-05,2.0265579223632812e-05,565738
34,2.7179718017578125e-05,2.4080276489257812e-05,2.4080276489257812e-05,565738
35,2.6464462280273438e-05,2.384185791015625e-05,2.3365020751953125e-05,565738
36,2.6464462280273438e-05,2.4557113647460938e-05,2.4080276489257812e-05,565738
37,4.00543212890625e-05,2.47955322265625e-05,3.3855438232421875e-05,565738
38,2.7894973754882812e-05,0.0003142356872558594,6.461143493652344e-05,565738
39,3.4332275390625e-05,2.1219253540039062e-05,2.1219253540039062e-05,565738
40,2.9802322387695312e-05,2.47955322265625e-05,2.384185791015625e-05,565738
41,2.6941299438476562e-05,2.384185791015625e-05,2.3365020751953125e-05,565738
42,2.7418136596679688e-05,2.384185791015625e-05,2.574920654296875e-05,565738
43,2.7894973754882812e-05,2.4318695068359375e-05,6.29425048828125e-05,565738
44,4.601478576660156e-05,3.266334533691406e-05,3.24249267578125e-05,565738
45,2.5033950805664062e-05,2.0503997802734375e-05,2.1219253540039062e-05,565738
46,0.00015997886657714844,4.220008850097656e-05,2.5510787963867188e-05,565738
47,4.267692565917969e-05,2.3603439331054688e-05,2.002716064453125e-05,565738
48,2.8848648071289062e-05,3.5762786865234375e-05,2.6464462280273438e-05,565738
49,0.00011348724365234375,8.487701416015625e-05,3.814697265625e-05,565738
50,2.6941299438476562e-05,2.1457672119140625e-05,0.02114558219909668,565738
51,8.726119995117188e-05,3.9577484130859375e-05,2.193450927734375e-05,565738
52,2.288818359375e-05,1.6450881958007812e-05,1.5497207641601562e-05,565738
53,2.09808349609375e-05,1.5735626220703125e-05,1.5497207641601562e-05,565738
54,5.0067901611328125e-05,3.552436828613281e-05,1.8596649169921875e-05,565738
55,1.9311904907226562e-05,1.5735626220703125e-05,1.5735626220703125e-05,565738
56,3.1948089599609375e-05,3.1948089599609375e-05,0.00012612342834472656,565738
57,3.409385681152344e-05,1.9073486328125e-05,1.6450881958007812e-05,565738
58,3.910064697265625e-05,3.0040740966796875e-05,2.8133392333984375e-05,565738
59,3.24249267578125e-05,1.8596649169921875e-05,1.5735626220703125e-05,565738
60,4.291534423828125e-05,2.7418136596679688e-05,1.7642974853515625e-05,565738
61,2.1696090698242188e-05,1.5735626220703125e-05,2.288818359375e-05,565738
62,3.886222839355469e-05,1.7881393432617188e-05,1.6689300537109375e-05,565738
63,8.440017700195312e-05,2.8848648071289062e-05,3.24249267578125e-05,565738
64,0.00012040138244628906,6.961822509765625e-05,2.6702880859375e-05,565738
65,7.295608520507812e-05,2.5033950805664062e-05,1.9311904907226562e-05,565738
66,3.0040740966796875e-05,1.9311904907226562e-05,3.4332275390625e-05,565738
67,0.00011086463928222656,2.4080276489257812e-05,1.9073486328125e-05,565738
68,2.6941299438476562e-05,1.7404556274414062e-05,1.5497207641601562e-05,565738
69,4.315376281738281e-05,1.9073486328125e-05,1.6927719116210938e-05,565738
70,5.1021575927734375e-05,3.719329833984375e-05,7.581710815429688e-05,565738
71,4.673004150390625e-05,2.288818359375e-05,1.5020370483398438e-05,565738
72,4.8160552978515625e-05,3.1948089599609375e-05,3.4809112548828125e-05,565738
73,4.696846008300781e-05,2.7418136596679688e-05,2.765655517578125e-05,565738
74,4.5299530029296875e-05,3.123283386230469e-05,3.504753112792969e-05,565738
75,4.4345855712890625e-05,1.8596649169921875e-05,2.1219253540039062e-05,565738
76,2.7179718017578125e-05,3.910064697265625e-05,2.9087066650390625e-05,565738
77,5.1021575927734375e-05,3.0517578125e-05,3.4332275390625e-05,565738
78,6.747245788574219e-05,2.1457672119140625e-05,2.193450927734375e-05,565738
79,2.7894973754882812e-05,1.1682510375976562e-05,1.33514404296875e-05,565738
80,3.0517578125e-05,1.1205673217773438e-05,9.775161743164062e-06,565738
81,1.3113021850585938e-05,1.0013580322265625e-05,1.0013580322265625e-05,565738
82,4.673004150390625e-05,2.6702880859375e-05,3.0279159545898438e-05,565738
83,2.574920654296875e-05,1.9073486328125e-05,2.0742416381835938e-05,565738
84,2.765655517578125e-05,1.1920928955078125e-05,1.52587890625e-05,565738
85,3.0279159545898438e-05,1.9550323486328125e-05,2.9325485229492188e-05,565738
86,3.218650817871094e-05,2.1457672119140625e-05,3.3855438232421875e-05,565738
87,8.177757263183594e-05,3.5762786865234375e-05,3.3855438232421875e-05,565738
88,4.7206878662109375e-05,3.0279159545898438e-05,3.147125244140625e-05,565738
89,1.8358230590820312e-05,1.0967254638671875e-05,1.0013580322265625e-05,565738
90,1.239776611328125e-05,1.0013580322265625e-05,9.775161743164062e-06,565738
91,4.291534423828125e-05,3.552436828613281e-05,1.7642974853515625e-05,565738
92,4.5299530029296875e-05,1.811981201171875e-05,1.049041748046875e-05,565738
93,3.0040740966796875e-05,1.1920928955078125e-05,9.775161743164062e-06,565738
94,2.7894973754882812e-05,1.1444091796875e-05,9.5367431640625e-06,565738
95,1.2874603271484375e-05,1.0251998901367188e-05,9.775161743164062e-06,565738
96,3.9577484130859375e-05,3.170967102050781e-05,3.361701965332031e-05,565738
97,2.1219253540039062e-05,1.1205673217773438e-05,9.775161743164062e-06,565738
98,1.239776611328125e-05,1.0013580322265625e-05,9.775161743164062e-06,565738
99,1.239776611328125e-05,9.775161743164062e-06,1.1682510375976562e-05,565738
100,4.8160552978515625e-05,1.7404556274414062e-05,1.0251998901367188e-05,565738
101,1.33514404296875e-05,9.775161743164062e-06,9.775161743164062e-06,565738
102,1.1920928955078125e-05,9.775161743164062e-06,9.5367431640625e-06,565738
103,4.220008850097656e-05,3.457069396972656e-05,1.811981201171875e-05,565738
104,2.5510787963867188e-05,3.314018249511719e-05,3.075599670410156e-05,565738
