Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
67,4.1484832763671875e-05,1.7881393432617188e-05,1.6927719116210938e-05,251830
68,4.458427429199219e-05,2.1696090698242188e-05,1.8596649169921875e-05,251830
69,3.743171691894531e-05,3.6716461181640625e-05,3.0994415283203125e-05,251830
70,3.8623809814453125e-05,2.1219253540039062e-05,9.703636169433594e-05,251830
71,6.365776062011719e-05,2.193450927734375e-05,2.002716064453125e-05,251830
72,2.765655517578125e-05,1.9073486328125e-05,1.9311904907226562e-05,251830
73,3.0040740966796875e-05,1.9311904907226562e-05,1.811981201171875e-05,251830
74,2.6702880859375e-05,0.0001227855682373047,7.176399230957031e-05,251830
75,5.054473876953125e-05,2.9087066650390625e-05,2.7894973754882812e-05,251830
76,4.482269287109375e-05,2.5510787963867188e-05,0.00010919570922851562,251830
77,7.891654968261719e-05,2.4080276489257812e-05,2.3126602172851562e-05,251830
78,3.2901763916015625e-05,1.9788742065429688e-05,0.00046253204345703125,251830
79,4.0531158447265625e-05,2.1457672119140625e-05,2.002716064453125e-05,251830
80,2.7418136596679688e-05,1.8358230590820312e-05,1.7881393432617188e-05,251830
81,2.6464462280273438e-05,1.9311904907226562e-05,1.7881393432617188e-05,251830
82,0.00010061264038085938,3.600120544433594e-05,3.075599670410156e-05,251830
83,4.0531158447265625e-05,1.9788742065429688e-05,1.8358230590820312e-05,251830
84,3.170967102050781e-05,2.0503997802734375e-05,1.9073486328125e-05,251830
85,4.673004150390625e-05,7.82012939453125e-05,2.7894973754882812e-05,251830
86,2.86102294921875e-05,1.9550323486328125e-05,1.7642974853515625e-05,251830
87,2.7894973754882812e-05,1.8835067749023438e-05,1.811981201171875e-05,251830
88,2.7894973754882812e-05,1.8596649169921875e-05,1.7642974853515625e-05,251830
89,0.00020647048950195312,4.410743713378906e-05,2.1696090698242188e-05,251830
90,6.246566772460938e-05,2.3126602172851562e-05,2.2172927856445312e-05,251830
91,4.410743713378906e-05,2.2411346435546875e-05,1.9311904907226562e-05,251830
92,2.7418136596679688e-05,1.8835067749023438e-05,1.7881393432617188e-05,251830
93,2.8371810913085938e-05,1.811981201171875e-05,1.7881393432617188e-05,251830
94,4.00543212890625e-05,2.0742416381835938e-05,1.8358230590820312e-05,251830
95,2.9325485229492188e-05,1.9311904907226562e-05,1.8596649169921875e-05,251830
96,2.956390380859375e-05,1.9788742065429688e-05,1.71661376953125e-05,251830
97,2.7179718017578125e-05,1.8835067749023438e-05,1.6450881958007812e-05,251830
98,2.5510787963867188e-05,8.249282836914062e-05,2.2172927856445312e-05,251830
99,2.7179718017578125e-05,1.811981201171875e-05,1.7404556274414062e-05,251830
100,2.5033950805664062e-05,1.8835067749023438e-05,1.8358230590820312e-05,251830
101,2.5510787963867188e-05,9.202957153320312e-05,3.790855407714844e-05,251830
102,2.8133392333984375e-05,1.9550323486328125e-05,1.7642974853515625e-05,251830
103,4.291534423828125e-05,2.0503997802734375e-05,1.8358230590820312e-05,251830
104,2.4557113647460938e-05,1.8835067749023438e-05,1.7404556274414062e-05,251830
105,5.125999450683594e-05,2.2411346435546875e-05,1.9550323486328125e-05,251830
106,7.700920104980469e-05,2.4318695068359375e-05,2.4557113647460938e-05,251830
107,4.172325134277344e-05,2.0265579223632812e-05,1.7881393432617188e-05,251830
108,2.6702880859375e-05,1.8835067749023438e-05,1.7881393432617188e-05,251830
109,4.315376281738281e-05,8.7738037109375e-05,2.2649765014648438e-05,251830
110,2.7894973754882812e-05,1.8835067749023438e-05,1.7404556274414062e-05,251830
111,0.00012874603271484375,3.0040740966796875e-05,2.002716064453125e-05,251830
112,2.765655517578125e-05,2.0742416381835938e-05,1.9788742065429688e-05,251830
113,4.315376281738281e-05,2.0742416381835938e-05,1.811981201171875e-05,251830
114,2.6464462280273438e-05,1.8835067749023438e-05,1.7404556274414062e-05,251830
115,9.72747802734375e-05,2.3603439331054688e-05,1.7404556274414062e-05,251830
116,2.765655517578125e-05,1.8596649169921875e-05,1.6927719116210938e-05,251830
117,2.765655517578125e-05,1.9311904907226562e-05,3.910064697265625e-05,251830
118,5.7697296142578125e-05,2.0265579223632812e-05,1.8596649169921875e-05,251830
119,2.3126602172851562e-05,1.8358230590820312e-05,1.7404556274414062e-05,251830
120,4.124641418457031e-05,1.9550323486328125e-05,1.6927719116210938e-05,251830
121,2.288818359375e-05,1.7881393432617188e-05,1.71661376953125e-05,251830
122,2.384185791015625e-05,1.811981201171875e-05,1.7881393432617188e-05,251830
123,2.5272369384765625e-05,1.8596649169921875e-05,1.7642974853515625e-05,251830
124,2.574920654296875e-05,1.8596649169921875e-05,1.7642974853515625e-05,251830
125,4.553794860839844e-05,2.0503997802734375e-05,1.7881393432617188e-05,251830
126,2.6226043701171875e-05,1.8835067749023438e-05,1.7404556274414062e-05,251830
127,8.845329284667969e-05,2.2411346435546875e-05,1.811981201171875e-05,251830
128,2.6702880859375e-05,1.8596649169921875e-05,1.71661376953125e-05,251830
129,2.5510787963867188e-05,1.8358230590820312e-05,0.00010037422180175781,251830
130,5.745887756347656e-05,2.09808349609375e-05,1.8835067749023438e-05,251830
131,4.553794860839844e-05,2.2172927856445312e-05,2.002716064453125e-05,251830
132,2.6941299438476562e-05,1.8596649169921875e-05,1.7642974853515625e-05,251830
133,4.410743713378906e-05,2.193450927734375e-05,1.8835067749023438e-05,251830
134,2.6702880859375e-05,1.8835067749023438e-05,1.7404556274414062e-05,251830
135,4.458427429199219e-05,2.0265579223632812e-05,1.7881393432617188e-05,251830
136,4.1961669921875e-05,2.002716064453125e-05,1.7642974853515625e-05,251830
137,2.4080276489257812e-05,1.7881393432617188e-05,1.71661376953125e-05,251830
138,2.4080276489257812e-05,1.7881393432617188e-05,1.71661376953125e-05,251830
139,2.3365020751953125e-05,7.867813110351562e-05,2.1696090698242188e-05,251830
140,2.765655517578125e-05,1.811981201171875e-05,1.7404556274414062e-05,251830
141,2.5033950805664062e-05,1.8358230590820312e-05,1.6927719116210938e-05,251830
142,2.5033950805664062e-05,1.8596649169921875e-05,1.71661376953125e-05,251830
143,2.47955322265625e-05,1.811981201171875e-05,1.6927719116210938e-05,251830
144,9.5367431640625e-05,2.8133392333984375e-05,2.288818359375e-05,251830
145,6.628036499023438e-05,2.1696090698242188e-05,1.8835067749023438e-05,251830
146,2.574920654296875e-05,1.8596649169921875e-05,8.869171142578125e-05,251830
147,4.8160552978515625e-05,2.2172927856445312e-05,2.002716064453125e-05,251830
148,2.5987625122070312e-05,2.0265579223632812e-05,1.9550323486328125e-05,251830
149,4.38690185546875e-05,2.1457672119140625e-05,2.002716064453125e-05,251830
150,4.506111145019531e-05,2.1219253540039062e-05,1.9550323486328125e-05,251830
151,2.47955322265625e-05,1.9788742065429688e-05,1.9311904907226562e-05,251830
152,2.4318695068359375e-05,1.9311904907226562e-05,1.8596649169921875e-05,251830
153,2.3603439331054688e-05,1.9073486328125e-05,1.8358230590820312e-05,251830
154,8.749961853027344e-05,4.100799560546875e-05,0.0001068115234375,251830
155,3.361701965332031e-05,2.0742416381835938e-05,1.8358230590820312e-05,251830
156,2.574920654296875e-05,8.392333984375e-05,0.00034308433532714844,251830
157,3.814697265625e-05,2.1696090698242188e-05,1.9550323486328125e-05,251830
158,4.4345855712890625e-05,2.1457672119140625e-05,1.9073486328125e-05,251830
159,2.8848648071289062e-05,7.176399230957031e-05,2.9802322387695312e-05,251830
160,2.8133392333984375e-05,1.8596649169921875e-05,1.7404556274414062e-05,251830
