Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
1,0.0001430511474609375,6.437301635742188e-05,2.3126602172851562e-05,359574
2,2.6226043701171875e-05,2.4080276489257812e-05,2.765655517578125e-05,359574
3,3.719329833984375e-05,3.218650817871094e-05,2.7418136596679688e-05,359574
4,4.6253204345703125e-05,2.7179718017578125e-05,2.1219253540039062e-05,359574
5,0.00022602081298828125,0.0005698204040527344,0.00011873245239257812,359574
6,6.413459777832031e-05,0.00012969970703125,4.124641418457031e-05,359574
7,3.504753112792969e-05,3.075599670410156e-05,7.796287536621094e-05,359574
8,7.677078247070312e-05,3.0517578125e-05,2.002716064453125e-05,359574
9,1.621246337890625e-05,1.239776611328125e-05,1.2636184692382812e-05,359574
10,1.5020370483398438e-05,1.2636184692382812e-05,1.2636184692382812e-05,359574
11,6.079673767089844e-05,3.5762786865234375e-05,4.267692565917969e-05,359574
12,0.0003647804260253906,5.53131103515625e-05,2.5033950805664062e-05,359574
13,2.1696090698242188e-05,1.7404556274414062e-05,1.6689300537109375e-05,359574
14,2.7894973754882812e-05,0.00015401840209960938,4.506111145019531e-05,359574
15,3.075599670410156e-05,2.2411346435546875e-05,2.002716064453125e-05,359574
16,1.6689300537109375e-05,1.3828277587890625e-05,2.6464462280273438e-05,359574
17,3.314018249511719e-05,3.075599670410156e-05,2.9325485229492188e-05,359574
18,1.2874603271484375e-05,8.821487426757812e-06,8.58306884765625e-06,359574
19,1.0251998901367188e-05,8.106231689453125e-06,8.106231689453125e-06,359574
20,9.5367431640625e-06,8.344650268554688e-06,8.58306884765625e-06,359574
21,1.0013580322265625e-05,8.58306884765625e-06,8.106231689453125e-06,359574
22,1.0013580322265625e-05,8.58306884765625e-06,8.106231689453125e-06,359574
23,1.0251998901367188e-05,8.58306884765625e-06,8.106231689453125e-06,359574
24,2.4557113647460938e-05,2.47955322265625e-05,2.2411346435546875e-05,359574
25,3.886222839355469e-05,9.5367431640625e-06,8.344650268554688e-06,359574
26,1.0013580322265625e-05,1.239776611328125e-05,2.384185791015625e-05,359574
27,2.6464462280273438e-05,1.7881393432617188e-05,1.7881393432617188e-05,359574
28,2.3603439331054688e-05,1.9311904907226562e-05,1.7881393432617188e-05,359574
29,0.00025534629821777344,3.0279159545898438e-05,3.2901763916015625e-05,359574
30,2.4080276489257812e-05,0.00013399124145507812,7.891654968261719e-05,359574
31,6.127357482910156e-05,2.4318695068359375e-05,2.6702880859375e-05,359574
32,6.890296936035156e-05,6.127357482910156e-05,0.00015997886657714844,359574
33,2.574920654296875e-05,0.0006091594696044922,3.504753112792969e-05,359574
34,4.9114227294921875e-05,2.384185791015625e-05,2.574920654296875e-05,359574
35,4.363059997558594e-05,3.4332275390625e-05,3.9577484130859375e-05,359574
36,3.647804260253906e-05,2.5033950805664062e-05,3.457069396972656e-05,359574
37,3.719329833984375e-05,2.6226043701171875e-05,2.1696090698242188e-05,359574
38,3.552436828613281e-05,2.6702880859375e-05,2.6941299438476562e-05,359574
39,5.984306335449219e-05,3.7670135498046875e-05,4.124641418457031e-05,359574
40,1.9073486328125e-05,1.0967254638671875e-05,1.0013580322265625e-05,359574
41,3.8623809814453125e-05,3.504753112792969e-05,1.6450881958007812e-05,359574
42,2.2172927856445312e-05,1.52587890625e-05,1.3589859008789062e-05,359574
