Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
49,0.0001251697540283203,6.723403930664062e-05,4.57763671875e-05,770866
50,5.459785461425781e-05,3.361701965332031e-05,2.8371810913085938e-05,770866
51,3.9577484130859375e-05,4.9591064453125e-05,2.2411346435546875e-05,770866
52,2.5272369384765625e-05,3.814697265625e-05,4.458427429199219e-05,770866
53,1.7642974853515625e-05,5.7220458984375e-06,9.5367431640625e-06,770866
54,3.9577484130859375e-05,1.7642974853515625e-05,8.58306884765625e-06,770866
55,1.1205673217773438e-05,1.1205673217773438e-05,9.5367431640625e-06,770866
56,1.0013580322265625e-05,8.344650268554688e-06,7.867813110351562e-06,770866
57,9.059906005859375e-06,9.059906005859375e-06,8.106231689453125e-06,770866
58,1.0967254638671875e-05,3.0517578125e-05,7.62939453125e-06,770866
59,9.298324584960938e-06,7.867813110351562e-06,9.059906005859375e-06,770866
60,9.775161743164062e-06,7.62939453125e-06,3.8623809814453125e-05,770866
61,3.2901763916015625e-05,8.821487426757812e-06,7.867813110351562e-06,770866
62,1.2636184692382812e-05,9.775161743164062e-06,7.867813110351562e-06,770866
63,1.1920928955078125e-05,8.106231689453125e-06,8.58306884765625e-06,770866
64,3.695487976074219e-05,2.5510787963867188e-05,2.2649765014648438e-05,770866
65,4.315376281738281e-05,0.00010228157043457031,2.3126602172851562e-05,770866
66,3.6716461181640625e-05,2.002716064453125e-05,9.5367431640625e-06,770866
67,4.100799560546875e-05,9.775161743164062e-06,8.344650268554688e-06,770866
68,2.0503997802734375e-05,1.621246337890625e-05,3.147125244140625e-05,770866
69,1.0967254638671875e-05,7.867813110351562e-06,7.152557373046875e-06,770866
70,1.52587890625e-05,1.049041748046875e-05,1.2636184692382812e-05,770866
71,1.7404556274414062e-05,9.298324584960938e-06,0.0004875659942626953,770866
72,3.409385681152344e-05,9.775161743164062e-06,9.059906005859375e-06,770866
73,1.5974044799804688e-05,7.867813110351562e-06,7.62939453125e-06,770866
74,1.7404556274414062e-05,9.775161743164062e-06,1.239776611328125e-05,770866
75,1.7404556274414062e-05,2.9087066650390625e-05,6.67572021484375e-06,770866
76,7.319450378417969e-05,1.1205673217773438e-05,1.1444091796875e-05,770866
77,1.239776611328125e-05,8.821487426757812e-06,8.344650268554688e-06,770866
78,1.71661376953125e-05,1.6689300537109375e-05,1.0013580322265625e-05,770866
79,1.1205673217773438e-05,7.152557373046875e-06,7.152557373046875e-06,770866
80,9.775161743164062e-06,7.3909759521484375e-06,7.62939453125e-06,770866
81,6.198883056640625e-05,4.9114227294921875e-05,2.288818359375e-05,770866
82,1.3828277587890625e-05,8.58306884765625e-06,7.62939453125e-06,770866
83,1.7881393432617188e-05,8.821487426757812e-06,6.67572021484375e-06,770866
84,2.6226043701171875e-05,9.059906005859375e-06,8.344650268554688e-06,770866
85,1.4066696166992188e-05,8.821487426757812e-06,1.430511474609375e-05,770866
86,3.1948089599609375e-05,2.0742416381835938e-05,2.002716064453125e-05,770866
87,5.2928924560546875e-05,3.075599670410156e-05,4.220008850097656e-05,770866
88,4.506111145019531e-05,5.9604644775390625e-05,0.00015425682067871094,770866
89,7.82012939453125e-05,7.915496826171875e-05,3.170967102050781e-05,770866
90,2.0265579223632812e-05,2.0265579223632812e-05,3.695487976074219e-05,770866
91,1.5735626220703125e-05,5.9604644775390625e-06,5.4836273193359375e-06,770866
92,6.67572021484375e-06,5.245208740234375e-06,4.76837158203125e-06,770866
93,6.9141387939453125e-06,5.4836273193359375e-06,5.245208740234375e-06,770866
94,6.198883056640625e-06,7.867813110351562e-06,9.059906005859375e-06,770866
95,1.9073486328125e-05,9.298324584960938e-06,8.58306884765625e-06,770866
96,3.147125244140625e-05,1.4781951904296875e-05,1.1682510375976562e-05,770866
97,0.00026416778564453125,3.62396240234375e-05,9.775161743164062e-06,770866
98,1.5735626220703125e-05,8.821487426757812e-06,8.106231689453125e-06,770866
99,1.2159347534179688e-05,7.867813110351562e-06,1.1920928955078125e-05,770866
100,1.0251998901367188e-05,7.3909759521484375e-06,6.4373016357421875e-06,770866
101,9.775161743164062e-06,6.9141387939453125e-06,6.198883056640625e-06,770866
102,1.0728836059570312e-05,7.867813110351562e-06,7.152557373046875e-06,770866
103,8.106231689453125e-06,5.0067901611328125e-06,4.5299530029296875e-06,770866
104,2.002716064453125e-05,1.7642974853515625e-05,1.2636184692382812e-05,770866
105,2.6226043701171875e-05,1.3589859008789062e-05,1.2159347534179688e-05,770866
106,6.818771362304688e-05,9.059906005859375e-06,1.3828277587890625e-05,770866
107,2.574920654296875e-05,6.4373016357421875e-06,4.76837158203125e-06,770866
108,2.384185791015625e-05,3.7670135498046875e-05,3.3855438232421875e-05,770866
109,6.818771362304688e-05,1.1444091796875e-05,6.4373016357421875e-06,770866
110,7.152557373046875e-06,5.245208740234375e-06,4.76837158203125e-06,770866
111,5.626678466796875e-05,2.0265579223632812e-05,6.198883056640625e-06,770866
112,1.5735626220703125e-05,1.4781951904296875e-05,1.239776611328125e-05,770866
113,1.3828277587890625e-05,6.198883056640625e-06,5.245208740234375e-06,770866
114,1.430511474609375e-05,1.049041748046875e-05,8.821487426757812e-06,770866
115,1.8596649169921875e-05,8.58306884765625e-06,1.0013580322265625e-05,770866
116,4.267692565917969e-05,1.0251998901367188e-05,9.298324584960938e-06,770866
117,6.67572021484375e-06,4.76837158203125e-06,5.0067901611328125e-06,770866
118,1.9311904907226562e-05,1.049041748046875e-05,1.0728836059570312e-05,770866
119,2.5272369384765625e-05,9.298324584960938e-06,5.4836273193359375e-06,770866
120,6.67572021484375e-06,5.0067901611328125e-06,5.245208740234375e-06,770866
121,6.4373016357421875e-06,5.245208740234375e-06,5.7220458984375e-06,770866
122,1.4781951904296875e-05,1.239776611328125e-05,1.1920928955078125e-05,770866
123,1.71661376953125e-05,1.0013580322265625e-05,1.1205673217773438e-05,770866
124,1.9073486328125e-05,1.1205673217773438e-05,8.106231689453125e-06,770866
125,2.1457672119140625e-05,1.3828277587890625e-05,1.5974044799804688e-05,770866
126,3.0279159545898438e-05,0.000385284423828125,6.771087646484375e-05,770866
127,0.0007512569427490234,0.0001087188720703125,2.86102294921875e-05,770866
128,3.552436828613281e-05,1.7881393432617188e-05,1.1205673217773438e-05,770866
129,1.7881393432617188e-05,1.049041748046875e-05,7.62939453125e-06,770866
130,2.5510787963867188e-05,8.344650268554688e-06,7.152557373046875e-06,770866
131,1.1682510375976562e-05,8.106231689453125e-06,8.106231689453125e-06,770866
132,1.1682510375976562e-05,9.059906005859375e-06,7.3909759521484375e-06,770866
133,2.384185791015625e-05,7.62939453125e-06,7.152557373046875e-06,770866
134,1.2874603271484375e-05,7.867813110351562e-06,9.059906005859375e-06,770866
135,1.3828277587890625e-05,1.0967254638671875e-05,1.4543533325195312e-05,770866
136,3.409385681152344e-05,5.269050598144531e-05,2.3603439331054688e-05,770866
137,0.00013589859008789062,0.00017333030700683594,0.00015044212341308594,770866
138,6.985664367675781e-05,2.4318695068359375e-05,1.8358230590820312e-05,770866
139,2.193450927734375e-05,1.0251998901367188e-05,1.2636184692382812e-05,770866
140,2.7894973754882812e-05,9.5367431640625e-06,3.0040740966796875e-05,770866
141,1.2636184692382812e-05,9.059906005859375e-06,9.059906005859375e-06,770866
142,2.5272369384765625e-05,9.775161743164062e-06,8.821487426757812e-06,770866
143,1.4543533325195312e-05,9.059906005859375e-06,8.821487426757812e-06,770866
144,4.220008850097656e-05,6.9141387939453125e-06,9.298324584960938e-06,770866
145,1.1205673217773438e-05,5.0067901611328125e-06,6.9141387939453125e-06,770866
146,1.1444091796875e-05,5.245208740234375e-06,4.291534423828125e-06,770866
147,1.0251998901367188e-05,7.867813110351562e-06,6.9141387939453125e-06,770866
148,4.029273986816406e-05,2.8848648071289062e-05,1.2636184692382812e-05,770866
149,2.0742416381835938e-05,1.1205673217773438e-05,9.775161743164062e-06,770866
150,1.9550323486328125e-05,1.6450881958007812e-05,1.0251998901367188e-05,770866
151,1.1444091796875e-05,6.4373016357421875e-06,4.124641418457031e-05,770866
152,3.719329833984375e-05,1.5497207641601562e-05,1.5735626220703125e-05,770866
153,6.723403930664062e-05,2.0503997802734375e-05,2.2411346435546875e-05,770866
154,6.628036499023438e-05,2.6464462280273438e-05,2.0742416381835938e-05,770866
155,3.719329833984375e-05,1.049041748046875e-05,9.059906005859375e-06,770866
156,1.52587890625e-05,8.344650268554688e-06,8.821487426757812e-06,770866
157,1.8596649169921875e-05,1.2636184692382812e-05,1.1444091796875e-05,770866
158,2.6702880859375e-05,1.8835067749023438e-05,1.8835067749023438e-05,770866
159,3.2901763916015625e-05,1.3589859008789062e-05,5.0067901611328125e-05,770866
160,9.751319885253906e-05,0.00038886070251464844,5.817413330078125e-05,770866
