Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
102,1.5974044799804688e-05,1.33514404296875e-05,9.655952453613281e-05,50846
103,4.029273986816406e-05,1.621246337890625e-05,1.71661376953125e-05,50846
104,1.6927719116210938e-05,1.33514404296875e-05,1.2874603271484375e-05,50846
105,2.7179718017578125e-05,1.4066696166992188e-05,1.33514404296875e-05,50846
106,6.318092346191406e-05,6.771087646484375e-05,3.0994415283203125e-05,50846
107,2.9802322387695312e-05,1.4066696166992188e-05,1.1682510375976562e-05,50846
108,1.6450881958007812e-05,1.239776611328125e-05,1.1444091796875e-05,50846
109,1.5735626220703125e-05,1.1682510375976562e-05,1.1444091796875e-05,50846
110,7.081031799316406e-05,1.8596649169921875e-05,1.4066696166992188e-05,50846
111,1.9073486328125e-05,1.3589859008789062e-05,1.2874603271484375e-05,50846
112,1.7404556274414062e-05,1.2636184692382812e-05,1.2159347534179688e-05,50846
113,1.5974044799804688e-05,1.2159347534179688e-05,1.1205673217773438e-05,50846
114,1.8596649169921875e-05,1.33514404296875e-05,1.33514404296875e-05,50846
115,1.8835067749023438e-05,1.2874603271484375e-05,1.1920928955078125e-05,50846
116,0.0006155967712402344,3.838539123535156e-05,1.5020370483398438e-05,50846
117,2.2649765014648438e-05,1.3589859008789062e-05,1.2636184692382812e-05,50846
118,1.5974044799804688e-05,1.1920928955078125e-05,1.1682510375976562e-05,50846
119,2.9802322387695312e-05,1.33514404296875e-05,1.1682510375976562e-05,50846
120,2.9325485229492188e-05,1.33514404296875e-05,1.1920928955078125e-05,50846
121,1.811981201171875e-05,1.2636184692382812e-05,1.239776611328125e-05,50846
122,1.6927719116210938e-05,1.2159347534179688e-05,1.1682510375976562e-05,50846
123,0.0013802051544189453,9.894371032714844e-05,2.6464462280273438e-05,50846
124,2.9087066650390625e-05,1.3113021850585938e-05,1.0967254638671875e-05,50846
125,2.6702880859375e-05,1.2636184692382812e-05,1.049041748046875e-05,50846
126,0.0005629062652587891,5.1975250244140625e-05,1.5735626220703125e-05,50846
127,2.0742416381835938e-05,1.2636184692382812e-05,1.2636184692382812e-05,50846
128,1.6927719116210938e-05,1.2636184692382812e-05,1.239776611328125e-05,50846
129,0.00010085105895996094,8.249282836914062e-05,2.4318695068359375e-05,50846
130,2.8133392333984375e-05,1.3113021850585938e-05,1.1920928955078125e-05,50846
131,1.7404556274414062e-05,1.1444091796875e-05,1.049041748046875e-05,50846
132,1.9311904907226562e-05,0.0005402565002441406,4.7206878662109375e-05,50846
133,4.6253204345703125e-05,1.52587890625e-05,1.2636184692382812e-05,50846
134,0.00010967254638671875,1.5735626220703125e-05,8.821487426757812e-06,50846
135,1.239776611328125e-05,7.152557373046875e-06,6.67572021484375e-06,50846
136,9.5367431640625e-06,7.152557373046875e-06,6.67572021484375e-06,50846
137,0.002086639404296875,8.106231689453125e-05,2.1457672119140625e-05,50846
138,0.00035190582275390625,3.457069396972656e-05,2.6464462280273438e-05,50846
139,2.6702880859375e-05,1.3589859008789062e-05,1.1920928955078125e-05,50846
140,0.0012736320495605469,0.00026416778564453125,4.267692565917969e-05,50846
141,0.0003864765167236328,9.489059448242188e-05,0.0004477500915527344,50846
142,5.221366882324219e-05,2.5987625122070312e-05,1.8596649169921875e-05,50846
143,6.651878356933594e-05,2.4557113647460938e-05,0.00036215782165527344,50846
144,0.00013566017150878906,4.887580871582031e-05,3.647804260253906e-05,50846
145,0.0004436969757080078,3.504753112792969e-05,1.7404556274414062e-05,50846
146,0.00015544891357421875,2.8848648071289062e-05,1.1444091796875e-05,50846
147,0.00021696090698242188,2.2172927856445312e-05,8.821487426757812e-06,50846
148,0.00025653839111328125,2.384185791015625e-05,9.775161743164062e-06,50846
149,0.0004994869232177734,2.5272369384765625e-05,1.1682510375976562e-05,50846
150,2.2172927856445312e-05,1.2636184692382812e-05,1.0728836059570312e-05,50846
151,1.621246337890625e-05,1.0728836059570312e-05,9.775161743164062e-06,50846
152,1.5974044799804688e-05,1.0251998901367188e-05,9.775161743164062e-06,50846
153,1.6689300537109375e-05,1.049041748046875e-05,1.0967254638671875e-05,50846
154,4.482269287109375e-05,1.239776611328125e-05,1.2159347534179688e-05,50846
155,2.0742416381835938e-05,1.9073486328125e-05,1.0728836059570312e-05,50846
156,1.3113021850585938e-05,9.5367431640625e-06,8.821487426757812e-06,50846
157,0.0017464160919189453,4.935264587402344e-05,2.09808349609375e-05,50846
158,3.075599670410156e-05,9.298324584960938e-06,9.5367431640625e-06,50846
159,1.1682510375976562e-05,9.775161743164062e-06,1.621246337890625e-05,50846
160,2.0503997802734375e-05,8.106231689453125e-06,8.58306884765625e-06,50846
