Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
25,1.2636184692382812e-05,1.049041748046875e-05,1.0013580322265625e-05,668302
26,1.1682510375976562e-05,1.0013580322265625e-05,1.0013580322265625e-05,668302
27,5.1021575927734375e-05,4.100799560546875e-05,0.0007729530334472656,668302
28,4.3392181396484375e-05,1.239776611328125e-05,1.049041748046875e-05,668302
29,5.364418029785156e-05,5.507469177246094e-05,3.4332275390625e-05,668302
30,0.00014781951904296875,3.790855407714844e-05,2.2411346435546875e-05,668302
31,7.295608520507812e-05,4.124641418457031e-05,2.47955322265625e-05,668302
32,2.288818359375e-05,2.0503997802734375e-05,2.0265579223632812e-05,668302
33,2.765655517578125e-05,2.2649765014648438e-05,2.3365020751953125e-05,668302
34,3.6716461181640625e-05,3.266334533691406e-05,5.173683166503906e-05,668302
35,3.314018249511719e-05,2.3365020751953125e-05,2.1696090698242188e-05,668302
36,5.1975250244140625e-05,1.3113021850585938e-05,1.0728836059570312e-05,668302
37,2.2172927856445312e-05,1.1682510375976562e-05,1.4066696166992188e-05,668302
38,1.8358230590820312e-05,1.4543533325195312e-05,1.2159347534179688e-05,668302
39,1.4066696166992188e-05,1.049041748046875e-05,1.0251998901367188e-05,668302
40,0.0009219646453857422,5.269050598144531e-05,1.52587890625e-05,668302
41,3.790855407714844e-05,1.3589859008789062e-05,8.130073547363281e-05,668302
42,6.246566772460938e-05,3.0040740966796875e-05,1.2636184692382812e-05,668302
43,3.147125244140625e-05,1.2636184692382812e-05,1.0728836059570312e-05,668302
44,1.33514404296875e-05,1.0728836059570312e-05,1.0967254638671875e-05,668302
45,2.3126602172851562e-05,7.557868957519531e-05,3.0517578125e-05,668302
46,1.5497207641601562e-05,1.1444091796875e-05,1.0251998901367188e-05,668302
47,1.2874603271484375e-05,1.049041748046875e-05,1.0013580322265625e-05,668302
48,1.2159347534179688e-05,1.049041748046875e-05,1.0251998901367188e-05,668302
49,1.2636184692382812e-05,1.0728836059570312e-05,1.0251998901367188e-05,668302
50,1.239776611328125e-05,1.0967254638671875e-05,1.0251998901367188e-05,668302
51,9.965896606445312e-05,4.9114227294921875e-05,4.410743713378906e-05,668302
52,4.363059997558594e-05,2.1219253540039062e-05,6.127357482910156e-05,668302
53,1.8358230590820312e-05,1.9550323486328125e-05,3.337860107421875e-05,668302
54,2.6226043701171875e-05,1.2636184692382812e-05,1.0967254638671875e-05,668302
55,2.9087066650390625e-05,1.2159347534179688e-05,1.049041748046875e-05,668302
56,1.3589859008789062e-05,7.867813110351562e-05,1.33514404296875e-05,668302
57,7.009506225585938e-05,3.314018249511719e-05,1.4781951904296875e-05,668302
58,3.409385681152344e-05,1.239776611328125e-05,1.049041748046875e-05,668302
59,2.956390380859375e-05,1.0251998901367188e-05,9.5367431640625e-06,668302
60,1.1920928955078125e-05,1.0013580322265625e-05,1.0013580322265625e-05,668302
61,1.2636184692382812e-05,1.0251998901367188e-05,0.00010585784912109375,668302
62,3.361701965332031e-05,1.5974044799804688e-05,1.0967254638671875e-05,668302
63,1.239776611328125e-05,1.049041748046875e-05,1.0251998901367188e-05,668302
64,1.4543533325195312e-05,1.0967254638671875e-05,1.33514404296875e-05,668302
65,2.47955322265625e-05,1.5974044799804688e-05,1.4781951904296875e-05,668302
66,6.651878356933594e-05,0.00036787986755371094,6.937980651855469e-05,668302
67,0.00037860870361328125,0.0005269050598144531,0.0009105205535888672,668302
68,0.0002646446228027344,2.765655517578125e-05,4.172325134277344e-05,668302
69,3.2901763916015625e-05,1.5735626220703125e-05,1.4781951904296875e-05,668302
70,1.2636184692382812e-05,5.7220458984375e-06,5.245208740234375e-06,668302
71,6.4373016357421875e-06,4.76837158203125e-06,4.76837158203125e-06,668302
72,5.9604644775390625e-06,4.76837158203125e-06,4.5299530029296875e-06,668302
73,6.67572021484375e-06,5.0067901611328125e-06,4.5299530029296875e-06,668302
74,6.198883056640625e-06,2.5987625122070312e-05,4.0531158447265625e-06,668302
75,5.4836273193359375e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
76,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,668302
77,5.4836273193359375e-06,4.76837158203125e-06,4.0531158447265625e-06,668302
78,6.67572021484375e-06,5.245208740234375e-06,4.5299530029296875e-06,668302
79,6.198883056640625e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
80,0.0009760856628417969,0.00044035911560058594,0.0006020069122314453,668302
81,6.556510925292969e-05,1.0967254638671875e-05,1.0967254638671875e-05,668302
82,1.0967254638671875e-05,8.106231689453125e-06,8.344650268554688e-06,668302
83,1.1444091796875e-05,8.58306884765625e-06,6.9141387939453125e-06,668302
84,1.0728836059570312e-05,8.344650268554688e-06,6.67572021484375e-06,668302
85,3.528594970703125e-05,1.4781951904296875e-05,1.3589859008789062e-05,668302
86,1.049041748046875e-05,7.867813110351562e-06,7.62939453125e-06,668302
87,1.1205673217773438e-05,7.62939453125e-06,6.9141387939453125e-06,668302
88,1.1444091796875e-05,1.0251998901367188e-05,8.58306884765625e-06,668302
89,1.0967254638671875e-05,7.3909759521484375e-06,7.867813110351562e-06,668302
90,1.2636184692382812e-05,6.9141387939453125e-06,7.867813110351562e-06,668302
91,1.4781951904296875e-05,7.3909759521484375e-06,6.9141387939453125e-06,668302
92,1.3828277587890625e-05,7.62939453125e-06,6.67572021484375e-06,668302
93,1.1682510375976562e-05,7.62939453125e-06,8.344650268554688e-06,668302
94,3.147125244140625e-05,8.344650268554688e-06,9.298324584960938e-06,668302
95,1.4543533325195312e-05,1.0251998901367188e-05,7.987022399902344e-05,668302
96,3.600120544433594e-05,7.867813110351562e-06,6.198883056640625e-06,668302
97,2.09808349609375e-05,1.4543533325195312e-05,1.5497207641601562e-05,668302
98,1.2874603271484375e-05,6.198883056640625e-06,2.1696090698242188e-05,668302
99,8.58306884765625e-06,7.152557373046875e-06,5.7220458984375e-06,668302
100,8.821487426757812e-06,6.9141387939453125e-06,7.62939453125e-06,668302
101,9.5367431640625e-06,1.0251998901367188e-05,6.9141387939453125e-06,668302
102,3.337860107421875e-05,1.5974044799804688e-05,6.4373016357421875e-06,668302
103,3.409385681152344e-05,1.239776611328125e-05,1.2874603271484375e-05,668302
104,3.24249267578125e-05,1.430511474609375e-05,1.9788742065429688e-05,668302
105,0.0003314018249511719,5.745887756347656e-05,3.0040740966796875e-05,668302
106,3.457069396972656e-05,7.3909759521484375e-06,5.245208740234375e-06,668302
107,1.2636184692382812e-05,5.245208740234375e-06,4.5299530029296875e-06,668302
108,6.198883056640625e-06,8.106231689453125e-06,2.7179718017578125e-05,668302
109,4.649162292480469e-05,1.1444091796875e-05,5.507469177246094e-05,668302
110,7.200241088867188e-05,2.5272369384765625e-05,7.62939453125e-06,668302
111,1.5020370483398438e-05,0.00026702880859375,2.3603439331054688e-05,668302
112,1.4066696166992188e-05,9.775161743164062e-06,9.298324584960938e-06,668302
113,1.2159347534179688e-05,8.821487426757812e-06,8.106231689453125e-06,668302
114,1.4066696166992188e-05,8.58306884765625e-06,8.58306884765625e-06,668302
115,3.790855407714844e-05,9.775161743164062e-06,7.867813110351562e-06,668302
116,1.1682510375976562e-05,7.152557373046875e-06,9.5367431640625e-06,668302
117,1.5974044799804688e-05,8.344650268554688e-06,9.059906005859375e-06,668302
118,1.4066696166992188e-05,8.821487426757812e-06,7.62939453125e-06,668302
119,0.0002410411834716797,0.0002124309539794922,3.695487976074219e-05,668302
120,9.036064147949219e-05,0.0002655982971191406,3.9577484130859375e-05,668302
121,3.981590270996094e-05,1.1682510375976562e-05,1.0013580322265625e-05,668302
122,2.0503997802734375e-05,9.298324584960938e-06,1.0728836059570312e-05,668302
123,0.0010113716125488281,7.128715515136719e-05,1.3589859008789062e-05,668302
124,0.0005052089691162109,0.0003001689910888672,3.0279159545898438e-05,668302
125,0.0011415481567382812,6.4849853515625e-05,1.430511474609375e-05,668302
126,2.5987625122070312e-05,1.6927719116210938e-05,1.1682510375976562e-05,668302
127,0.00013184547424316406,0.000186920166015625,4.3392181396484375e-05,668302
128,0.0005795955657958984,5.030632019042969e-05,1.9311904907226562e-05,668302
129,7.200241088867188e-05,2.574920654296875e-05,1.7404556274414062e-05,668302
130,9.179115295410156e-05,3.2901763916015625e-05,3.504753112792969e-05,668302
131,5.745887756347656e-05,3.0040740966796875e-05,1.6689300537109375e-05,668302
132,2.4557113647460938e-05,1.6927719116210938e-05,7.295608520507812e-05,668302
133,8.034706115722656e-05,3.719329833984375e-05,2.3126602172851562e-05,668302
134,5.030632019042969e-05,1.33514404296875e-05,7.867813110351562e-06,668302
135,1.9073486328125e-05,9.5367431640625e-06,7.62939453125e-06,668302
136,1.52587890625e-05,1.1444091796875e-05,8.344650268554688e-06,668302
137,1.3589859008789062e-05,9.059906005859375e-06,7.3909759521484375e-06,668302
138,1.5974044799804688e-05,1.1205673217773438e-05,9.298324584960938e-06,668302
139,1.430511474609375e-05,1.0967254638671875e-05,7.867813110351562e-06,668302
140,1.1444091796875e-05,5.0067901611328125e-06,5.0067901611328125e-06,668302
141,1.1444091796875e-05,7.3909759521484375e-06,7.152557373046875e-06,668302
142,1.3828277587890625e-05,1.1205673217773438e-05,9.5367431640625e-06,668302
143,6.4373016357421875e-06,5.0067901611328125e-06,4.5299530029296875e-06,668302
144,6.198883056640625e-06,4.76837158203125e-06,4.5299530029296875e-06,668302
145,5.3882598876953125e-05,2.4557113647460938e-05,9.298324584960938e-06,668302
146,1.7404556274414062e-05,8.58306884765625e-06,6.9141387939453125e-06,668302
147,1.6689300537109375e-05,1.0251998901367188e-05,5.245208740234375e-06,668302
148,1.33514404296875e-05,1.2159347534179688e-05,5.0067901611328125e-06,668302
149,1.6689300537109375e-05,1.0251998901367188e-05,9.5367431640625e-06,668302
150,1.9311904907226562e-05,7.62939453125e-06,2.384185791015625e-05,668302
151,2.7894973754882812e-05,6.4373016357421875e-06,5.0067901611328125e-06,668302
152,2.2649765014648438e-05,1.0013580322265625e-05,8.58306884765625e-06,668302
153,8.106231689453125e-06,5.7220458984375e-06,5.0067901611328125e-06,668302
154,2.1696090698242188e-05,8.58306884765625e-06,5.4836273193359375e-06,668302
155,7.62939453125e-06,7.3909759521484375e-06,6.67572021484375e-06,668302
156,6.67572021484375e-06,5.245208740234375e-06,4.6253204345703125e-05,668302
157,1.9073486328125e-05,1.0967254638671875e-05,9.059906005859375e-06,668302
158,1.3113021850585938e-05,5.245208740234375e-06,4.291534423828125e-06,668302
159,6.198883056640625e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
160,6.198883056640625e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
