Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
149,4.863739013671875e-05,2.3365020751953125e-05,2.002716064453125e-05,151338
150,3.218650817871094e-05,1.9311904907226562e-05,1.8835067749023438e-05,151338
151,5.0067901611328125e-05,2.0503997802734375e-05,1.7881393432617188e-05,151338
152,3.719329833984375e-05,1.9788742065429688e-05,1.7642974853515625e-05,151338
153,0.0003998279571533203,4.935264587402344e-05,3.4809112548828125e-05,151338
154,9.393692016601562e-05,2.9087066650390625e-05,2.2649765014648438e-05,151338
155,6.747245788574219e-05,3.9577484130859375e-05,3.695487976074219e-05,151338
156,7.82012939453125e-05,2.6464462280273438e-05,2.1696090698242188e-05,151338
157,0.00021576881408691406,5.125999450683594e-05,4.315376281738281e-05,151338
158,4.8160552978515625e-05,1.430511474609375e-05,1.1920928955078125e-05,151338
159,1.6689300537109375e-05,1.1205673217773438e-05,1.049041748046875e-05,151338
160,1.52587890625e-05,1.0967254638671875e-05,1.049041748046875e-05,151338
