Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
35,1.33514404296875e-05,1.049041748046875e-05,7.152557373046875e-06,151338
36,9.059906005859375e-06,8.106231689453125e-06,1.2636184692382812e-05,151338
37,1.52587890625e-05,1.1920928955078125e-05,1.049041748046875e-05,151338
38,1.7642974853515625e-05,1.5020370483398438e-05,1.3828277587890625e-05,151338
39,6.580352783203125e-05,0.0001087188720703125,4.696846008300781e-05,151338
40,6.866455078125e-05,4.982948303222656e-05,4.458427429199219e-05,151338
41,7.510185241699219e-05,3.2901763916015625e-05,2.0742416381835938e-05,151338
42,3.719329833984375e-05,9.775161743164062e-06,1.1682510375976562e-05,151338
43,0.0002694129943847656,5.507469177246094e-05,3.123283386230469e-05,151338
44,5.817413330078125e-05,1.2159347534179688e-05,1.0967254638671875e-05,151338
45,1.049041748046875e-05,1.2159347534179688e-05,2.6702880859375e-05,151338
46,4.9114227294921875e-05,4.649162292480469e-05,3.743171691894531e-05,151338
47,0.0005433559417724609,0.00011181831359863281,3.8623809814453125e-05,151338
48,1.5497207641601562e-05,1.0013580322265625e-05,9.059906005859375e-06,151338
49,1.1682510375976562e-05,9.5367431640625e-06,9.059906005859375e-06,151338
50,1.0251998901367188e-05,1.049041748046875e-05,8.821487426757812e-06,151338
51,1.049041748046875e-05,9.298324584960938e-06,9.059906005859375e-06,151338
52,1.1682510375976562e-05,1.239776611328125e-05,1.0728836059570312e-05,151338
53,4.220008850097656e-05,1.0251998901367188e-05,9.298324584960938e-06,151338
54,1.0967254638671875e-05,9.059906005859375e-06,9.059906005859375e-06,151338
55,1.0251998901367188e-05,9.298324584960938e-06,9.298324584960938e-06,151338
56,1.049041748046875e-05,9.298324584960938e-06,9.5367431640625e-06,151338
57,1.239776611328125e-05,4.029273986816406e-05,1.621246337890625e-05,151338
58,2.1219253540039062e-05,9.5367431640625e-06,8.58306884765625e-06,151338
59,1.2159347534179688e-05,8.58306884765625e-06,8.106231689453125e-06,151338
60,9.5367431640625e-06,8.344650268554688e-06,8.106231689453125e-06,151338
61,1.049041748046875e-05,8.58306884765625e-06,8.58306884765625e-06,151338
62,3.457069396972656e-05,9.775161743164062e-06,9.298324584960938e-06,151338
63,1.239776611328125e-05,2.5987625122070312e-05,8.58306884765625e-06,151338
64,1.4543533325195312e-05,1.1920928955078125e-05,1.1205673217773438e-05,151338
65,1.5735626220703125e-05,1.3589859008789062e-05,0.00011920928955078125,151338
66,3.266334533691406e-05,6.9141387939453125e-06,8.821487426757812e-06,151338
67,0.00014734268188476562,1.0967254638671875e-05,5.14984130859375e-05,151338
68,2.1219253540039062e-05,8.58306884765625e-06,7.867813110351562e-06,151338
69,1.5735626220703125e-05,5.245208740234375e-06,4.5299530029296875e-06,151338
70,6.4373016357421875e-06,4.76837158203125e-06,4.5299530029296875e-06,151338
71,5.245208740234375e-06,4.5299530029296875e-06,4.0531158447265625e-06,151338
72,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,151338
73,2.6464462280273438e-05,1.71661376953125e-05,1.2159347534179688e-05,151338
74,2.5272369384765625e-05,1.2874603271484375e-05,4.172325134277344e-05,151338
75,1.239776611328125e-05,5.245208740234375e-06,4.76837158203125e-06,151338
76,1.71661376953125e-05,5.4836273193359375e-06,5.0067901611328125e-06,151338
77,1.4543533325195312e-05,7.62939453125e-06,1.2636184692382812e-05,151338
78,1.9550323486328125e-05,5.7220458984375e-06,4.5299530029296875e-06,151338
79,5.9604644775390625e-06,5.0067901611328125e-06,4.0531158447265625e-06,151338
80,1.52587890625e-05,1.1444091796875e-05,1.049041748046875e-05,151338
81,1.1682510375976562e-05,5.4836273193359375e-06,4.291534423828125e-06,151338
82,5.7220458984375e-06,4.76837158203125e-06,4.291534423828125e-06,151338
83,5.245208740234375e-06,4.5299530029296875e-06,4.0531158447265625e-06,151338
84,5.245208740234375e-06,4.0531158447265625e-06,4.0531158447265625e-06,151338
85,0.00021028518676757812,4.172325134277344e-05,2.5272369384765625e-05,151338
86,0.0004906654357910156,3.62396240234375e-05,1.0967254638671875e-05,151338
87,1.8835067749023438e-05,9.059906005859375e-06,7.867813110351562e-06,151338
88,1.0251998901367188e-05,8.344650268554688e-06,8.58306884765625e-06,151338
89,1.1920928955078125e-05,7.3909759521484375e-06,7.867813110351562e-06,151338
90,4.124641418457031e-05,5.7220458984375e-06,7.3909759521484375e-06,151338
91,1.3828277587890625e-05,7.3909759521484375e-06,7.152557373046875e-06,151338
92,7.867813110351562e-06,5.245208740234375e-06,5.7220458984375e-06,151338
93,8.869171142578125e-05,1.3589859008789062e-05,1.2159347534179688e-05,151338
94,0.00015926361083984375,3.600120544433594e-05,3.5762786865234375e-05,151338
95,8.106231689453125e-05,0.00016236305236816406,2.288818359375e-05,151338
96,0.00034737586975097656,4.5299530029296875e-05,2.193450927734375e-05,151338
97,3.0994415283203125e-05,6.198883056640625e-06,5.4836273193359375e-06,151338
98,0.0001971721649169922,1.2636184692382812e-05,5.0067901611328125e-06,151338
99,6.9141387939453125e-06,4.76837158203125e-06,4.5299530029296875e-06,151338
100,5.7220458984375e-06,4.5299530029296875e-06,4.5299530029296875e-06,151338
101,5.245208740234375e-06,4.291534423828125e-06,4.5299530029296875e-06,151338
102,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,151338
103,2.86102294921875e-05,5.4836273193359375e-06,5.0067901611328125e-06,151338
104,9.059906005859375e-06,5.0067901611328125e-06,4.5299530029296875e-06,151338
105,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,151338
106,5.626678466796875e-05,1.1682510375976562e-05,1.0013580322265625e-05,151338
107,1.33514404296875e-05,1.1682510375976562e-05,8.821487426757812e-06,151338
108,1.4543533325195312e-05,9.5367431640625e-06,8.821487426757812e-06,151338
109,1.0251998901367188e-05,8.821487426757812e-06,8.821487426757812e-06,151338
110,1.0251998901367188e-05,8.821487426757812e-06,8.58306884765625e-06,151338
111,1.0728836059570312e-05,8.821487426757812e-06,8.58306884765625e-06,151338
112,1.0967254638671875e-05,9.059906005859375e-06,8.106231689453125e-06,151338
113,1.1444091796875e-05,9.5367431640625e-06,9.059906005859375e-06,151338
114,1.2636184692382812e-05,5.1021575927734375e-05,1.3113021850585938e-05,151338
115,1.6450881958007812e-05,1.1444091796875e-05,1.3589859008789062e-05,151338
116,9.059906005859375e-06,5.0067901611328125e-06,4.5299530029296875e-06,151338
117,5.9604644775390625e-06,4.5299530029296875e-06,4.0531158447265625e-06,151338
118,6.4373016357421875e-06,7.152557373046875e-06,1.239776611328125e-05,151338
119,1.621246337890625e-05,9.5367431640625e-06,8.344650268554688e-06,151338
120,1.4066696166992188e-05,9.298324584960938e-06,8.821487426757812e-06,151338
121,1.2874603271484375e-05,1.0251998901367188e-05,9.298324584960938e-06,151338
122,2.2411346435546875e-05,1.5974044799804688e-05,1.430511474609375e-05,151338
123,1.1444091796875e-05,4.76837158203125e-06,4.291534423828125e-06,151338
124,6.198883056640625e-06,4.291534423828125e-06,4.291534423828125e-06,151338
125,2.5272369384765625e-05,5.4836273193359375e-06,4.76837158203125e-06,151338
126,1.9311904907226562e-05,5.245208740234375e-06,4.76837158203125e-06,151338
127,6.9141387939453125e-06,4.5299530029296875e-06,4.0531158447265625e-06,151338
128,5.7220458984375e-06,4.291534423828125e-06,4.0531158447265625e-06,151338
129,6.4373016357421875e-06,4.291534423828125e-06,4.291534423828125e-06,151338
130,5.9604644775390625e-06,4.291534423828125e-06,4.5299530029296875e-06,151338
131,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,151338
132,2.2649765014648438e-05,5.0067901611328125e-06,5.245208740234375e-06,151338
133,7.867813110351562e-06,4.76837158203125e-06,4.5299530029296875e-06,151338
134,1.6927719116210938e-05,1.2159347534179688e-05,1.0967254638671875e-05,151338
135,4.1484832763671875e-05,3.0517578125e-05,2.4080276489257812e-05,151338
136,7.867813110351562e-05,1.6689300537109375e-05,1.0013580322265625e-05,151338
137,1.2874603271484375e-05,9.5367431640625e-06,7.867813110351562e-06,151338
138,1.239776611328125e-05,7.867813110351562e-06,7.152557373046875e-06,151338
139,1.5974044799804688e-05,7.867813110351562e-06,7.3909759521484375e-06,151338
140,1.6927719116210938e-05,2.6941299438476562e-05,1.1205673217773438e-05,151338
141,5.0067901611328125e-05,8.821487426757812e-06,8.58306884765625e-06,151338
142,1.52587890625e-05,7.152557373046875e-06,6.198883056640625e-06,151338
143,1.621246337890625e-05,1.2874603271484375e-05,1.3113021850585938e-05,151338
144,1.8835067749023438e-05,9.775161743164062e-06,1.1682510375976562e-05,151338
145,1.9550323486328125e-05,8.106231689453125e-06,7.3909759521484375e-06,151338
146,1.5735626220703125e-05,9.5367431640625e-06,7.62939453125e-06,151338
147,2.2172927856445312e-05,1.0251998901367188e-05,7.62939453125e-06,151338
148,2.6702880859375e-05,1.0728836059570312e-05,1.6689300537109375e-05,151338
149,1.9788742065429688e-05,9.298324584960938e-06,9.059906005859375e-06,151338
150,0.0006394386291503906,7.581710815429688e-05,1.2159347534179688e-05,151338
151,2.1457672119140625e-05,5.4836273193359375e-06,4.291534423828125e-06,151338
152,6.67572021484375e-06,5.0067901611328125e-06,4.291534423828125e-06,151338
153,1.049041748046875e-05,8.106231689453125e-06,7.867813110351562e-06,151338
154,6.9141387939453125e-06,4.5299530029296875e-06,4.291534423828125e-06,151338
155,7.62939453125e-06,4.76837158203125e-06,4.291534423828125e-06,151338
156,2.5272369384765625e-05,1.0967254638671875e-05,1.0728836059570312e-05,151338
157,1.811981201171875e-05,1.0251998901367188e-05,1.0013580322265625e-05,151338
158,1.3113021850585938e-05,8.58306884765625e-06,8.58306884765625e-06,151338
159,1.33514404296875e-05,8.58306884765625e-06,8.106231689453125e-06,151338
160,1.2874603271484375e-05,8.821487426757812e-06,8.821487426757812e-06,151338
