Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
26,1.5497207641601562e-05,1.1682510375976562e-05,1.0728836059570312e-05,668302
27,4.100799560546875e-05,7.62939453125e-06,7.152557373046875e-06,668302
28,9.775161743164062e-06,8.821487426757812e-06,8.344650268554688e-06,668302
29,3.1948089599609375e-05,8.58306884765625e-06,7.3909759521484375e-06,668302
30,1.6927719116210938e-05,7.62939453125e-06,6.9141387939453125e-06,668302
31,9.298324584960938e-06,8.106231689453125e-06,7.152557373046875e-06,668302
32,1.1444091796875e-05,8.106231689453125e-06,6.9141387939453125e-06,668302
33,9.298324584960938e-06,7.62939453125e-06,7.3909759521484375e-06,668302
34,9.5367431640625e-06,7.3909759521484375e-06,6.9141387939453125e-06,668302
35,8.821487426757812e-06,7.3909759521484375e-06,6.67572021484375e-06,668302
36,7.867813110351562e-06,7.62939453125e-06,7.867813110351562e-06,668302
37,1.0013580322265625e-05,7.3909759521484375e-06,7.152557373046875e-06,668302
38,9.775161743164062e-06,7.62939453125e-06,7.3909759521484375e-06,668302
39,9.5367431640625e-06,1.239776611328125e-05,1.0251998901367188e-05,668302
40,2.5272369384765625e-05,7.867813110351562e-06,7.152557373046875e-06,668302
41,1.1205673217773438e-05,9.059906005859375e-06,9.298324584960938e-06,668302
42,1.7881393432617188e-05,2.86102294921875e-05,2.8371810913085938e-05,668302
43,2.1696090698242188e-05,0.0006964206695556641,0.0002498626708984375,668302
44,2.384185791015625e-05,6.67572021484375e-06,5.245208740234375e-06,668302
45,7.867813110351562e-06,5.245208740234375e-06,5.4836273193359375e-06,668302
46,6.198883056640625e-06,5.4836273193359375e-06,4.76837158203125e-06,668302
47,6.4373016357421875e-06,1.049041748046875e-05,3.0994415283203125e-05,668302
48,5.245208740234375e-06,4.5299530029296875e-06,4.291534423828125e-06,668302
49,6.198883056640625e-06,4.5299530029296875e-06,4.5299530029296875e-06,668302
50,5.245208740234375e-06,4.291534423828125e-06,4.5299530029296875e-06,668302
51,5.7220458984375e-06,5.0067901611328125e-06,4.291534423828125e-06,668302
52,5.4836273193359375e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
53,6.67572021484375e-06,5.0067901611328125e-06,4.291534423828125e-06,668302
54,1.9073486328125e-05,5.245208740234375e-06,4.291534423828125e-06,668302
55,6.198883056640625e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
56,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
57,5.0067901611328125e-06,4.0531158447265625e-06,4.291534423828125e-06,668302
58,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
59,5.0067901611328125e-06,4.76837158203125e-06,4.0531158447265625e-06,668302
60,5.0067901611328125e-06,4.291534423828125e-06,4.291534423828125e-06,668302
61,5.4836273193359375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
62,5.245208740234375e-06,4.5299530029296875e-06,3.814697265625e-06,668302
63,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,668302
64,5.4836273193359375e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
65,5.9604644775390625e-06,4.76837158203125e-06,4.5299530029296875e-06,668302
66,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
67,8.58306884765625e-06,4.291534423828125e-06,4.291534423828125e-06,668302
68,5.4836273193359375e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
69,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,668302
70,5.0067901611328125e-06,4.291534423828125e-06,4.291534423828125e-06,668302
71,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
72,6.4373016357421875e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
73,1.4066696166992188e-05,1.33514404296875e-05,1.0013580322265625e-05,668302
74,1.5735626220703125e-05,9.059906005859375e-06,9.059906005859375e-06,668302
75,1.1920928955078125e-05,9.5367431640625e-06,9.059906005859375e-06,668302
76,1.1444091796875e-05,9.059906005859375e-06,8.821487426757812e-06,668302
77,1.1682510375976562e-05,9.298324584960938e-06,0.00012969970703125,668302
78,4.744529724121094e-05,2.4080276489257812e-05,6.4373016357421875e-06,668302
79,2.0503997802734375e-05,5.9604644775390625e-06,5.245208740234375e-06,668302
80,8.344650268554688e-06,5.0067901611328125e-06,4.5299530029296875e-06,668302
81,1.3828277587890625e-05,5.9604644775390625e-06,4.76837158203125e-06,668302
82,6.198883056640625e-06,5.0067901611328125e-06,5.4836273193359375e-06,668302
83,1.3113021850585938e-05,5.4836273193359375e-06,5.245208740234375e-06,668302
84,8.58306884765625e-06,4.291534423828125e-06,4.5299530029296875e-06,668302
85,1.1682510375976562e-05,1.3113021850585938e-05,1.1444091796875e-05,668302
86,1.239776611328125e-05,5.4836273193359375e-06,4.291534423828125e-06,668302
87,1.0251998901367188e-05,4.5299530029296875e-06,4.0531158447265625e-06,668302
88,5.4836273193359375e-06,4.5299530029296875e-06,4.291534423828125e-06,668302
89,5.9604644775390625e-06,5.0067901611328125e-06,4.76837158203125e-06,668302
90,3.6716461181640625e-05,1.7404556274414062e-05,7.3909759521484375e-06,668302
91,6.9141387939453125e-06,5.245208740234375e-06,2.5987625122070312e-05,668302
92,6.67572021484375e-06,6.67572021484375e-06,6.67572021484375e-06,668302
93,1.71661376953125e-05,1.1205673217773438e-05,1.1920928955078125e-05,668302
94,3.814697265625e-05,1.0013580322265625e-05,8.821487426757812e-06,668302
95,1.0967254638671875e-05,2.956390380859375e-05,6.67572021484375e-06,668302
96,2.0503997802734375e-05,1.52587890625e-05,1.4543533325195312e-05,668302
97,2.193450927734375e-05,1.0728836059570312e-05,9.775161743164062e-06,668302
98,1.71661376953125e-05,1.430511474609375e-05,9.5367431640625e-06,668302
99,1.0728836059570312e-05,5.0067901611328125e-06,4.5299530029296875e-06,668302
100,7.3909759521484375e-06,4.291534423828125e-06,4.291534423828125e-06,668302
101,5.7220458984375e-06,4.291534423828125e-06,4.5299530029296875e-06,668302
102,7.3909759521484375e-06,6.9141387939453125e-06,4.291534423828125e-06,668302
103,6.747245788574219e-05,1.3589859008789062e-05,3.266334533691406e-05,668302
104,3.337860107421875e-05,1.1920928955078125e-05,7.62939453125e-06,668302
105,1.8596649169921875e-05,1.5497207641601562e-05,1.1920928955078125e-05,668302
106,7.367134094238281e-05,1.1205673217773438e-05,8.58306884765625e-06,668302
107,1.4781951904296875e-05,1.5020370483398438e-05,1.811981201171875e-05,668302
108,1.3589859008789062e-05,5.0067901611328125e-06,5.245208740234375e-06,668302
109,6.4373016357421875e-06,4.76837158203125e-06,4.291534423828125e-06,668302
110,5.7220458984375e-06,4.76837158203125e-06,4.0531158447265625e-06,668302
111,5.9604644775390625e-06,5.9604644775390625e-06,7.3909759521484375e-06,668302
112,1.8358230590820312e-05,1.5020370483398438e-05,8.821487426757812e-06,668302
113,7.152557373046875e-06,4.76837158203125e-06,4.0531158447265625e-06,668302
114,5.9604644775390625e-06,5.4836273193359375e-06,6.198883056640625e-06,668302
115,1.2636184692382812e-05,4.5299530029296875e-06,5.0067901611328125e-06,668302
116,6.9141387939453125e-06,4.5299530029296875e-06,4.0531158447265625e-06,668302
117,5.9604644775390625e-06,4.291534423828125e-06,4.5299530029296875e-06,668302
118,6.4373016357421875e-06,5.7220458984375e-06,5.0067901611328125e-06,668302
119,0.0003104209899902344,5.841255187988281e-05,1.621246337890625e-05,668302
120,2.4318695068359375e-05,1.1682510375976562e-05,1.5497207641601562e-05,668302
121,1.7404556274414062e-05,0.00041556358337402344,2.3603439331054688e-05,668302
122,1.9788742065429688e-05,6.198883056640625e-06,5.0067901611328125e-06,668302
123,6.9141387939453125e-06,5.245208740234375e-06,4.76837158203125e-06,668302
124,3.4809112548828125e-05,1.5497207641601562e-05,1.6689300537109375e-05,668302
125,1.7881393432617188e-05,4.982948303222656e-05,1.3589859008789062e-05,668302
126,4.8160552978515625e-05,4.9114227294921875e-05,1.8835067749023438e-05,668302
127,0.001161813735961914,0.0004489421844482422,0.0012366771697998047,668302
128,0.00011754035949707031,1.9550323486328125e-05,0.00021314620971679688,668302
129,0.00015091896057128906,5.14984130859375e-05,3.0279159545898438e-05,668302
130,5.6743621826171875e-05,8.082389831542969e-05,0.00014781951904296875,668302
131,3.3855438232421875e-05,1.7881393432617188e-05,2.574920654296875e-05,668302
132,2.1219253540039062e-05,1.0013580322265625e-05,1.1682510375976562e-05,668302
133,2.3603439331054688e-05,1.6450881958007812e-05,1.1444091796875e-05,668302
134,1.9311904907226562e-05,8.344650268554688e-06,1.3828277587890625e-05,668302
135,1.6689300537109375e-05,9.298324584960938e-06,1.3589859008789062e-05,668302
136,0.00012040138244628906,3.0279159545898438e-05,1.9788742065429688e-05,668302
137,4.0531158447265625e-05,8.58306884765625e-06,7.152557373046875e-06,668302
138,1.8596649169921875e-05,1.0728836059570312e-05,1.4543533325195312e-05,668302
139,0.0002536773681640625,3.075599670410156e-05,1.4543533325195312e-05,668302
140,1.9788742065429688e-05,1.52587890625e-05,1.2636184692382812e-05,668302
141,1.6927719116210938e-05,1.0728836059570312e-05,1.3589859008789062e-05,668302
142,1.2636184692382812e-05,5.0067901611328125e-06,4.291534423828125e-06,668302
143,2.6941299438476562e-05,9.298324584960938e-06,8.821487426757812e-06,668302
144,0.00012493133544921875,2.956390380859375e-05,2.1696090698242188e-05,668302
145,3.504753112792969e-05,2.09808349609375e-05,2.09808349609375e-05,668302
146,0.0001761913299560547,9.369850158691406e-05,2.6464462280273438e-05,668302
147,3.838539123535156e-05,2.0503997802734375e-05,3.62396240234375e-05,668302
148,1.9073486328125e-05,1.9788742065429688e-05,1.0251998901367188e-05,668302
149,2.5510787963867188e-05,1.6927719116210938e-05,1.7881393432617188e-05,668302
150,5.626678466796875e-05,3.24249267578125e-05,3.4332275390625e-05,668302
151,3.0040740966796875e-05,2.4080276489257812e-05,1.6927719116210938e-05,668302
152,9.560585021972656e-05,5.3882598876953125e-05,6.437301635742188e-05,668302
153,0.0005245208740234375,0.0009963512420654297,2.5272369384765625e-05,668302
154,5.936622619628906e-05,1.2636184692382812e-05,1.0013580322265625e-05,668302
155,1.430511474609375e-05,9.298324584960938e-06,8.821487426757812e-06,668302
156,1.52587890625e-05,9.775161743164062e-06,1.0013580322265625e-05,668302
157,2.4080276489257812e-05,7.581710815429688e-05,6.175041198730469e-05,668302
158,1.7642974853515625e-05,1.2159347534179688e-05,1.1205673217773438e-05,668302
159,2.5510787963867188e-05,1.7404556274414062e-05,1.1920928955078125e-05,668302
160,1.5020370483398438e-05,5.9604644775390625e-06,5.0067901611328125e-06,668302
