Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
137,2.9802322387695312e-05,1.4066696166992188e-05,1.1444091796875e-05,463174
138,2.1219253540039062e-05,6.318092346191406e-05,6.604194641113281e-05,463174
139,3.075599670410156e-05,1.3828277587890625e-05,1.1444091796875e-05,463174
140,2.3365020751953125e-05,1.1682510375976562e-05,1.1205673217773438e-05,463174
141,2.0742416381835938e-05,1.239776611328125e-05,1.2636184692382812e-05,463174
142,2.5510787963867188e-05,1.33514404296875e-05,1.2636184692382812e-05,463174
143,1.9550323486328125e-05,1.2874603271484375e-05,1.0967254638671875e-05,463174
144,3.075599670410156e-05,1.2159347534179688e-05,1.2159347534179688e-05,463174
145,4.57763671875e-05,1.8358230590820312e-05,1.33514404296875e-05,463174
146,3.361701965332031e-05,1.9073486328125e-05,1.3113021850585938e-05,463174
147,2.47955322265625e-05,1.2874603271484375e-05,1.239776611328125e-05,463174
148,1.8358230590820312e-05,1.33514404296875e-05,1.0967254638671875e-05,463174
149,3.123283386230469e-05,1.2636184692382812e-05,1.1682510375976562e-05,463174
150,2.3603439331054688e-05,1.4543533325195312e-05,1.3589859008789062e-05,463174
151,2.4318695068359375e-05,1.6689300537109375e-05,1.5974044799804688e-05,463174
152,0.0004253387451171875,1.8835067749023438e-05,1.4781951904296875e-05,463174
153,3.123283386230469e-05,1.8358230590820312e-05,1.7642974853515625e-05,463174
154,4.00543212890625e-05,2.3126602172851562e-05,2.8371810913085938e-05,463174
155,2.956390380859375e-05,1.9311904907226562e-05,2.6226043701171875e-05,463174
156,3.5762786865234375e-05,2.7418136596679688e-05,1.8358230590820312e-05,463174
157,8.845329284667969e-05,2.2649765014648438e-05,9.059906005859375e-06,463174
158,1.0251998901367188e-05,7.152557373046875e-06,6.67572021484375e-06,463174
159,9.298324584960938e-06,6.9141387939453125e-06,6.9141387939453125e-06,463174
160,9.298324584960938e-06,8.58306884765625e-06,8.58306884765625e-06,463174
